Desc	Family ID	Anas	Gallus	Columba
(null)	cluster1806	1	1	1
(null)	cluster1807	1	1	1
(null)	cluster1808	2	0	1
(null)	cluster1809	1	1	1
(null)	cluster1810	1	1	1
(null)	cluster1811	1	1	1
(null)	cluster1812	1	1	1
(null)	cluster1813	1	1	1
(null)	cluster1814	1	1	1
(null)	cluster1815	1	1	1
(null)	cluster1816	1	1	1
(null)	cluster1817	1	1	1
(null)	cluster1818	1	1	1
(null)	cluster1819	1	1	1
(null)	cluster1820	1	0	2
(null)	cluster1821	1	1	1
(null)	cluster1822	2	1	0
(null)	cluster1823	1	1	1
(null)	cluster1824	1	1	1
(null)	cluster1825	1	0	2
(null)	cluster1826	2	1	0
(null)	cluster1827	1	1	1
(null)	cluster1828	1	1	1
(null)	cluster1829	1	1	1
(null)	cluster1830	1	0	2
(null)	cluster1831	1	1	1
(null)	cluster1832	1	1	1
(null)	cluster1833	1	1	1
(null)	cluster1834	3	0	0
(null)	cluster1835	1	1	1
(null)	cluster1836	1	1	1
(null)	cluster1837	1	1	1
(null)	cluster1838	1	1	1
(null)	cluster1839	1	1	1
(null)	cluster1840	1	1	1
(null)	cluster1841	1	1	1
(null)	cluster1842	1	1	1
(null)	cluster1843	1	1	1
(null)	cluster1844	1	1	1
(null)	cluster1845	1	1	1
(null)	cluster1846	1	1	1
(null)	cluster1847	2	1	0
(null)	cluster1848	1	1	1
(null)	cluster1849	1	0	2
(null)	cluster1850	1	1	1
(null)	cluster1851	1	1	1
(null)	cluster1852	1	0	2
(null)	cluster1853	1	1	1
(null)	cluster1854	1	1	1
(null)	cluster1855	1	0	2
(null)	cluster1856	1	1	1
(null)	cluster1857	1	1	1
(null)	cluster1858	1	1	1
(null)	cluster1859	1	1	1
(null)	cluster1860	1	1	1
(null)	cluster1861	1	1	1
(null)	cluster1862	2	0	1
(null)	cluster1863	1	1	1
(null)	cluster1864	1	1	1
(null)	cluster1865	1	1	1
(null)	cluster1866	1	1	1
(null)	cluster1867	1	1	1
(null)	cluster1868	2	1	0
(null)	cluster1869	1	1	1
(null)	cluster1870	1	1	1
(null)	cluster1871	1	1	1
(null)	cluster1872	1	1	1
(null)	cluster1873	1	0	2
(null)	cluster1874	1	0	2
(null)	cluster1875	2	1	0
(null)	cluster1876	2	0	1
(null)	cluster1877	1	1	1
(null)	cluster1878	2	0	1
(null)	cluster1879	3	0	0
(null)	cluster1880	1	1	1
(null)	cluster1881	3	0	0
(null)	cluster1882	1	1	1
(null)	cluster1883	1	1	1
(null)	cluster1884	1	1	1
(null)	cluster1885	1	1	1
(null)	cluster1886	1	1	1
(null)	cluster1887	1	1	1
(null)	cluster1888	1	1	1
(null)	cluster1889	2	0	1
(null)	cluster1890	1	0	2
(null)	cluster1891	1	1	1
(null)	cluster1892	1	1	1
(null)	cluster1893	1	1	1
(null)	cluster1894	1	1	1
(null)	cluster1895	1	1	1
(null)	cluster1896	1	1	1
(null)	cluster1897	1	1	1
(null)	cluster1898	1	0	2
(null)	cluster1899	2	1	0
(null)	cluster1900	2	1	0
(null)	cluster1901	1	1	1
(null)	cluster1902	1	1	1
(null)	cluster1903	1	1	1
(null)	cluster1904	1	1	1
(null)	cluster1905	1	1	1
(null)	cluster1906	1	1	1
(null)	cluster1907	1	1	1
(null)	cluster1908	1	0	2
(null)	cluster1909	1	1	1
(null)	cluster1910	1	2	0
(null)	cluster1911	1	1	1
(null)	cluster1912	1	1	1
(null)	cluster1913	1	1	1
(null)	cluster1914	2	0	1
(null)	cluster1915	1	1	1
(null)	cluster1916	1	1	1
(null)	cluster1917	1	1	1
(null)	cluster1918	1	0	2
(null)	cluster1919	1	1	1
(null)	cluster1920	1	1	1
(null)	cluster1921	1	1	1
(null)	cluster1922	1	1	1
(null)	cluster1923	1	1	1
(null)	cluster1924	1	1	1
(null)	cluster1925	1	1	1
(null)	cluster1926	1	1	1
(null)	cluster1927	1	0	2
(null)	cluster1928	2	0	1
(null)	cluster1929	1	1	1
(null)	cluster1930	1	1	1
(null)	cluster1931	1	1	1
(null)	cluster1932	1	1	1
(null)	cluster1933	1	1	1
(null)	cluster1934	1	0	2
(null)	cluster1935	1	1	1
(null)	cluster1936	1	1	1
(null)	cluster1937	1	1	1
(null)	cluster1938	1	1	1
(null)	cluster1939	1	1	1
(null)	cluster1940	1	1	1
(null)	cluster1941	1	1	1
(null)	cluster1942	1	1	1
(null)	cluster1943	1	1	1
(null)	cluster1944	1	1	1
(null)	cluster1945	1	0	2
(null)	cluster1946	1	1	1
(null)	cluster1947	1	1	1
(null)	cluster1948	1	1	1
(null)	cluster1949	1	1	1
(null)	cluster1950	1	1	1
(null)	cluster1951	1	1	1
(null)	cluster1952	1	1	1
(null)	cluster1953	1	1	1
(null)	cluster1954	1	1	1
(null)	cluster1955	1	1	1
(null)	cluster1956	1	1	1
(null)	cluster1957	1	1	1
(null)	cluster1958	1	1	1
(null)	cluster1959	1	1	1
(null)	cluster1960	1	1	1
(null)	cluster1961	1	1	1
(null)	cluster1962	1	1	1
(null)	cluster1963	1	1	1
(null)	cluster1964	1	1	1
(null)	cluster1965	1	1	1
(null)	cluster1966	1	1	1
(null)	cluster1967	1	1	1
(null)	cluster1968	1	1	1
(null)	cluster1969	1	0	2
(null)	cluster1970	1	1	1
(null)	cluster1971	1	1	1
(null)	cluster1972	1	1	1
(null)	cluster1973	1	1	1
(null)	cluster1974	1	1	1
(null)	cluster1975	1	0	2
(null)	cluster1976	2	1	0
(null)	cluster1977	1	1	1
(null)	cluster1978	1	1	1
(null)	cluster1979	1	1	1
(null)	cluster1980	1	1	1
(null)	cluster1981	1	1	1
(null)	cluster1982	1	1	1
(null)	cluster1983	1	1	1
(null)	cluster1984	2	0	1
(null)	cluster1985	1	1	1
(null)	cluster1986	1	1	1
(null)	cluster1987	1	1	1
(null)	cluster1988	1	1	1
(null)	cluster1989	1	1	1
(null)	cluster1990	1	1	1
(null)	cluster1991	1	1	1
(null)	cluster1992	1	1	1
(null)	cluster1993	1	1	1
(null)	cluster1994	1	1	1
(null)	cluster1995	1	1	1
(null)	cluster1996	1	1	1
(null)	cluster1997	1	1	1
(null)	cluster1998	1	1	1
(null)	cluster1999	1	1	1
(null)	cluster2000	2	1	0
(null)	cluster2001	1	1	1
(null)	cluster2002	1	1	1
(null)	cluster2003	1	1	1
(null)	cluster2004	1	1	1
(null)	cluster2005	1	1	1
(null)	cluster2006	1	1	1
(null)	cluster2007	2	1	0
(null)	cluster2008	1	1	1
(null)	cluster2009	1	1	1
(null)	cluster2010	1	1	1
(null)	cluster2011	1	1	1
(null)	cluster2012	1	1	1
(null)	cluster2013	1	1	1
(null)	cluster2014	1	1	1
(null)	cluster2015	1	1	1
(null)	cluster2016	1	1	1
(null)	cluster2017	1	1	1
(null)	cluster2018	1	0	2
(null)	cluster2019	1	0	2
(null)	cluster2020	1	1	1
(null)	cluster2021	1	1	1
(null)	cluster2022	1	1	1
(null)	cluster2023	1	1	1
(null)	cluster2024	1	1	1
(null)	cluster2025	1	1	1
(null)	cluster2026	2	1	0
(null)	cluster2027	1	1	1
(null)	cluster2028	1	1	1
(null)	cluster2029	1	0	2
(null)	cluster2030	2	1	0
(null)	cluster2031	1	1	1
(null)	cluster2032	1	1	1
(null)	cluster2033	1	1	1
(null)	cluster2034	1	1	1
(null)	cluster2035	2	1	0
(null)	cluster2036	1	1	1
(null)	cluster2037	1	0	2
(null)	cluster2038	1	1	1
(null)	cluster2039	1	0	2
(null)	cluster2040	1	1	1
(null)	cluster2041	1	1	1
(null)	cluster2042	1	1	1
(null)	cluster2043	1	1	1
(null)	cluster2044	1	1	1
(null)	cluster2045	2	0	1
(null)	cluster2046	1	1	1
(null)	cluster2047	1	1	1
(null)	cluster2048	1	1	1
(null)	cluster2049	1	1	1
(null)	cluster2050	1	0	2
(null)	cluster2051	1	1	1
(null)	cluster2052	1	1	1
(null)	cluster2053	1	1	1
(null)	cluster2054	1	1	1
(null)	cluster2055	1	1	1
(null)	cluster2056	2	0	1
(null)	cluster2057	1	1	1
(null)	cluster2058	1	1	1
(null)	cluster2059	1	0	2
(null)	cluster2060	1	1	1
(null)	cluster2061	1	1	1
(null)	cluster2062	1	1	1
(null)	cluster2063	1	1	1
(null)	cluster2064	1	1	1
(null)	cluster2065	1	1	1
(null)	cluster2066	1	1	1
(null)	cluster2067	1	1	1
(null)	cluster2068	1	1	1
(null)	cluster2069	1	1	1
(null)	cluster2070	1	1	1
(null)	cluster2071	1	1	1
(null)	cluster2072	1	1	1
(null)	cluster2073	2	1	0
(null)	cluster2074	1	1	1
(null)	cluster2075	1	1	1
(null)	cluster2076	1	1	1
(null)	cluster2077	1	1	1
(null)	cluster2078	1	1	1
(null)	cluster2079	1	1	1
(null)	cluster2080	1	1	1
(null)	cluster2081	1	1	1
(null)	cluster2082	1	1	1
(null)	cluster2083	1	1	1
(null)	cluster2084	1	1	1
(null)	cluster2085	1	1	1
(null)	cluster2086	1	0	2
(null)	cluster2087	1	1	1
(null)	cluster2088	1	1	1
(null)	cluster2089	1	1	1
(null)	cluster2090	1	1	1
(null)	cluster2091	1	1	1
(null)	cluster2092	1	1	1
(null)	cluster2093	1	1	1
(null)	cluster2094	1	1	1
(null)	cluster2095	2	0	1
(null)	cluster2096	1	1	1
(null)	cluster2097	1	1	1
(null)	cluster2098	1	1	1
(null)	cluster2099	1	0	2
(null)	cluster2100	1	1	1
(null)	cluster2101	1	1	1
(null)	cluster2102	1	1	1
(null)	cluster2103	1	1	1
(null)	cluster2104	1	1	1
(null)	cluster2105	1	1	1
(null)	cluster2106	1	1	1
(null)	cluster2107	1	0	2
(null)	cluster2108	1	1	1
(null)	cluster2109	1	1	1
(null)	cluster2110	1	1	1
(null)	cluster2111	1	1	1
(null)	cluster2112	1	1	1
(null)	cluster2113	1	1	1
(null)	cluster2114	1	1	1
(null)	cluster2115	1	1	1
(null)	cluster2116	1	1	1
(null)	cluster2117	1	0	2
(null)	cluster2118	1	1	1
(null)	cluster2119	1	1	1
(null)	cluster2120	1	0	2
(null)	cluster2121	1	1	1
(null)	cluster2122	1	1	1
(null)	cluster2123	1	1	1
(null)	cluster2124	1	1	1
(null)	cluster2125	1	1	1
(null)	cluster2126	1	1	1
(null)	cluster2127	1	1	1
(null)	cluster2128	1	1	1
(null)	cluster2129	1	1	1
(null)	cluster2130	1	1	1
(null)	cluster2131	1	1	1
(null)	cluster2132	1	1	1
(null)	cluster2133	1	1	1
(null)	cluster2134	1	1	1
(null)	cluster2135	1	1	1
(null)	cluster2136	1	1	1
(null)	cluster2137	1	0	2
(null)	cluster2138	1	1	1
(null)	cluster2139	1	1	1
(null)	cluster2140	1	1	1
(null)	cluster2141	1	1	1
(null)	cluster2142	1	1	1
(null)	cluster2143	1	1	1
(null)	cluster2144	1	1	1
(null)	cluster2145	1	1	1
(null)	cluster2146	1	1	1
(null)	cluster2147	1	1	1
(null)	cluster2148	2	1	0
(null)	cluster2149	1	1	1
(null)	cluster2150	1	0	2
(null)	cluster2151	1	1	1
(null)	cluster2152	1	1	1
(null)	cluster2153	1	1	1
(null)	cluster2154	1	1	1
(null)	cluster2155	1	1	1
(null)	cluster2156	1	1	1
(null)	cluster2157	1	1	1
(null)	cluster2158	1	1	1
(null)	cluster2159	1	1	1
(null)	cluster2160	2	0	1
(null)	cluster2161	1	1	1
(null)	cluster2162	1	1	1
(null)	cluster2163	1	1	1
(null)	cluster2164	1	1	1
(null)	cluster2165	1	1	1
(null)	cluster2166	1	1	1
(null)	cluster2167	1	1	1
(null)	cluster2168	1	1	1
(null)	cluster2169	1	0	2
(null)	cluster2170	1	1	1
(null)	cluster2171	1	1	1
(null)	cluster2172	1	1	1
(null)	cluster2173	1	1	1
(null)	cluster2174	1	1	1
(null)	cluster2175	1	1	1
(null)	cluster2176	1	1	1
(null)	cluster2177	1	1	1
(null)	cluster2178	1	1	1
(null)	cluster2179	1	1	1
(null)	cluster2180	1	1	1
(null)	cluster2181	1	1	1
(null)	cluster2182	1	1	1
(null)	cluster2183	1	1	1
(null)	cluster2184	1	1	1
(null)	cluster2185	1	1	1
(null)	cluster2186	1	1	1
(null)	cluster2187	2	0	1
(null)	cluster2188	1	1	1
(null)	cluster2189	1	1	1
(null)	cluster2190	1	1	1
(null)	cluster2191	1	1	1
(null)	cluster2192	2	0	1
(null)	cluster2193	1	1	1
(null)	cluster2194	1	1	1
(null)	cluster2195	1	1	1
(null)	cluster2196	1	1	1
(null)	cluster2197	1	1	1
(null)	cluster2198	1	1	1
(null)	cluster2199	1	1	1
(null)	cluster2200	1	0	2
(null)	cluster2201	1	1	1
(null)	cluster2202	1	1	1
(null)	cluster2203	1	1	1
(null)	cluster2204	1	1	1
(null)	cluster2205	1	1	1
(null)	cluster2206	1	1	1
(null)	cluster2207	1	1	1
(null)	cluster2208	1	1	1
(null)	cluster2209	1	1	1
(null)	cluster2210	1	0	2
(null)	cluster2211	1	1	1
(null)	cluster2212	1	1	1
(null)	cluster2213	1	1	1
(null)	cluster2214	1	1	1
(null)	cluster2215	1	1	1
(null)	cluster2216	1	1	1
(null)	cluster2217	2	0	1
(null)	cluster2218	1	1	1
(null)	cluster2219	1	1	1
(null)	cluster2220	1	1	1
(null)	cluster2221	1	1	1
(null)	cluster2222	1	1	1
(null)	cluster2223	1	1	1
(null)	cluster2224	1	1	1
(null)	cluster2225	1	1	1
(null)	cluster2226	1	1	1
(null)	cluster2227	1	1	1
(null)	cluster2228	1	1	1
(null)	cluster2229	1	1	1
(null)	cluster2230	1	1	1
(null)	cluster2231	1	1	1
(null)	cluster2232	1	1	1
(null)	cluster2233	1	1	1
(null)	cluster2234	1	1	1
(null)	cluster2235	1	0	2
(null)	cluster2236	1	1	1
(null)	cluster2237	1	1	1
(null)	cluster2238	1	1	1
(null)	cluster2239	1	1	1
(null)	cluster2240	1	1	1
(null)	cluster2241	1	1	1
(null)	cluster2242	1	1	1
(null)	cluster2243	1	1	1
(null)	cluster2244	1	1	1
(null)	cluster2245	1	1	1
(null)	cluster2246	1	1	1
(null)	cluster2247	1	1	1
(null)	cluster2248	1	1	1
(null)	cluster2249	1	1	1
(null)	cluster2250	1	1	1
(null)	cluster2251	1	1	1
(null)	cluster2252	1	1	1
(null)	cluster2253	1	1	1
(null)	cluster2254	1	1	1
(null)	cluster2255	1	1	1
(null)	cluster2256	1	1	1
(null)	cluster2257	1	1	1
(null)	cluster2258	1	1	1
(null)	cluster2259	1	1	1
(null)	cluster2260	1	1	1
(null)	cluster2261	1	1	1
(null)	cluster2262	1	1	1
(null)	cluster2263	1	1	1
(null)	cluster2264	1	1	1
(null)	cluster2265	1	1	1
(null)	cluster2266	0	1	2
(null)	cluster2267	0	1	2
(null)	cluster2268	0	1	2
(null)	cluster2269	0	1	2
(null)	cluster2270	0	0	3
(null)	cluster2271	0	1	2
(null)	cluster2272	0	1	2
(null)	cluster2273	0	1	2
(null)	cluster2274	0	1	2
(null)	cluster2275	0	0	3
(null)	cluster2276	0	1	2
(null)	cluster2277	0	1	2
(null)	cluster2278	0	1	2
(null)	cluster2279	0	1	2
(null)	cluster2280	0	1	2
(null)	cluster2281	0	1	2
(null)	cluster2282	0	1	2
(null)	cluster2283	0	1	2
(null)	cluster2284	0	2	1
(null)	cluster2285	0	2	1
(null)	cluster2286	0	1	2
(null)	cluster2287	0	1	2
(null)	cluster2288	0	1	2
(null)	cluster2289	0	1	2
(null)	cluster2290	0	1	2
(null)	cluster2291	0	1	2
(null)	cluster2292	0	0	3
(null)	cluster2293	0	2	1
(null)	cluster2294	0	1	2
(null)	cluster2295	0	1	2
(null)	cluster2296	0	1	2
(null)	cluster2297	0	1	2
(null)	cluster2298	0	2	1
(null)	cluster2299	0	0	3
(null)	cluster2300	0	1	2
(null)	cluster2301	0	2	1
(null)	cluster2302	0	1	2
(null)	cluster2303	0	1	2
(null)	cluster2304	0	0	3
(null)	cluster2305	0	1	2
(null)	cluster2306	0	0	3
(null)	cluster2307	0	1	2
(null)	cluster2308	0	1	2
(null)	cluster2309	0	1	2
(null)	cluster2310	0	1	2
(null)	cluster2311	0	1	2
(null)	cluster2312	0	2	1
(null)	cluster2313	0	1	2
(null)	cluster2314	0	1	2
(null)	cluster2315	0	1	2
(null)	cluster2316	0	1	2
(null)	cluster2317	0	1	2
(null)	cluster2318	0	2	1
(null)	cluster2319	0	1	2
(null)	cluster2320	0	1	2
(null)	cluster2321	0	1	2
(null)	cluster2322	0	1	2
(null)	cluster2323	0	1	2
(null)	cluster2324	0	2	1
(null)	cluster2325	0	1	2
(null)	cluster2326	0	1	2
(null)	cluster2327	0	1	2
(null)	cluster2328	0	1	2
(null)	cluster2329	0	1	2
(null)	cluster2330	0	1	2
(null)	cluster2331	0	2	1
(null)	cluster2332	0	1	2
(null)	cluster2333	0	2	1
(null)	cluster2334	0	1	2
(null)	cluster2335	0	1	2
(null)	cluster2336	0	0	3
(null)	cluster2337	0	1	2
(null)	cluster2338	0	1	2
(null)	cluster2339	0	1	2
(null)	cluster2340	0	1	2
(null)	cluster2341	0	2	1
(null)	cluster2342	0	1	2
(null)	cluster2343	0	2	1
(null)	cluster2344	0	2	1
(null)	cluster2345	1	0	1
(null)	cluster2346	1	0	1
(null)	cluster2347	1	1	0
(null)	cluster2348	1	1	0
(null)	cluster2349	1	1	0
(null)	cluster2350	1	0	1
(null)	cluster2351	1	0	1
(null)	cluster2352	1	0	1
(null)	cluster2353	1	0	1
(null)	cluster2354	1	0	1
(null)	cluster2355	1	1	0
(null)	cluster2356	1	0	1
(null)	cluster2357	1	0	1
(null)	cluster2358	1	0	1
(null)	cluster2359	1	0	1
(null)	cluster2360	1	1	0
(null)	cluster2361	1	0	1
(null)	cluster2362	1	0	1
(null)	cluster2363	1	0	1
(null)	cluster2364	1	0	1
(null)	cluster2365	1	0	1
(null)	cluster2366	1	0	1
(null)	cluster2367	1	0	1
(null)	cluster2368	1	0	1
(null)	cluster2369	1	0	1
(null)	cluster2370	1	0	1
(null)	cluster2371	1	0	1
(null)	cluster2372	2	0	0
(null)	cluster2373	1	0	1
(null)	cluster2374	1	0	1
(null)	cluster2375	1	0	1
(null)	cluster2376	1	1	0
(null)	cluster2377	1	0	1
(null)	cluster2378	1	0	1
(null)	cluster2379	1	0	1
(null)	cluster2380	1	0	1
(null)	cluster2381	1	0	1
(null)	cluster2382	1	1	0
(null)	cluster2383	1	0	1
(null)	cluster2384	1	0	1
(null)	cluster2385	1	1	0
(null)	cluster2386	1	0	1
(null)	cluster2387	1	0	1
(null)	cluster2388	1	0	1
(null)	cluster2389	1	1	0
(null)	cluster2390	1	0	1
(null)	cluster2391	1	0	1
(null)	cluster2392	1	0	1
(null)	cluster2393	1	0	1
(null)	cluster2394	1	0	1
(null)	cluster2395	1	0	1
(null)	cluster2396	1	0	1
(null)	cluster2397	1	0	1
(null)	cluster2398	1	0	1
(null)	cluster2399	1	0	1
(null)	cluster2400	1	0	1
(null)	cluster2401	1	0	1
(null)	cluster2402	1	0	1
(null)	cluster2403	1	0	1
(null)	cluster2404	1	0	1
(null)	cluster2405	1	1	0
(null)	cluster2406	1	0	1
(null)	cluster2407	1	0	1
(null)	cluster2408	1	1	0
(null)	cluster2409	1	1	0
(null)	cluster2410	1	0	1
(null)	cluster2411	1	0	1
(null)	cluster2412	1	0	1
(null)	cluster2413	1	1	0
(null)	cluster2414	1	0	1
(null)	cluster2415	1	1	0
(null)	cluster2416	1	0	1
(null)	cluster2417	1	0	1
(null)	cluster2418	1	0	1
(null)	cluster2419	1	0	1
(null)	cluster2420	1	1	0
(null)	cluster2421	1	0	1
(null)	cluster2422	1	0	1
(null)	cluster2423	1	1	0
(null)	cluster2424	1	1	0
(null)	cluster2425	1	1	0
(null)	cluster2426	1	1	0
(null)	cluster2427	1	1	0
(null)	cluster2428	1	0	1
(null)	cluster2429	1	0	1
(null)	cluster2430	1	1	0
(null)	cluster2431	1	0	1
(null)	cluster2432	1	0	1
(null)	cluster2433	2	0	0
(null)	cluster2434	1	0	1
(null)	cluster2435	1	0	1
(null)	cluster2436	1	0	1
(null)	cluster2437	1	0	1
(null)	cluster2438	1	1	0
(null)	cluster2439	1	0	1
(null)	cluster2440	1	0	1
(null)	cluster2441	1	0	1
(null)	cluster2442	1	0	1
(null)	cluster2443	1	0	1
(null)	cluster2444	1	0	1
(null)	cluster2445	1	0	1
(null)	cluster2446	1	0	1
(null)	cluster2447	1	1	0
(null)	cluster2448	1	0	1
(null)	cluster2449	1	0	1
(null)	cluster2450	1	0	1
(null)	cluster2451	1	0	1
(null)	cluster2452	1	0	1
(null)	cluster2453	1	0	1
(null)	cluster2454	1	1	0
(null)	cluster2455	1	0	1
(null)	cluster2456	1	0	1
(null)	cluster2457	1	0	1
(null)	cluster2458	2	0	0
(null)	cluster2459	1	1	0
(null)	cluster2460	1	0	1
(null)	cluster2461	1	0	1
(null)	cluster2462	1	0	1
(null)	cluster2463	1	0	1
(null)	cluster2464	1	1	0
(null)	cluster2465	1	0	1
(null)	cluster2466	1	0	1
(null)	cluster2467	1	0	1
(null)	cluster2468	1	0	1
(null)	cluster2469	1	0	1
(null)	cluster2470	1	0	1
(null)	cluster2471	1	0	1
(null)	cluster2472	1	0	1
(null)	cluster2473	1	0	1
(null)	cluster2474	1	0	1
(null)	cluster2475	1	0	1
(null)	cluster2476	1	1	0
(null)	cluster2477	1	1	0
(null)	cluster2478	1	0	1
(null)	cluster2479	1	1	0
(null)	cluster2480	1	0	1
(null)	cluster2481	2	0	0
(null)	cluster2482	1	1	0
(null)	cluster2483	1	0	1
(null)	cluster2484	1	0	1
(null)	cluster2485	1	0	1
(null)	cluster2486	1	0	1
(null)	cluster2487	1	0	1
(null)	cluster2488	1	0	1
(null)	cluster2489	1	0	1
(null)	cluster2490	1	0	1
(null)	cluster2491	1	0	1
(null)	cluster2492	1	0	1
(null)	cluster2493	1	0	1
(null)	cluster2494	1	1	0
(null)	cluster2495	1	0	1
(null)	cluster2496	1	0	1
(null)	cluster2497	1	0	1
(null)	cluster2498	1	0	1
(null)	cluster2499	1	0	1
(null)	cluster2500	2	0	0
(null)	cluster2501	1	0	1
(null)	cluster2502	1	0	1
(null)	cluster2503	1	0	1
(null)	cluster2504	1	0	1
(null)	cluster2505	1	0	1
(null)	cluster2506	1	1	0
(null)	cluster2507	1	0	1
(null)	cluster2508	1	0	1
(null)	cluster2509	1	0	1
(null)	cluster2510	1	0	1
(null)	cluster2511	1	0	1
(null)	cluster2512	1	0	1
(null)	cluster2513	1	0	1
(null)	cluster2514	1	0	1
(null)	cluster2515	1	0	1
(null)	cluster2516	1	0	1
(null)	cluster2517	1	0	1
(null)	cluster2518	1	0	1
(null)	cluster2519	1	0	1
(null)	cluster2520	1	1	0
(null)	cluster2521	1	0	1
(null)	cluster2522	1	0	1
(null)	cluster2523	1	0	1
(null)	cluster2524	1	0	1
(null)	cluster2525	1	1	0
(null)	cluster2526	1	0	1
(null)	cluster2527	1	1	0
(null)	cluster2528	1	1	0
(null)	cluster2529	1	0	1
(null)	cluster2530	1	0	1
(null)	cluster2531	1	0	1
(null)	cluster2532	1	0	1
(null)	cluster2533	1	0	1
(null)	cluster2534	1	0	1
(null)	cluster2535	1	1	0
(null)	cluster2536	1	0	1
(null)	cluster2537	1	0	1
(null)	cluster2538	1	0	1
(null)	cluster2539	1	0	1
(null)	cluster2540	1	0	1
(null)	cluster2541	1	1	0
(null)	cluster2542	1	1	0
(null)	cluster2543	1	0	1
(null)	cluster2544	1	1	0
(null)	cluster2545	1	1	0
(null)	cluster2546	1	0	1
(null)	cluster2547	1	0	1
(null)	cluster2548	1	0	1
(null)	cluster2549	1	0	1
(null)	cluster2550	1	0	1
(null)	cluster2551	1	0	1
(null)	cluster2552	1	1	0
(null)	cluster2553	1	0	1
(null)	cluster2554	1	0	1
(null)	cluster2555	1	0	1
(null)	cluster2556	1	0	1
(null)	cluster2557	1	0	1
(null)	cluster2558	1	1	0
(null)	cluster2559	1	0	1
(null)	cluster2560	1	0	1
(null)	cluster2561	1	0	1
(null)	cluster2562	1	0	1
(null)	cluster2563	1	0	1
(null)	cluster2564	1	0	1
(null)	cluster2565	2	0	0
(null)	cluster2566	1	1	0
(null)	cluster2567	2	0	0
(null)	cluster2568	1	0	1
(null)	cluster2569	1	0	1
(null)	cluster2570	1	0	1
(null)	cluster2571	1	0	1
(null)	cluster2572	1	1	0
(null)	cluster2573	1	0	1
(null)	cluster2574	1	0	1
(null)	cluster2575	1	1	0
(null)	cluster2576	1	0	1
(null)	cluster2577	1	0	1
(null)	cluster2578	1	1	0
(null)	cluster2579	1	0	1
(null)	cluster2580	1	0	1
(null)	cluster2581	1	0	1
(null)	cluster2582	1	0	1
(null)	cluster2583	1	0	1
(null)	cluster2584	1	0	1
(null)	cluster2585	1	0	1
(null)	cluster2586	1	1	0
(null)	cluster2587	1	0	1
(null)	cluster2588	1	0	1
(null)	cluster2589	1	0	1
(null)	cluster2590	1	0	1
(null)	cluster2591	1	1	0
(null)	cluster2592	1	0	1
(null)	cluster2593	1	0	1
(null)	cluster2594	1	0	1
(null)	cluster2595	1	0	1
(null)	cluster2596	1	0	1
(null)	cluster2597	1	0	1
(null)	cluster2598	1	0	1
(null)	cluster2599	1	0	1
(null)	cluster2600	1	0	1
(null)	cluster2601	2	0	0
(null)	cluster2602	1	0	1
(null)	cluster2603	1	1	0
(null)	cluster2604	1	0	1
(null)	cluster2605	1	0	1
(null)	cluster2606	1	0	1
(null)	cluster2607	1	0	1
(null)	cluster2608	1	0	1
(null)	cluster2609	1	1	0
(null)	cluster2610	1	0	1
(null)	cluster2611	1	0	1
(null)	cluster2612	1	0	1
(null)	cluster2613	1	0	1
(null)	cluster2614	1	0	1
(null)	cluster2615	1	1	0
(null)	cluster2616	1	0	1
(null)	cluster2617	1	0	1
(null)	cluster2618	1	0	1
(null)	cluster2619	1	0	1
(null)	cluster2620	1	0	1
(null)	cluster2621	1	0	1
(null)	cluster2622	1	0	1
(null)	cluster2623	1	0	1
(null)	cluster2624	1	0	1
(null)	cluster2625	1	1	0
(null)	cluster2626	1	0	1
(null)	cluster2627	2	0	0
(null)	cluster2628	1	0	1
(null)	cluster2629	1	0	1
(null)	cluster2630	1	0	1
(null)	cluster2631	1	0	1
(null)	cluster2632	1	0	1
(null)	cluster2633	1	0	1
(null)	cluster2634	1	0	1
(null)	cluster2635	1	0	1
(null)	cluster2636	1	1	0
(null)	cluster2637	1	1	0
(null)	cluster2638	1	0	1
(null)	cluster2639	1	0	1
(null)	cluster2640	1	0	1
(null)	cluster2641	1	0	1
(null)	cluster2642	1	0	1
(null)	cluster2643	1	0	1
(null)	cluster2644	1	0	1
(null)	cluster2645	1	0	1
(null)	cluster2646	1	0	1
(null)	cluster2647	1	0	1
(null)	cluster2648	1	0	1
(null)	cluster2649	1	0	1
(null)	cluster2650	1	0	1
(null)	cluster2651	1	0	1
(null)	cluster2652	1	0	1
(null)	cluster2653	1	0	1
(null)	cluster2654	1	1	0
(null)	cluster2655	1	0	1
(null)	cluster2656	1	0	1
(null)	cluster2657	1	0	1
(null)	cluster2658	1	0	1
(null)	cluster2659	1	1	0
(null)	cluster2660	1	1	0
(null)	cluster2661	1	0	1
(null)	cluster2662	1	0	1
(null)	cluster2663	1	1	0
(null)	cluster2664	1	0	1
(null)	cluster2665	1	0	1
(null)	cluster2666	1	0	1
(null)	cluster2667	1	0	1
(null)	cluster2668	1	1	0
(null)	cluster2669	1	0	1
(null)	cluster2670	1	0	1
(null)	cluster2671	1	0	1
(null)	cluster2672	1	0	1
(null)	cluster2673	1	0	1
(null)	cluster2674	1	1	0
(null)	cluster2675	1	1	0
(null)	cluster2676	1	0	1
(null)	cluster2677	1	0	1
(null)	cluster2678	1	1	0
