GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Molecular Function,signaling receptor binding,3,GO:0005102,4,12,8,40,1.67,0.21077734080830063,0.68,A0A8V0Z5X2 A0A8V0Y0J2 A0A1D5PZ68 A0A8V0YDD6
Molecular Function,glycosaminoglycan binding,3,GO:0005539,2,5,8,40,2.0,0.25676283571020464,0.59,A0A8V0ZA93 A0A8V0YDD6
Molecular Function,protein homodimerization activity,4,GO:0042803,2,5,8,40,2.0,0.25676283571020464,0.59,A0A8V0Z5X2 A0A8V0Z1W6
Molecular Function,protein dimerization activity,3,GO:0046983,3,8,8,40,1.88,0.3199344877363448,0.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Molecular Function,hydrolase activity,2,GO:0016787,3,8,8,40,1.88,0.3199344877363448,0.49,A0A8V0Z5X2 A0A8V0ZV19 A0A8V0ZA93
Molecular Function,catalytic activity,1,GO:0003824,4,15,8,40,1.33,0.4438615800844907,0.35,A0A8V0Z5X2 A0A8V0ZV19 A0A8V0Z1W6 A0A8V0ZA93
Molecular Function,transferase activity,2,GO:0016740,2,6,8,40,1.67,0.5802896013422338,0.24,A0A8V0ZV19 A0A8V0Z1W6
Molecular Function,cation binding,3,GO:0043169,2,7,8,40,1.43,0.6111506600670702,0.21,A0A8V0Z1W6 A0A8V0YDD6
Molecular Function,protein-containing complex binding,2,GO:0044877,2,7,8,40,1.43,0.6111506600670702,0.21,A0A8V0Y0J2 A0A8V0YDD6
Molecular Function,metal ion binding,4,GO:0046872,2,7,8,40,1.43,0.6111506600670702,0.21,A0A8V0Z1W6 A0A8V0YDD6
Molecular Function,enzyme regulator activity,2,GO:0030234,2,7,8,40,1.43,0.6111506600670702,0.21,A0A8V0Z5X2 A0A8V0YDD6
Molecular Function,molecular function regulator activity,1,GO:0098772,2,8,8,40,1.25,0.6498672610127715,0.19,A0A8V0Z5X2 A0A8V0YDD6
Molecular Function,protein binding,2,GO:0005515,6,26,8,40,1.15,0.6886545988713173,0.16,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A1D5PZ68 A0A8V0YDD6
Molecular Function,enzyme binding,3,GO:0019899,2,9,8,40,1.11,1.0,-0.0,A0A8V0Y0J2 A0A8V0YDD6
Molecular Function,binding,1,GO:0005488,7,32,8,40,1.09,1.0,-0.0,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A1D5PT25 A0A1D5PZ68 A0A8V0Z1W6 A0A8V0YDD6
Biological Process,regulation of phosphorylation,7,GO:0042325,4,5,7,43,4.91,0.0013307735939613403,2.88,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,positive regulation of protein metabolic process,6,GO:0051247,4,5,7,43,4.91,0.0013307735939613403,2.88,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of phosphorus metabolic process,5,GO:0051174,4,5,7,43,4.91,0.0013307735939613403,2.88,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of phosphate metabolic process,6,GO:0019220,4,5,7,43,4.91,0.0013307735939613403,2.88,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of protein modification process,6,GO:0031399,4,5,7,43,4.91,0.0013307735939613403,2.88,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of protein phosphorylation,7,GO:0001932,4,5,7,43,4.91,0.0013307735939613403,2.88,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,positive regulation of cell migration,6,GO:0030335,3,3,7,43,6.14,0.002836074872376632,2.55,A0A8V0ZA93 A0A1D5PZ68 A0A8V0YDD6
Biological Process,positive regulation of nitrogen compound metabolic process,5,GO:0051173,4,6,7,43,4.1,0.003742011339706647,2.43,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,positive regulation of macromolecule metabolic process,5,GO:0010604,4,6,7,43,4.1,0.003742011339706647,2.43,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,tissue development,3,GO:0009888,5,11,7,43,2.79,0.0075802239279565715,2.12,A0A8V0Z5X2 A0A8V0Z1W6 A0A8V0ZV19 A0A1D5PZ68 A0A8V0YDD6
Biological Process,positive regulation of catalytic activity,4,GO:0043085,4,7,7,43,3.51,0.008173475304860206,2.09,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,positive regulation of cellular metabolic process,5,GO:0031325,4,7,7,43,3.51,0.008173475304860206,2.09,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,positive regulation of metabolic process,4,GO:0009893,4,7,7,43,3.51,0.008173475304860206,2.09,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,positive regulation of protein modification process,7,GO:0031401,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93
Biological Process,oxoacid metabolic process,4,GO:0043436,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0ZA93 A0A8V0ZV19 A0A8V0Z1W6
Biological Process,small molecule metabolic process,2,GO:0044281,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0ZA93 A0A8V0ZV19 A0A8V0Z1W6
Biological Process,positive regulation of phosphate metabolic process,7,GO:0045937,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93
Biological Process,positive regulation of phosphorus metabolic process,6,GO:0010562,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93
Biological Process,positive regulation of phosphorylation,8,GO:0042327,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93
Biological Process,positive regulation of cell motility,5,GO:2000147,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0ZA93 A0A1D5PZ68 A0A8V0YDD6
Biological Process,organic acid metabolic process,3,GO:0006082,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0ZA93 A0A8V0ZV19 A0A8V0Z1W6
Biological Process,positive regulation of protein phosphorylation,8,GO:0001934,3,4,7,43,4.61,0.010493477027793536,1.98,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93
Biological Process,positive regulation of molecular function,3,GO:0044093,4,8,7,43,3.07,0.015282282082294082,1.82,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,cell development,3,GO:0048468,5,13,7,43,2.36,0.019024293422000717,1.72,A0A8V0Y0J2 A0A8V0Z1W6 A0A8V0ZV19 A0A1D5PZ68 A0A8V0YDD6
Biological Process,mucopolysaccharide metabolic process,6,GO:1903510,2,2,7,43,6.14,0.023255813953488413,1.63,A0A8V0ZA93 A0A8V0ZV19
Biological Process,positive regulation of proteolysis,7,GO:0045862,2,2,7,43,6.14,0.023255813953488413,1.63,A0A8V0Y0J2 A0A8V0YDD6
Biological Process,gliogenesis,5,GO:0042063,2,2,7,43,6.14,0.023255813953488413,1.63,A0A8V0Y0J2 A0A8V0YDD6
Biological Process,regulation of cell migration,5,GO:0030334,3,5,7,43,3.69,0.024237532178541802,1.62,A0A8V0ZA93 A0A1D5PZ68 A0A8V0YDD6
Biological Process,regulation of cytokine production,4,GO:0001817,3,5,7,43,3.69,0.024237532178541802,1.62,A0A8V0Y0J2 A0A8V0ZV19 A0A8V0YDD6
Biological Process,cellular developmental process,2,GO:0048869,6,19,7,43,1.94,0.03251167743510336,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A1D5PZ68 A0A8V0ZV19 A0A8V0YDD6
Biological Process,cell differentiation,3,GO:0030154,6,19,7,43,1.94,0.03251167743510336,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A1D5PZ68 A0A8V0ZV19 A0A8V0YDD6
Biological Process,positive regulation of cellular process,4,GO:0048522,6,20,7,43,1.84,0.037678522363718055,1.42,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A1D5PZ68 A0A8V0ZV19 A0A8V0YDD6
Biological Process,regulation of localization,3,GO:0032879,4,10,7,43,2.46,0.03990384343848835,1.4,A0A8V0ZA93 A0A8V0Y0J2 A0A1D5PZ68 A0A8V0YDD6
Biological Process,carbohydrate derivative metabolic process,3,GO:1901135,4,10,7,43,2.46,0.03990384343848835,1.4,A0A8V0Z5X2 A0A8V0ZV19 A0A8V0Z1W6 A0A8V0ZA93
Biological Process,cellular anatomical entity morphogenesis,3,GO:0032989,4,10,7,43,2.46,0.03990384343848835,1.4,A0A8V0Y0J2 A0A8V0ZV19 A0A1D5PZ68 A0A8V0YDD6
Biological Process,regulation of protein metabolic process,5,GO:0051246,4,10,7,43,2.46,0.03990384343848835,1.4,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,cell morphogenesis,3,GO:0000902,4,10,7,43,2.46,0.03990384343848835,1.4,A0A8V0Y0J2 A0A8V0ZV19 A0A1D5PZ68 A0A8V0YDD6
Biological Process,response to wounding,3,GO:0009611,3,6,7,43,3.07,0.04473305301737693,1.35,A0A8V0Y0J2 A0A8V0ZV19 A0A8V0YDD6
Biological Process,regulation of transport,4,GO:0051049,3,6,7,43,3.07,0.04473305301737693,1.35,A0A8V0ZA93 A0A8V0Y0J2 A0A8V0YDD6
Biological Process,positive regulation of cell differentiation,5,GO:0045597,3,6,7,43,3.07,0.04473305301737693,1.35,A0A8V0Y0J2 A0A1D5PZ68 A0A8V0YDD6
Biological Process,reproductive process,1,GO:0022414,3,6,7,43,3.07,0.04473305301737693,1.35,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Biological Process,regulation of cell motility,4,GO:2000145,3,6,7,43,3.07,0.04473305301737693,1.35,A0A8V0ZA93 A0A1D5PZ68 A0A8V0YDD6
Biological Process,regulation of intracellular signal transduction,5,GO:1902531,3,6,7,43,3.07,0.04473305301737693,1.35,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6
