GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,extracellular organelle,3,GO:0043230,2,2,14,43,3.07,0.10077519379844962,1.0,A0A8V0Y248 A0A8V0YDD6
Cellular Component,extracellular exosome,6,GO:0070062,2,2,14,43,3.07,0.10077519379844962,1.0,A0A8V0Y248 A0A8V0YDD6
Cellular Component,organelle membrane,3,GO:0031090,5,9,14,43,1.71,0.12416602051494714,0.91,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0ZV62 R4GFJ0 A0A8V0Y248
Cellular Component,secretory vesicle,7,GO:0099503,6,11,14,43,1.68,0.13299143178377293,0.88,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6 R4GFJ0 A0A8V0Y248
Cellular Component,membrane,2,GO:0016020,9,21,14,43,1.32,0.2027470859145248,0.69,A0A8V0XEK3 A0A8V0ZA93 A0A8V0Z5X2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 R4GFJ0 A0A8V0Y248
Cellular Component,extracellular region,2,GO:0005576,13,35,14,43,1.14,0.239848828737386,0.62,A0A8V0XEK3 A0A8V0ZA93 A0A8V0YUU0 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V1AC48 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3 A0A8V0X522 A0A8V0Y248
Cellular Component,coated vesicle,7,GO:0030135,2,3,14,43,2.05,0.2433352240499159,0.61,A0A8V0ZA93 A0A8V0ZV62
Cellular Component,cell body,2,GO:0044297,2,3,14,43,2.05,0.2433352240499159,0.61,R4GFJ0 A0A8V0ZV62
Cellular Component,clathrin-coated vesicle,8,GO:0030136,2,3,14,43,2.05,0.2433352240499159,0.61,A0A8V0ZA93 A0A8V0ZV62
Cellular Component,neuronal cell body,3,GO:0043025,2,3,14,43,2.05,0.2433352240499159,0.61,R4GFJ0 A0A8V0ZV62
Cellular Component,clathrin-coated pit,4,GO:0005905,2,3,14,43,2.05,0.2433352240499159,0.61,A0A8V0ZA93 A0A8V0ZV62
Cellular Component,cell projection,2,GO:0042995,3,5,14,43,1.84,0.30913216108905417,0.51,R4GFJ0 A0A8V0Y0J2 A0A8V0ZV62
Cellular Component,neuron projection,4,GO:0043005,3,5,14,43,1.84,0.30913216108905417,0.51,R4GFJ0 A0A8V0Y0J2 A0A8V0ZV62
Cellular Component,plasma membrane bounded cell projection,3,GO:0120025,3,5,14,43,1.84,0.30913216108905417,0.51,R4GFJ0 A0A8V0Y0J2 A0A8V0ZV62
Cellular Component,somatodendritic compartment,2,GO:0036477,3,5,14,43,1.84,0.30913216108905417,0.51,R4GFJ0 A0A8V0Y0J2 A0A8V0ZV62
Cellular Component,lytic vacuole,6,GO:0000323,3,5,14,43,1.84,0.30913216108905417,0.51,A0A8V0Z5X2 A0A8V0Z3S9 A0A8V0YUU0
Cellular Component,lysosome,7,GO:0005764,3,5,14,43,1.84,0.30913216108905417,0.51,A0A8V0Z5X2 A0A8V0Z3S9 A0A8V0YUU0
Cellular Component,vacuole,5,GO:0005773,3,5,14,43,1.84,0.30913216108905417,0.51,A0A8V0Z5X2 A0A8V0Z3S9 A0A8V0YUU0
Cellular Component,extracellular space,2,GO:0005615,10,25,14,43,1.23,0.3253244919667619,0.49,A0A8V0XEK3 A0A8V0YUU0 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V1AC48 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3 A0A8V0Y248
Cellular Component,cytoplasmic vesicle lumen,5,GO:0060205,3,6,14,43,1.54,0.37276472519927284,0.43,A0A8V0Y0J2 A0A8V0Y248 A0A8V0YDD6
Cellular Component,vesicle lumen,4,GO:0031983,3,6,14,43,1.54,0.37276472519927284,0.43,A0A8V0Y0J2 A0A8V0Y248 A0A8V0YDD6
Cellular Component,secretory granule lumen,6,GO:0034774,3,6,14,43,1.54,0.37276472519927284,0.43,A0A8V0Y0J2 A0A8V0Y248 A0A8V0YDD6
Cellular Component,collagen-containing extracellular matrix,4,GO:0062023,3,6,14,43,1.54,0.37276472519927284,0.43,A0A8V0ZKI3 A0A8V0Z3S9 A0A8V0YDD6
Cellular Component,basement membrane,5,GO:0005604,3,6,14,43,1.54,0.37276472519927284,0.43,A0A8V0ZKI3 A0A8V0Z3S9 A0A8V0YDD6
Cellular Component,bounding membrane of organelle,4,GO:0098588,4,8,14,43,1.54,0.40380300293128335,0.39,A0A8V0Z5X2 A0A8V0Y248 R4GFJ0 A0A8V0ZA93
Cellular Component,protein-containing complex,1,GO:0032991,4,9,14,43,1.37,0.4415215884601193,0.36,A0A8V0ZKI3 A0A8V0Z3S9 A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,endomembrane system,2,GO:0012505,10,27,14,43,1.14,0.5119811231953932,0.29,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 R4GFJ0 A0A8V0X522 A0A8V0Y248
Cellular Component,plasma membrane region,3,GO:0098590,2,4,14,43,1.54,0.58547929665343,0.23,R4GFJ0 A0A8V0YDD6
Cellular Component,axon,5,GO:0030424,2,4,14,43,1.54,0.58547929665343,0.23,R4GFJ0 A0A8V0Y0J2
Cellular Component,tertiary granule,9,GO:0070820,2,4,14,43,1.54,0.58547929665343,0.23,A0A8V0Y248 A0A8V0YUU0
Cellular Component,synapse,3,GO:0045202,2,4,14,43,1.54,0.58547929665343,0.23,A0A8V0ZKI3 R4GFJ0
Cellular Component,tertiary granule lumen,5,GO:1904724,2,4,14,43,1.54,0.58547929665343,0.23,A0A8V0Y248 A0A8V0YUU0
Cellular Component,nucleus,5,GO:0005634,3,7,14,43,1.32,0.6646391891488466,0.18,A0A8V0ZA93 A0A8V0X522 A0A8V0Y0J2
Cellular Component,endoplasmic reticulum lumen,5,GO:0005788,4,10,14,43,1.23,0.703690808179534,0.15,A0A8V0X522 A0A8V0Y0J2 A0A8V0Y248 A0A8V0YDD6
Cellular Component,intracellular anatomical structure,2,GO:0005622,10,32,14,43,0.96,1.0,-0.0,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 R4GFJ0 A0A8V0X522 A0A8V0Y248
Cellular Component,cytoplasm,2,GO:0005737,10,29,14,43,1.06,1.0,-0.0,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 R4GFJ0 A0A8V0X522 A0A8V0Y248
Cellular Component,intracellular organelle lumen,4,GO:0070013,7,20,14,43,1.08,1.0,-0.0,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z3S9 A0A8V0YDD6 A0A8V0X522 A0A8V0Y248
Cellular Component,extracellular matrix,3,GO:0031012,3,9,14,43,1.02,1.0,-0.0,A0A8V0ZKI3 A0A8V0Z3S9 A0A8V0YDD6
Cellular Component,endosome,7,GO:0005768,2,6,14,43,1.02,1.0,-0.0,A0A8V0Z5X2 A0A8V0ZV62
Cellular Component,membrane-enclosed lumen,2,GO:0031974,7,20,14,43,1.08,1.0,-0.0,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z3S9 A0A8V0YDD6 A0A8V0X522 A0A8V0Y248
Cellular Component,intracellular non-membrane-bounded organelle,4,GO:0043232,2,6,14,43,1.02,1.0,-0.0,A0A8V0X522 A0A8V0Z3S9
Cellular Component,intracellular membrane-bounded organelle,4,GO:0043231,10,29,14,43,1.06,1.0,-0.0,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 R4GFJ0 A0A8V0X522 A0A8V0Y248
Cellular Component,intracellular organelle,3,GO:0043229,10,31,14,43,0.99,1.0,-0.0,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 R4GFJ0 A0A8V0X522 A0A8V0Y248
Cellular Component,non-membrane-bounded organelle,3,GO:0043228,2,6,14,43,1.02,1.0,-0.0,A0A8V0X522 A0A8V0Z3S9
Cellular Component,membrane-bounded organelle,3,GO:0043227,10,31,14,43,0.99,1.0,-0.0,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 R4GFJ0 A0A8V0X522 A0A8V0Y248
Cellular Component,organelle,2,GO:0043226,10,31,14,43,0.99,1.0,-0.0,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 R4GFJ0 A0A8V0X522 A0A8V0Y248
Cellular Component,endoplasmic reticulum,5,GO:0005783,5,17,14,43,0.9,1.0,-0.0,A0A8V0ZA93 A0A8V0Y0J2 A0A8V0YDD6 A0A8V0X522 A0A8V0Y248
Cellular Component,cell surface,2,GO:0009986,2,5,14,43,1.23,1.0,-0.0,A0A8V0Y0J2 A0A8V0ZV62
Cellular Component,perinuclear region of cytoplasm,2,GO:0048471,2,7,14,43,0.88,1.0,-0.0,A0A8V0Y0J2 A0A8V0ZV62
Cellular Component,organelle lumen,3,GO:0043233,7,20,14,43,1.08,1.0,-0.0,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z3S9 A0A8V0YDD6 A0A8V0X522 A0A8V0Y248
Molecular Function,protein-containing complex binding,2,GO:0044877,5,7,14,40,2.04,0.039271469612026974,1.41,A0A8V0Y0J2 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3
Molecular Function,signaling receptor binding,3,GO:0005102,7,12,14,40,1.67,0.07052553488479898,1.15,R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V1AC48 A0A8V0Z3S9 A0A8V0YDD6 A0A8V0ZKI3
Molecular Function,integrin binding,3,GO:0005178,3,4,14,40,2.14,0.1145092460881929,0.94,A0A8V0ZKI3 A0A8V0Z3S9 A0A8V0YDD6
Molecular Function,amide binding,2,GO:0033218,3,4,14,40,2.14,0.1145092460881929,0.94,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93
Molecular Function,protein-folding chaperone binding,3,GO:0051087,2,2,14,40,2.86,0.11666666666666671,0.93,A0A8V0Y0J2 A0A8V0YDD6
Molecular Function,"hydrolase activity, hydrolyzing O-glycosyl compounds",4,GO:0004553,2,2,14,40,2.86,0.11666666666666671,0.93,A0A8V0Z5X2 A0A8V0ZA93
Molecular Function,G protein-coupled receptor activity,4,GO:0004930,2,2,14,40,2.86,0.11666666666666671,0.93,A0A8V0XEK3 A0A8V0ZV62
Molecular Function,lipoprotein particle receptor binding,4,GO:0070325,2,2,14,40,2.86,0.11666666666666671,0.93,A0A8V0Z3S9 A0A8V0Y0J2
Molecular Function,collagen binding,3,GO:0005518,2,2,14,40,2.86,0.11666666666666671,0.93,A0A8V0YMM6 A0A8V0YDD6
Molecular Function,low-density lipoprotein particle receptor binding,5,GO:0050750,2,2,14,40,2.86,0.11666666666666671,0.93,A0A8V0Z3S9 A0A8V0Y0J2
Molecular Function,"hydrolase activity, acting on glycosyl bonds",3,GO:0016798,2,2,14,40,2.86,0.11666666666666671,0.93,A0A8V0Z5X2 A0A8V0ZA93
Molecular Function,cell adhesion molecule binding,3,GO:0050839,4,6,14,40,1.9,0.1590801327643434,0.8,A0A8V0ZKI3 A0A8V0Z3S9 R4GFJ0 A0A8V0YDD6
Molecular Function,peptide binding,3,GO:0042277,2,3,14,40,1.9,0.276315789473685,0.56,A0A8V0ZA93 A0A8V0Y0J2
Molecular Function,signaling receptor activity,2,GO:0038023,2,3,14,40,1.9,0.276315789473685,0.56,A0A8V0XEK3 A0A8V0ZV62
Molecular Function,carboxylic acid binding,4,GO:0031406,2,3,14,40,1.9,0.276315789473685,0.56,A0A8V0Z5X2 A0A8V0ZA93
Molecular Function,organic acid binding,3,GO:0043177,2,3,14,40,1.9,0.276315789473685,0.56,A0A8V0Z5X2 A0A8V0ZA93
Molecular Function,enzyme activator activity,3,GO:0008047,2,3,14,40,1.9,0.276315789473685,0.56,A0A8V0Z5X2 A0A8V0YDD6
Molecular Function,molecular transducer activity,1,GO:0060089,2,3,14,40,1.9,0.276315789473685,0.56,A0A8V0XEK3 A0A8V0ZV62
Molecular Function,transmembrane signaling receptor activity,3,GO:0004888,2,3,14,40,1.9,0.276315789473685,0.56,A0A8V0XEK3 A0A8V0ZV62
Molecular Function,protein binding,2,GO:0005515,11,26,14,40,1.21,0.2991788326964667,0.52,A0A8V0ZA93 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V1AC48 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3 A0A8V0X522
Molecular Function,glycosaminoglycan binding,3,GO:0005539,3,5,14,40,1.71,0.3223486644539285,0.49,A0A8V0ZA93 A0A8V0YMM6 A0A8V0YDD6
Molecular Function,hydrolase activity,2,GO:0016787,4,8,14,40,1.43,0.4162273728837197,0.38,A0A8V0Z5X2 A0A8V0YUU0 R4GFJ0 A0A8V0ZA93
Molecular Function,"catalytic activity, acting on a protein",2,GO:0140096,2,10,14,40,0.57,0.44565139642788826,0.35,R4GFJ0 A0A8V0Y248
Molecular Function,ion binding,2,GO:0043167,6,13,14,40,1.32,0.48016012315397144,0.32,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0YMM6 A0A8V0YDD6 R4GFJ0 A0A8V0X522
Molecular Function,transition metal ion binding,5,GO:0046914,2,4,14,40,1.43,0.6017069701280199,0.22,R4GFJ0 A0A8V0YDD6
Molecular Function,small molecule binding,2,GO:0036094,2,4,14,40,1.43,0.6017069701280199,0.22,A0A8V0Z5X2 A0A8V0ZA93
Molecular Function,sulfur compound binding,2,GO:1901681,2,4,14,40,1.43,0.6017069701280199,0.22,A0A8V0YMM6 A0A8V0YDD6
Molecular Function,protein domain specific binding,3,GO:0019904,2,4,14,40,1.43,0.6017069701280199,0.22,R4GFJ0 A0A8V0YDD6
Molecular Function,heparin binding,3,GO:0008201,2,4,14,40,1.43,0.6017069701280199,0.22,A0A8V0YMM6 A0A8V0YDD6
Molecular Function,metal ion binding,4,GO:0046872,3,7,14,40,1.22,0.6789250550860491,0.17,R4GFJ0 A0A8V0X522 A0A8V0YDD6
Molecular Function,enzyme regulator activity,2,GO:0030234,3,7,14,40,1.22,0.6789250550860491,0.17,A0A8V0Z5X2 A0A8V0X522 A0A8V0YDD6
Molecular Function,cation binding,3,GO:0043169,3,7,14,40,1.22,0.6789250550860491,0.17,R4GFJ0 A0A8V0X522 A0A8V0YDD6
Molecular Function,protein dimerization activity,3,GO:0046983,2,8,14,40,0.71,0.6886545988713173,0.16,A0A8V0Z5X2 A0A8V0Y0J2
Molecular Function,anion binding,3,GO:0043168,4,9,14,40,1.27,0.6935193707639542,0.16,A0A8V0Z5X2 A0A8V0ZA93 A0A8V0YMM6 A0A8V0YDD6
Molecular Function,enzyme binding,3,GO:0019899,4,9,14,40,1.27,0.6935193707639542,0.16,A0A8V0X522 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0YDD6
Molecular Function,carbohydrate derivative binding,2,GO:0097367,4,9,14,40,1.27,0.6935193707639542,0.16,A0A8V0Z5X2 A0A8V0ZA93 A0A8V0YMM6 A0A8V0YDD6
Molecular Function,identical protein binding,3,GO:0042802,2,7,14,40,0.82,1.0,-0.0,A0A8V0Z5X2 A0A8V0YDD6
Molecular Function,binding,1,GO:0005488,11,32,14,40,0.98,1.0,-0.0,A0A8V0ZA93 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V1AC48 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3 A0A8V0X522
Molecular Function,structural molecule activity,1,GO:0005198,2,6,14,40,0.95,1.0,-0.0,A0A8V0Z3S9 A0A8V0YDD6
Molecular Function,molecular function regulator activity,1,GO:0098772,3,8,14,40,1.07,1.0,-0.0,A0A8V0Z5X2 A0A8V0X522 A0A8V0YDD6
Molecular Function,catalytic activity,1,GO:0003824,5,15,14,40,0.95,1.0,-0.0,A0A8V0ZA93 A0A8V0YUU0 A0A8V0Z5X2 R4GFJ0 A0A8V0Y248
Biological Process,regulation of metabolic process,3,GO:0019222,10,17,14,43,1.81,0.006525561932064416,2.19,A0A8V0XEK3 A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0X522 A0A8V0Y248
Biological Process,vesicle-mediated transport,2,GO:0016192,7,10,14,43,2.15,0.0072072989665258845,2.14,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YDD6 A0A8V0Y248
Biological Process,cellular macromolecule localization,3,GO:0070727,4,4,14,43,3.07,0.008111174134997177,2.09,A0A8V0ZKI3 A0A8V0Y0J2 A0A8V0ZV62 R4GFJ0
Biological Process,lipid metabolic process,3,GO:0006629,4,4,14,43,3.07,0.008111174134997177,2.09,A0A8V0Z5X2 A0A8V0Z3S9 A0A8V0Y0J2 A0A8V0YUU0
Biological Process,cellular response to growth factor stimulus,4,GO:0071363,5,6,14,43,2.56,0.010015822312445946,2.0,A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6
Biological Process,positive regulation of nitrogen compound metabolic process,5,GO:0051173,5,6,14,43,2.56,0.010015822312445946,2.0,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6 A0A8V0X522
Biological Process,response to growth factor,3,GO:0070848,5,6,14,43,2.56,0.010015822312445946,2.0,A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6
Biological Process,positive regulation of macromolecule metabolic process,5,GO:0010604,5,6,14,43,2.56,0.010015822312445946,2.0,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6 A0A8V0X522
Biological Process,cellular response to chemical stimulus,3,GO:0070887,8,13,14,43,1.89,0.013009397934300459,1.89,R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3
Biological Process,cell communication,2,GO:0007154,9,16,14,43,1.73,0.01809813696793974,1.74,A0A8V0XEK3 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3
Biological Process,regulation of macromolecule metabolic process,4,GO:0060255,9,16,14,43,1.73,0.01809813696793974,1.74,A0A8V0XEK3 A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0X522
Biological Process,signal transduction,2,GO:0007165,9,16,14,43,1.73,0.01809813696793974,1.74,A0A8V0XEK3 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3
Biological Process,signaling,3,GO:0023052,9,16,14,43,1.73,0.01809813696793974,1.74,A0A8V0XEK3 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3
Biological Process,cellular response to organic substance,4,GO:0071310,7,11,14,43,1.95,0.022240228142776042,1.65,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3
Biological Process,positive regulation of catalytic activity,4,GO:0043085,5,7,14,43,2.19,0.028032764531555447,1.55,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6 A0A8V0X522
Biological Process,positive regulation of cellular metabolic process,5,GO:0031325,5,7,14,43,2.19,0.028032764531555447,1.55,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6 A0A8V0X522
Biological Process,positive regulation of metabolic process,4,GO:0009893,5,7,14,43,2.19,0.028032764531555447,1.55,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6 A0A8V0X522
Biological Process,cellular lipid metabolic process,3,GO:0044255,3,3,14,43,3.07,0.029495178672716976,1.53,A0A8V0Z5X2 A0A8V0Z3S9 A0A8V0YUU0
Biological Process,catabolic process,2,GO:0009056,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0ZA93 A0A8V0Z3S9 A0A8V0Y0J2 R4GFJ0
Biological Process,organic substance catabolic process,3,GO:1901575,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0ZA93 A0A8V0Z3S9 A0A8V0Y0J2 R4GFJ0
Biological Process,nitrogen compound transport,4,GO:0071705,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 R4GFJ0
Biological Process,G protein-coupled receptor signaling pathway,3,GO:0007186,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0XEK3 R4GFJ0 A0A8V0ZV62 A0A8V0Z5X2
Biological Process,regulation of protein modification process,6,GO:0031399,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,protein localization,4,GO:0008104,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0ZKI3 A0A8V0Y0J2 A0A8V0ZV62 R4GFJ0
Biological Process,organonitrogen compound catabolic process,4,GO:1901565,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0ZA93 A0A8V0Z3S9 A0A8V0Y0J2 R4GFJ0
Biological Process,regulation of phosphorylation,7,GO:0042325,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of phosphorus metabolic process,5,GO:0051174,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,central nervous system development,4,GO:0007417,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0XEK3 A0A8V0Z3S9 A0A8V0Y0J2 A0A8V0YMM6
Biological Process,positive regulation of protein metabolic process,6,GO:0051247,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of protein phosphorylation,7,GO:0001932,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,anatomical structure formation involved in morphogenesis,2,GO:0048646,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0ZKI3 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6
Biological Process,regulation of phosphate metabolic process,6,GO:0019220,4,5,14,43,2.46,0.032236717716014496,1.49,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of cellular process,3,GO:0050794,13,30,14,43,1.33,0.03287286694242652,1.48,A0A8V0XEK3 A0A8V0ZA93 R4GFJ0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV62 A0A8V1AC48 A0A8V0Z3S9 A0A8V0YMM6 A0A8V0YDD6 A0A8V0ZKI3 A0A8V0X522 A0A8V0Y248
