Source	Target
A0A8V0Y4V6	A0A1D5PR40
A0A8V0Y4V6	A0A3Q2TSP8
A0A8V0Y4V6	A0A8V0XJK4
A0A3Q2U7H6	F1NQG5
A0A3Q2U7H6	A0A8V0Z3K2
A0A3Q2U7H6	A0A1D5PPF8
A0A3Q2U7H6	Q04619
A0A3Q2U7H6	A0A8V0XW93
A0A8V0Y4M6	A0A8V0YB71
A0A8V0Y4M6	A0A1D5PC99
A0A8V0Y4M6	A0A8V0Y8S2
A0A8V0Y4M6	A0A8V0YYX3
A0A8V0Y4M6	A0A8V0XMJ6
A0A8V0Y4M6	A0A8V0XHY2
A0A8V0Y4M6	A0A8V0ZAL2
A0A8V0Y4M6	A0A8V0Y492
A0A8V0Y4M6	A0A8V0XIM8
A0A1L1RLN6	A0A8V0XZQ1
A0A1L1RLN6	A0A1L1RKB7
A0A1D5PC99	A0A8V0YR19
A0A1D5PC99	A0A8V0ZTF7
A0A1D5PC99	A0A8V0Y492
A0A1D5PC99	A0A1D5PH80
A0A1D5PC99	A0A8V0XIM8
A0A1D5PC99	A0A8V0ZAK3
A0A1D5PC99	Q5F3M8
A0A1D5PC99	A0A8V1AA37
A0A1D5PC99	A0A8V1A7V4
A0A1D5PC99	F1NEF6
A0A1D5PC99	A0A8V0YB71
A0A1D5PC99	A0A8V0X3M7
A0A1D5PC99	A0A8V0ZT56
A0A1D5PC99	P18944
A0A8V0ZUG8	A0A8V0XI38
A0A8V0ZUG8	A0A8V0YY70
A0A8V0ZUG8	A0A8V0XM58
A0A8V0ZUG8	A0A1D5NZT1
A0A8V0ZUG8	A0A8V0ZHK9
A0A8V0ZUG8	A0A3Q3AST7
A0A8V0ZUG8	A0A8V0YBR3
A0A8V0ZUG8	A0A8V0Y986
A0A8V0ZUG8	A0A1D5PWK2
A0A8V0ZUG8	A0A8V0ZWG8
A0A8V0ZUG8	A0A8V0YQR1
F1NC02	A0A1D5PNL3
F1NC02	A0A8V0ZY42
F1NC02	A0A8V0ZNG4
F1NC02	A0A8V0ZNG1
F1NC02	A0A1D5NXL7
F1NC02	A0A8V0Z4J0
F1NC02	A0A8V0ZEY1
F1NC02	A0A8V0XIX2
F1NC02	A0A8V0YQY8
F1NC02	A0A1L1RP66
F1NC02	A0A8V0ZH96
F1NC02	A0A1D5PJW4
F1NC02	A0A8V0XRD5
F1NC02	A0A8V1ABH8
F1NC02	Q5ZLI2
F1NC02	A0A8V0Y814
F1NC02	A0A8V1AF05
F1NC02	A0A8V0ZHZ7
F1NC02	A0A8V0Z3K2
F1NC02	A0A8V0Y2X7
F1NC02	R4GLB3
A0A8V0Z0R7	A0A1D5P3W0
A0A8V1AJ90	A0A1D5PNL3
A0A8V1AJ90	A0A8V0Z4J0
A0A8V1AJ90	A0A8V0YFD4
A0A8V1AJ90	A0A8V0YVE0
A0A8V1AJ90	A0A8V1A4X0
A0A1D5NU82	A0A8V0YR25
A0A1D5NU82	A0A8V0YR31
A0A1D5NU82	A0A8V0Y2J9
A0A1D5NU82	A0A8V0Z794
A0A1D5NU82	A0A8V0YRF1
A0A1D5NU82	A0A8V0X6S4
A0A1D5NU82	A0A8V0YLR6
A0A1D5NU82	A0A8V1ACV7
A0A8V1ACR8	Q5ZIA5
A0A8V1ACR8	Q5ZL57
A0A8V1ACR8	A0A8V1A3D8
A0A8V1ACR8	A0A8V1A9W4
A0A8V1ACR8	A0A1D5NYF8
A0A8V1ACR8	A0A8V1A960
A0A8V1ACR8	Q5ZJW4
A0A8V1ACR8	A0A1D5PH43
A0A8V1ACR8	A0A8V1ABN7
A0A8V1ACR8	A0A8V0XLV1
A0A8V0ZFW0	A0A8V0Y726
A0A1D5NYA8	A0A1D5PPF8
A0A1D5NYA8	A0A8V0XW93
A0A1D5NYA8	Q5F411
A0A1D5PCU0	A0A8V1A624
A0A1D5PCU0	A0A8V0ZRZ8
A0A1D5PCU0	Q5ZHL0
A0A1D5PCU0	A0A8V0Y6Z6
A0A1D5PCU0	F1NBW2
A0A8V0YQC4	A0A8V1AAU9
A0A8V0YQC4	A0A8V0YH08
A0A8V0YQC4	A0A8V0ZF10
A0A8V0YQC4	A0A8V1A7D7
A0A8V0YQC4	A0A8V0ZWY9
A0A8V0YQC4	E1C2Z5
A0A8V0YQC4	A0A3Q2TSP8
A0A8V0YQC4	A0A8V1A7Y9
A0A8V0YQC4	A0A8V0Z3U7
A0A8V0YQC4	A0A1D5P0D3
A0A8V0YQC4	A0A8V0ZQK2
A0A8V0ZUA4	Q5ZLF6
A0A8V0ZUA4	A0A8V0ZZE1
F1NUX4	A0A8V0YFT7
F1NUX4	A0A8V1ABC8
F1NUX4	Q5ZHL0
F1NUX4	A0A8V0XK63
F1NUX4	A0A8V0Z1Z1
F1NUX4	Q90694
F1NUX4	Q04619
F1NUX4	A0A1D5PIZ8
F1NUX4	A0A8V0ZBR5
F1NUX4	A0A8V1A370
F1NUX4	A0A3Q3ACS4
F1NUX4	A0A8V1ABC9
F1NUX4	A0A8V1A1U8
F1NUX4	A0A3Q2U9P1
F1NUX4	A0A8V0XBS7
F1NUX4	Q5ZLQ6
F1NUX4	A0A1D5NYE8
A0A1D5PL88	A0A8V0Y8A2
A0A1D5PL88	A0A8V0Z9Y8
A0A1D5PL88	A0A8V1ABS2
A0A1D5PL88	A0A8V0ZYI9
A0A8V0Y644	A0A1L1RKB7
A0A8V0ZXW3	A0A8V0XSE9
A0A8V0ZXW3	A0A1D5PHU2
A0A8V0YVH2	P62801
A0A1D5PJB0	A0A8V0YEQ1
A0A1D5PJB0	A0A8V0XAF8
A0A1D5PJB0	A0A8V0Y722
A0A1D5PJB0	A0A1D5PQD0
A0A1D5PJB0	A0A8V0YQR1
A0A1D5PJB0	A0A8V0ZWG8
A0A1D5PJB0	A0A8V0XKU5
A0A1D5PJB0	A0A8V0XM58
A0A1D5PJB0	A0A1D5NZT1
A0A1D5PJB0	A0A8V0ZPQ4
A0A1D5PJB0	A0A8V0XK27
A0A1D5PJB0	A0A8V0YXI5
A0A1D5PJB0	A0A8V1ADP5
A0A1D5PJB0	A0A8V0XI38
A0A1D5PJB0	A0A8V0YVT3
A0A1D5PJB0	A0A8V0ZDX0
A0A3S5ZPN3	A0A8V1A6A3
A0A3S5ZPN3	A0A8V0YGA1
A0A3S5ZPN3	A0A8V0XYP5
A0A3S5ZPN3	A0A3Q2U0S7
A0A8V0YDD6	A0A8V1A8B2
A0A8V0YDD6	A0A8V0YLZ8
A0A8V0YDD6	A0A8V0XRC4
A0A8V0YDD6	A0A8V1A9U7
A0A8V0YDD6	A0A1D5NYE8
A0A8V0YDD6	A0A8V0YZN0
A0A8V0YDD6	Q90694
A0A8V0YDD6	A0A8V0X9Y5
A0A8V0YDD6	A0A8V0YAT1
A0A8V0YDD6	A0A1D5NW68
A0A8V0YDD6	A0A8V0XJ14
A0A8V0YDD6	A0A8V1A1T7
A0A8V0YDD6	A0A8V0ZDK0
A0A8V0YDD6	A0A8V0ZMM6
A0A8V0YDD6	A0A8V0XKI2
A0A8V0YDD6	A0A8V0XGL8
A0A8V0YDD6	E1C9E0
A0A8V0YDD6	P15120
A0A8V0YDD6	A0A8V0Y357
A0A1D5P6T3	A0A8V0ZI29
A0A1D5P6T3	A0A3Q3ACS4
A0A1D5P6T3	A0A8V0YVE0
A0A1D5P6T3	A0A1D5NYE8
Q90611	A0A8V1A8B2
Q90611	A0A8V0YJX3
Q90611	P15120
Q90611	A0A8V0YHC1
Q90611	A0A8V0XCW4
Q90611	A0A8V0XKI2
A0A8V0Z382	F1NEF6
A0A8V0Z382	F1NIL3
A0A8V0Z382	A0A8V0ZC01
A0A8V0Z382	A0A8V0ZU95
A0A8V0Z382	A0A8V0ZPD6
A0A8V0Z382	R4GGZ2
A0A8V0Z382	A0A8V0YCL9
A0A8V0Z382	A0A8V1AH40
A0A8V0Z382	A0A8V1AA37
A0A8V0Z382	A0A8V0YFF3
A0A8V0Z382	A0A8V0Y9V7
A0A8V0Z382	A0A8V0Y9X9
A0A8V0Z382	A0A8V0Z6B5
A0A8V0Z382	A0A8V0Z863
A0A8V0Z382	A0A8V0XCD2
A0A8V0Z382	A0A8V0ZRZ8
A0A8V0Z382	A0A8V1A3B4
A0A8V0Z382	E1C658
A0A8V0Z382	Q9YH14
A0A8V0Z382	A0A1D5PI06
A0A8V0Z382	A0A8V1AEY5
A0A8V0Z382	A0A8V0XW68
A0A8V0Z382	A0A8V0ZVA2
A0A8V0Z382	A0A1D5P179
A0A8V0Z382	A0A1D5PNM0
A0A8V0Z382	A0A8V0Y6X8
A0A8V0ZJD3	A0A8V0XTM2
A0A8V0ZJD3	P84172
A0A8V0ZJD3	A0A8V0XBW1
A0A8V1A3Y9	A0A8V0Z4J0
A0A8V1A3Y9	A0A1D5PNL3
A0A8V0YMC5	A0A8V0ZYI9
A0A8V0YMC5	A0A8V1A6B5
A0A8V0YMC5	A0A8V1AKH4
A0A8V0YMC5	A0A8V0ZWP9
A0A8V0YMC5	A0A8V1A8N2
A0A8V0ZHZ7	A0A1D5NXL7
A0A8V0ZHZ7	A0A8V0XGH4
A0A8V0ZHZ7	A0A8V1A8C9
A0A8V0ZHZ7	A0A8V0XDL7
A0A8V0ZHZ7	A0A8V0ZI24
A0A8V1A3U0	P53488
A0A8V1A3U0	Q5ZMV5
A0A8V1A3U0	R4GLB3
A0A8V1A3U0	A0A1D5PJW4
A0A8V1A3U0	Q90694
A0A8V0ZQ00	A0A8V0ZW02
A0A8V0ZQ00	A0A8V1A4P1
A0A8V0ZPV0	A0A8V0ZW02
A0A8V0ZPV0	A0A8V1A4P1
A0A8V0ZPV0	A0A8V0ZZA5
A0A8V0ZK24	A0A8V0ZW02
A0A8V0ZK24	A0A8V1A4P1
A0A8V0ZK24	A0A8V0ZZA5
A0A8V0ZWG8	A0A1D5PQD0
A0A8V0ZWG8	A0A8V0XW93
A0A8V0ZWG8	A0A8V0YEQ1
A0A8V0ZWG8	A0A8V0XAF8
A0A8V0ZWG8	A0A8V0ZDX0
A0A8V0ZWG8	A0A8V0YVT3
A0A8V0ZWG8	A0A8V0ZPQ4
A0A8V0ZWG8	A0A8V1ADP5
A0A8V0ZWG8	A0A8V0YQR1
A0A8V0ZWG8	F1NVZ6
A0A8V0ZWG8	A0A8V0XKU5
A0A8V0ZWG8	A0A8V0Y722
A0A8V0ZWG8	A0A3Q3AST7
A0A8V0ZWG8	A0A1D5NZT1
A0A8V0ZWG8	A0A8V0XM58
A0A8V0ZWG8	A0A8V0XI38
A0A8V0ZWG8	A0A8V0YXI5
A0A1D5Q032	A0A8V0XY43
A0A8V1A6B5	A0A8V0Z9Y8
A0A8V1A6B5	A0A8V0ZYI9
A0A8V1A6B5	A0A8V1AHP0
A0A8V1A6B5	A0A3Q2UHM4
A0A8V1A6B5	A0A8V0XL80
A0A8V1A6B5	A0A1D5P3W0
A0A8V1A6B5	A0A8V1ABS2
A0A8V1A6B5	A0A1D5P5X7
A0A8V1ABC9	A0A1D5NZL7
A0A8V1ABC9	A0A3Q2U0G2
A0A8V1ABC9	A0A1D5P1F1
A0A8V0ZQT1	A0A8V0YJ12
A0A8V0YFU9	A0A8V0X4Y4
A0A8V0YFU9	A0A8V0YKG2
P14315	P28497
P14315	P53488
P14315	A0A8V1AII9
P14315	C7G537
P14315	Q5ZMV5
P14315	A0A8V0YTH3
P14315	A0A8V1ABN7
P14315	A0A1D5PFB8
P14315	A0A8V0X163
P14315	A0A8V1AD57
P14315	A0A8V0Z794
P14315	A0A8V0YRF1
A0A8V1AB05	P31696
A0A8V0ZRN1	A0A8V0Z9B8
A0A8V0ZRN1	A0A8V0XVV0
A0A8V0ZRN1	A0A8V0XMA2
A0A8V0ZRN1	A0A8V0ZCF7
A0A8V0ZRN1	A0A8V0Y1A4
A0A8V0ZMT8	A0A1D5PPF8
A0A8V0ZMT8	A0A8V0YR19
A0A8V0ZMT8	Q04619
A0A8V0ZMT8	Q5F411
A0A8V0ZMT8	A0A8V0XW93
A0A8V0Y1I1	F1NBW2
A0A8V0Y1I1	A0A8V0Y6Z6
A0A8V0Y1I1	Q5ZHL0
A0A8V0ZWX9	A0A8V0XC92
A0A8V0ZWX9	F1NAQ8
A0A8V0ZWX9	A0A1D5P7C6
A0A8V1ALI6	A0A1L1RKB7
A0A8V1ALI6	A0A8V0ZLV3
A0A8V1ALI6	A0A8V0ZM20
A0A8V0ZM20	Q5ZLA0
A0A8V0ZM20	A0A8V0YBE2
A0A8V0ZM20	A0A8V0YZJ3
A0A8V0ZM20	A0A8V0ZI47
A0A8V0ZM20	A0A8V1A4P2
A0A8V0ZM20	A0A8V0XHN0
A0A8V0ZM20	A0A1L1RQ91
A0A8V0ZM20	A0A1D5PC23
A0A8V0YQR1	A0A8V0YEQ1
A0A8V0YQR1	A0A8V0XAF8
A0A8V0YQR1	A0A1D5PQD0
A0A8V0YQR1	A0A8V0ZPQ4
A0A8V0YQR1	A0A8V1ADP5
A0A8V0YQR1	A0A8V0ZDX0
A0A8V0YQR1	A0A8V0YVT3
A0A8V0YQR1	A0A8V0Y722
A0A8V0YQR1	A0A1D5NZT1
A0A8V0YQR1	A0A8V0XI38
A0A8V0YQR1	A0A8V0YXI5
A0A1D5PXK6	A0A8V0XXP1
A0A1D5PXK6	A0A1D5NXL7
A0A1D5PXK6	A0A8V0Z4J0
A0A1D5PXK6	A0A8V0XIX2
A0A8V0ZER3	A0A8V1A4X0
A0A8V0ZER3	A0A8V0YNP1
E1BRR9	A0A8V1AEX3
A0A8V1AEU4	A0A8V0YSF6
A0A8V1AEU4	A0A1D5P774
A0A8V0ZC55	A0A8V0ZBR5
A0A8V0ZC55	F1NCE1
A0A8V0ZC55	P50890
A0A8V0ZC55	A0A8V0XP09
A0A8V0ZC55	Q9I8D6
A0A8V0ZC55	A0A8V0X4M9
A0A8V0ZC55	Q5ZMS3
A0A8V0ZC55	Q98TH5
A0A8V0ZC55	A0A3Q3A7P6
A0A8V0ZC55	A0A8V0ZWY9
A0A8V0ZC55	A0A8V0ZW50
A0A8V0ZC55	A0A3Q2U0S7
A0A8V0ZC55	P84175
A0A8V0ZC55	A0A8V0YV00
A0A8V0ZC55	F1NQG5
A0A8V0ZC55	R4GGJ0
A0A8V0ZC55	A0A8V0Y9L1
A0A8V0ZC55	A0A8V0YYI8
A0A8V0ZC55	Q5ZHZ0
A0A8V0ZC55	A0A8V0YUW3
A0A8V0ZC55	A0A8V0ZUX8
A0A8V0ZC55	A0A8V0XJK4
A0A8V0ZC55	A0A3Q2TSP8
A0A8V0ZC55	A0A8V0YCP2
A0A8V0ZC55	A0A8V0XK63
A0A8V0ZC55	A0A8V1A6A3
A0A8V0ZC55	A0A8V0ZL98
A0A8V0ZC55	F1NH93
A0A8V0ZC55	A0A8V0Z4J0
A0A8V0ZC55	A0A8V0Z891
A0A8V0ZC55	P41125
A0A8V0ZC55	A0A8V0ZCS2
A0A8V0ZC55	A0A1D5P3B1
A0A8V0ZC55	Q5ZIE0
A0A8V0ZC55	A0A8V0XPN5
A0A8V0ZC55	A0A8V0ZJP1
A0A8V0ZC55	A0A8V0Z1Z1
A0A8V0ZC55	A0A8V0XXX0
A0A8V0ZC55	A0A8V1A8R2
A0A8V0ZC55	F1NAQ8
A0A8V0ZC55	A0A1D5P7C6
A0A8V0ZC55	A0A8V0YV66
A0A8V0ZC55	F1NPA9
A0A8V0ZC55	F1NN16
A0A8V0ZC55	Q6ITC7
A0A8V0ZC55	Q5F411
A0A8V0ZC55	A0A8V0YZ41
A0A8V0ZC55	A0A8V0ZQ22
A0A1L1RWX8	A0A3Q2UHM4
A0A1L1RWX8	A0A8V1AHP0
A0A1L1RWX8	A0A8V1ABS2
A0A1L1RWX8	A0A8V0Y4M2
A0A1L1RWX8	A0A1D5P2W5
A0A1L1RWX8	F1P337
A0A1L1RWX8	Q5ZMI5
A0A1L1RWX8	A0A8V0ZEP8
A0A1L1RWX8	Q5ZLR1
A0A8V0ZRZ2	A0A8V0Z7B5
A0A8V0ZRZ2	A0A8V1A3D8
A0A8V0ZRZ2	A0A3Q2UGR5
A0A8V0ZRZ2	A0A8V0YCZ5
A0A8V0ZRZ2	A0A1D5NYF8
A0A8V0ZI98	E1C658
A0A8V0ZI98	A0A8V0ZPD6
A0A8V0ZI98	A0A8V0ZU95
A0A8V0ZI98	A0A8V0ZC01
A0A8V0ZI98	F1NIL3
A0A8V0ZI98	A0A1D5NW93
A0A8V0ZI98	Q9YH14
A0A8V0ZI98	A0A1D5PI06
A0A8V0ZI98	A0A8V1AH40
A0A8V0ZI98	A0A8V0YCL9
A0A8V0ZI98	A0A8V0Z863
A0A8V0ZI98	A0A1D5P0U8
A0A8V0ZI98	A0A8V0Y9X9
A0A8V0ZI98	A0A8V0Y9V7
A0A8V0ZI98	A0A8V1A624
A0A8V0ZI98	A0A1D5PNM0
A0A8V0ZI98	A0A8V0XCD2
A0A8V0ZE88	A0A8V0Y9X9
A0A8V0ZE88	A0A8V0Y6Z6
A0A8V0ZE88	E1C658
A0A8V0ZE88	A0A1D5P0U8
A0A8V0ZE88	A0A8V1A624
A0A8V1A1U8	A0A3Q2UGG0
A0A8V1A1U8	A0A1D5PIZ8
A0A8V1A1U8	A0A1D5PFB8
A0A8V1A1U8	A0A8V0Y2J9
A0A8V1A1U8	Q90694
F1NQ70	A0A8V0Z4U2
F1NQ70	A0A8V1ALJ9
F1NQ70	A0A8V0XG65
F1NQ70	A0A8V0Z490
F1NQ70	A0A8V0ZIS3
F1NQ70	A0A8V0YKG2
A0A8V0YPP2	A0A8V0XLB9
A0A8V0YPP2	A0A8V0Y3L3
A0A8V0YPP2	A0A8V0ZHY3
A0A8V0YPP2	A0A1D5NT70
A0A8V0YPP2	A0A8V0X7B2
A0A8V0YPP2	A0A8V0XB81
A0A8V0YPP2	A0A8V0ZJE0
A0A8V0YPP2	A0A8V0YGN2
A0A8V0YPP2	A0A8V0X5J4
A0A8V1A640	A0A8V0ZCS2
A0A8V1A640	A0A1D5P8C5
A0A8V1A640	A0A8V0Z5C6
A0A8V1A640	A0A8V0XE48
A0A8V0YS46	A0A8V0Y8L6
A0A8V0YS46	A0A8V0Z2Q6
A0A8V0YCY1	A0A8V0XCT6
A0A8V0YCY1	A0A8V0XV56
A0A8V0YCY1	A0A8V0YS27
A0A8V0YCY1	A0A1L1RWR0
A0A8V0YCY1	A0A160F7C1
A0A8V0YCY1	A0A8V0XQ96
A0A8V0YCY1	P14448
A0A8V0YCY1	A0A8V0YID0
A0A8V0YCY1	A0A8V1ADY8
A0A8V0YCY1	A0A8V1AH71
A0A8V0YCY1	A0A1D5NW68
A0A8V0YCY1	A0A8V0XJ14
A0A8V0YCY1	A0A8V0ZFJ4
A0A8V0YCY1	A0A8V0YNC4
A0A8V0YCY1	A0A8V0ZJW3
A0A8V0YCY1	A0A8V0YUT8
A0A8V0YCY1	A0A8V0X6Y3
A0A8V0YCY1	A0A8V0YUC6
A0A8V0YCY1	A0A8V0YIZ9
A0A8V0YCY1	A0A8V1A8N2
A0A8V0ZH27	A0A8V0YMA2
A0A8V0ZTF7	A0A8V0XH76
A0A8V0ZTF7	A0A8V0Y8S2
A0A8V0ZTF7	A0A8V0Y492
A0A8V0ZTF7	A0A1D5PH80
A0A8V0ZTF7	A0A8V0XHY2
A0A1D5NYK7	A0A8V1AJR8
A0A1D5NYK7	A0A8V1AJV5
A0A1D5NYK7	A0A8V0XE48
A0A1D5NYK7	Q90694
A0A1D5NYK7	A0A8V0YXB1
A0A8V1ABW1	A0A1D5PC23
A0A8V1ABW1	A0A8V0YGM0
A0A8V1ABW1	A0A8V0Y9B0
A0A8V1ABW1	A0A1D5PH80
A0A8V1ABW1	A0A8V0XNP4
A0A8V1ABW1	A0A1D5PL38
A0A8V1ABW1	A0A8V0YBE2
A0A8V0ZIM1	A0A8V1A6X0
A0A8V1ACV7	A0A8V0Z794
A0A8V1ACV7	A0A8V0Y2J9
A0A8V1ACV7	A0A8V0YR25
A0A8V1ACV7	A0A8V0YR31
A0A8V1ACV7	A0A8V0YRF1
A0A8V1ACV7	A0A8V0YE85
A0A8V1ACV7	A0A8V0YLR6
A0A8V1AKQ0	A0A1L1RZK1
A0A8V1A7Y9	E1C2Z5
A0A8V1A7Y9	A0A8V0ZWY9
A0A8V1A7Y9	A0A8V1A7D7
A0A8V1A7Y9	A0A8V0YH08
A0A8V1A7Y9	A0A8V0ZF10
A0A8V1A7Y9	A0A8V1AAU9
A0A8V1A7Y9	F1NAQ8
A0A8V1A7Y9	A0A8V0YBU5
A0A8V1A7Y9	A0A8V0Z3U7
A0A8V1A7Y9	A0A1D5P0D3
A0A8V1A7Y9	A0A8V0ZQK2
A0A8V1A7Y9	Q5F411
A0A8V1A7Y9	A0A3Q2TSP8
A0A8V0YV66	Q6ITC7
A0A8V0YV66	F1NN16
A0A8V0YV66	Q5F411
A0A8V0YV66	A0A1D5PJW4
A0A8V0YV66	P84172
A0A8V0YV66	A0A8V0ZJP1
A0A8V0YV66	A0A1D5P3B1
A0A8V0YV66	A0A8V0XPN5
A0A8V0YV66	A0A8V0Z1Z1
A0A8V0YV66	A0A8V1A8R2
A0A8V0YV66	A0A8V0XXX0
A0A8V0YV66	F1NPA9
A0A8V0YV66	A0A8V0XUD0
A0A8V0YV66	A0A8V0XBW1
A0A8V0YV66	A0A1D5P7C6
A0A8V0YV66	A0A8V0YR80
A0A8V0YV66	A0A8V1A6A3
A0A8V0YV66	F1NH93
A0A8V0YV66	A0A8V0Z4J0
A0A8V0YV66	A0A8V0ZL98
A0A8V0YV66	P41125
A0A8V0YV66	A0A8V0Z891
A0A8V0YV66	A0A8V0ZCS2
A0A8V0YV66	P32429
A0A8V0YV66	A0A8V0YYI8
A0A8V0YV66	A0A8V0ZUX8
A0A8V0YV66	A0A8V1AAB0
A0A8V0YV66	Q5ZHZ0
A0A8V0YV66	A0A8V0YUW3
A0A8V0YV66	A0A8V0XJK4
A0A8V0YV66	A0A3Q2TSP8
A0A8V0YV66	A0A8V0YCP2
A0A8V0YV66	A0A1D5PR40
A0A8V0YV66	F1NQG5
A0A8V0YV66	P84175
A0A8V0YV66	A0A8V0Y9L1
A0A8V0YV66	R4GGJ0
A0A8V0YV66	Q98TH5
A0A8V0YV66	Q5ZMS3
A0A8V0YV66	A0A8V0XRE7
A0A8V0YV66	A0A3Q3A7P6
A0A8V0YV66	A0A8V0Y814
A0A8V0YV66	A0A8V0Y9Y9
A0A8V0YV66	A0A8V0ZW50
A0A8V0YV66	Q9I8D6
A0A8V0YV66	A0A8V0X9X8
A0A8V0YV66	A0A8V0X4M9
A0A8V0YV66	A0A8V0ZBR5
A0A8V0YV66	A0A1D5PMT8
A0A8V0YV66	F1NCE1
A0A8V0YV66	P50890
A0A8V0YV66	A0A1L1S0X5
A0A8V0YVZ8	A0A8V0ZCN7
A0A8V0YVZ8	A0A8V1A4P2
A0A1D5PXC2	A0A8V0Z4U2
A0A1D5PXC2	A0A8V0YKG2
A0A1D5PXC2	A0A8V0Y0W0
A0A1L1RQ91	A0A8V0YBE2
A0A1L1RQ91	A0A1D5P1U2
A0A1L1RQ91	A0A8V1A4P2
A0A1L1RQ91	Q5ZLN1
A0A1L1RQ91	Q5ZLA0
A0A1L1RQ91	E1BTT8
A0A1L1RQ91	A0A1D5PL38
A0A1L1RQ91	A0A8V0YGM0
A0A1L1RQ91	A0A8V0ZVS5
A0A1L1RQ91	A0A8V0YFC7
A0A1L1RQ91	A0A8V0Y9B0
A0A1L1RQ91	A0A8V0XHN0
A0A1L1RQ91	E1BSN7
A0A1L1RQ91	A0A1D5PC23
A0A1L1RQ91	A0A1D5PEH3
A0A8V0ZMG3	A0A8V0ZHE8
A0A8V0ZHE8	Q5ZLG7
A0A8V0ZHE8	A0A8V0ZTA0
A0A8V0ZHE8	A0A8V0YXU7
A0A8V0ZHE8	A0A8V0Y9K6
A0A8V0ZHE8	A0A8V1A624
A0A8V0ZHE8	A0A8V0XW68
A0A8V0ZHE8	A0A1D5P0U8
A0A8V0ZHE8	A0A8V0ZNG4
F1NEF6	A0A8V1AEY5
F1NEF6	A0A1D5PNM0
F1NEF6	A0A8V0XIM8
F1NEF6	A0A8V0Y492
F1NEF6	A0A8V0XCD2
F1NEF6	A0A8V1AH40
F1NEF6	A0A8V0YFF3
F1NEF6	A0A8V1AA37
F1NEF6	A0A8V0ZVA2
F1NEF6	A0A1D5P179
F1NEF6	A0A8V0Y6X8
F1NEF6	A0A1D5PI06
F1NEF6	A0A8V0YYX3
F1NEF6	A0A8V0Y8S2
F1NEF6	A0A8V0YB71
F1NEF6	A0A8V0ZPD6
A0A8V1A758	A0A8V0ZZC5
A0A8V1A758	A0A8V1A1T7
A0A8V1AH71	A0A8V0XQ96
A0A8V1AH71	A0A8V0XEL0
A0A8V1AH71	P14448
A0A8V1AH71	A0A8V1A8N2
A0A8V1AH71	A0A8V0ZJW3
A0A8V1AH71	P02789
A0A8V1AH71	A0A8V0XCT6
A0A8V1AH71	A0A8V1ADY8
A0A8V1AH71	A0A8V0XV56
A0A8V1AH71	A0A8V0YUT8
A0A8V1AH71	A0A1D5NW68
A0A8V1AH71	A0A8V0XJ14
A0A8V1AH71	A0A8V0X6Y3
A0A8V1AH71	A0A8V0YUC6
A0A8V1AH71	A0A1L1RWR0
A0A8V1AH71	A0A8V0YIZ9
A0A8V1AH71	A0A160F7C1
A0A8V1A9U7	A0A8V0XRC4
A0A8V1A9U7	A0A8V0Z788
A0A8V0ZZS6	P15120
A0A8V0ZZS6	A0A8V0ZIS3
A0A8V1ABS2	A0A1D5P2W5
A0A8V1ABS2	F1P337
A0A8V1ABS2	A0A1D5PXH0
A0A8V1ABS2	A0A8V0Z4J0
A0A8V1ABS2	A0A8V0ZYI9
A0A8V1ABS2	Q5ZIA5
A0A8V1ABS2	A0A8V0Z9Y8
A0A8V1ABS2	E1C4N7
A0A8V1ABS2	A0A1D5P5X7
A0A8V1ABS2	Q5ZHX2
A0A8V1ABS2	A0A8V1AHP0
A0A8V1ABS2	A0A8V0XXP1
A0A8V0YXG4	A0A8V0XFN7
A0A8V0ZLV3	E1BSN7
A0A8V0ZLV3	A0A8V0X2C5
A0A8V0ZLV3	A0A8V0Z3S8
A0A8V0ZLT9	A0A8V1AA37
A0A8V0ZMD5	A0A8V0YIC4
A0A8V0ZMD5	A0A8V0YIB0
A0A3Q2UGR5	A0A8V0Z7B5
A0A3Q2UGR5	A0A8V0YCZ5
A0A3Q2UGR5	A0A8V1A960
A0A3Q2UGR5	A0A1D5NYF8
A0A3Q2UGR5	A0A1D5PH43
A0A8V0ZBT6	A0A8V0Z4J0
A0A8V0ZBT6	A0A8V0XG62
A0A8V0ZBT6	A0A8V0YFC7
A0A8V0ZBT6	A0A8V0YMA2
A0A8V0ZBT6	A0A8V0XHV8
A0A8V0ZWY9	E1C2Z5
A0A8V0ZWY9	A0A8V0YH08
A0A8V0ZWY9	F1NAQ8
A0A8V0ZWY9	Q5F411
A0A8V0ZWY9	A0A3Q2TSP8
A0A8V0ZIX6	F1NXH1
A0A8V0ZBR5	R4GGJ0
A0A8V0ZBR5	A0A8V0Y9L1
A0A8V0ZBR5	P84175
A0A8V0ZBR5	A0A8V0YV00
A0A8V0ZBR5	F1NQG5
A0A8V0ZBR5	A0A3Q2U0S7
A0A8V0ZBR5	A0A8V0ZW50
A0A8V0ZBR5	A0A3Q3A7P6
A0A8V0ZBR5	Q5ZMS3
A0A8V0ZBR5	A0A8V0XHV8
A0A8V0ZBR5	A0A8V0XRE7
A0A8V0ZBR5	Q98TH5
A0A8V0ZBR5	A0A8V0X4M9
A0A8V0ZBR5	Q9I8D6
A0A8V0ZBR5	P50890
A0A8V0ZBR5	F1NCE1
