GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Biological Process	protein modification by small protein removal	7	GO:0070646	37	72	732	2734	1.92	8.971695255080032e-06	5.05	Q7ZT63 A0A1D5NTY5 A0A1D5PJW4 A0A1D5PK45 A0A3Q2TZD8 A0A8V0X5G9 A0A8V0XB52 A0A8V0XIX2 A0A8V0XRD5 A0A8V0XWA8 A0A8V0Y2X7 A0A8V0YGG7 A0A8V0YQY8 A0A8V0YSB5 A0A8V0ZBR5 A0A8V0ZNX9 A0A8V0ZUX9 A0A8V1A582 A0A8V1ABH8 A0A8V1AE58 A0A8V1AGD6 F1NC02 F1NU79 Q5ZLI2 R4GLB3 A0A1D5NTD3 A0A1D5NXL7 A0A1L1RP66 A0A8V0X7S6 A0A8V0XHV8 A0A8V0XY82 A0A8V0Z0G8 A0A8V0ZH96 A0A8V0ZNG1 A0A8V0ZNG4 A0A8V1AGU4 F1NR71	0.9411063109464315
Biological Process	ribonucleotide biosynthetic process	6	GO:0009260	38	77	732	2734	1.84	1.970133694526907e-05	4.71	A0A8V1AC34 P00356 P05122 Q5ZLN1 A0A1D5PSI2 A0A1D5PL45 A0A8V0X6H2 A0A8V0XHN0 A0A8V0Z310 A0A8V0Z420 A0A8V0ZAL2 A0A8V0ZCP8 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5PEH3 A0A1D5PN54 A0A8V0X6I8 A0A8V0XA55 A0A8V0XE68 A0A8V0XTM2 A0A8V0Y9X9 A0A8V0Z2Y8 A0A8V0ZI98 A0A8V0ZJD3 A0A8V0ZWH3 A0A8V1A102 A0A8V1A4N7 A0A8V1A624 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A8V0X675 A0A8V0Z2X9	0.8797057662822882
Biological Process	mitochondrial ATP synthesis coupled electron transport	7	GO:0042775	25	44	732	2734	2.12	2.2396917474123144e-05	4.65	A0A8V0Z1D6 P18944 A0A1D5PNM0 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1AA37 A0A8V1AH40 A0A3Q2UJ64 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.0840642647884746
Biological Process	ATP synthesis coupled electron transport	6	GO:0042773	25	44	732	2734	2.12	2.2396917474123144e-05	4.65	A0A8V0Z1D6 P18944 A0A1D5PNM0 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1AA37 A0A8V1AH40 A0A3Q2UJ64 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.0840642647884746
Biological Process	ribonucleoside triphosphate biosynthetic process	7	GO:0009201	25	44	732	2734	2.12	2.2396917474123144e-05	4.65	P00356 P05122 Q5ZLN1 A0A1D5PSI2 A0A8V0X6H2 A0A8V0XHN0 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5PN54 A0A8V0X6I8 A0A8V0XA55 A0A8V0Y9X9 A0A8V0Z2Y8 A0A8V0ZI98 A0A8V1A4N7 A0A8V1A624 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A8V0X675	1.0840642647884746
Biological Process	purine ribonucleotide biosynthetic process	7	GO:0009152	37	74	732	2734	1.87	2.3432812212001013e-05	4.63	A0A8V1AC34 P00356 P05122 Q5ZLN1 A0A1D5PSI2 A0A1D5PL45 A0A8V0XHN0 A0A8V0Z310 A0A8V0Z420 A0A8V0ZAL2 A0A8V0ZCP8 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5PEH3 A0A1D5PN54 A0A8V0X6I8 A0A8V0XA55 A0A8V0XE68 A0A8V0XTM2 A0A8V0Y9X9 A0A8V0Z2Y8 A0A8V0ZI98 A0A8V0ZJD3 A0A8V0ZWH3 A0A8V1A102 A0A8V1A4N7 A0A8V1A624 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A8V0X675 A0A8V0Z2X9	0.903038270112912
Biological Process	RNA processing	6	GO:0006396	48	105	732	2734	1.71	2.3992699208856297e-05	4.62	A0A3S5ZPN3 F1NYI3 P50890 Q5ZHZ0 A0A1D5PFJ6 A0A8V0ZEK6 F1NN16 A0A1D5P3B1 A0A1D5P8I3 A0A1L1RRY6 A0A8V0X7H3 A0A8V0X895 A0A8V0XIX2 A0A8V0XJK4 A0A8V0XZ63 A0A8V0Y121 A0A8V0Y8F5 A0A8V0YD10 A0A8V0YJ71 A0A8V0YR80 A0A8V0YZ41 A0A8V0Z1Z1 A0A8V0ZNA1 A0A8V1A0R9 A0A8V1A7D7 E1C2C3 F1NAC8 R4GGJ0 A0A1D5NXB3 A0A1D5P7R1 A0A3Q2U3U3 A0A3Q2UCR0 A0A8V0X2T8 A0A8V0XYP5 A0A8V0YGA1 A0A8V0YJ12 A0A8V0YM29 A0A8V0YUR4 A0A8V0Z1X8 A0A8V0Z784 A0A8V0Z9Y2 A0A8V0ZQT1 A0A8V0ZX20 A0A8V1A1S6 A0A8V1A8R2 A0A8V1A9M2 A0A8V1ABY0 A0A8V1AFZ6	0.7739963251111731
Biological Process	regulation of telomere maintenance via telomerase	7	GO:0032210	12	15	732	2734	2.99	2.4983822774274667e-05	4.6	A0A1D5NYE8 Q5F411 Q5ZMG9 A0A8V0Y814 A0A8V0Y9D6 A0A8V0YCP2 A0A8V0YYI8 A0A8V1AED9 A0A8V1AJS6 Q9I8D6 A0A8V0XYP5 A0A8V0ZZC8	1.5801454844233804
Biological Process	regulation of telomere maintenance via telomere lengthening	7	GO:1904356	13	17	732	2734	2.86	2.5990572220390233e-05	4.59	A0A1D5NYE8 Q5F411 Q5ZMG9 A0A8V0Y814 A0A8V0Y9D6 A0A8V0YCP2 A0A8V0YYI8 A0A8V1AED9 A0A8V1AJS6 Q9I8D6 A0A3Q2U3U3 A0A8V0XYP5 A0A8V0ZZC8	1.5160151470036647
Biological Process	purine nucleoside monophosphate biosynthetic process	7	GO:0009127	26	47	732	2734	2.07	3.4870535441109104e-05	4.46	A0A8V1AC34 P00356 P05122 Q5ZLN1 A0A1D5PSI2 A0A1D5PL45 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5PN54 A0A8V0X6I8 A0A8V0XA55 A0A8V0Y9X9 A0A8V0Z2Y8 A0A8V0ZI98 A0A8V1A4N7 A0A8V1A624 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3	1.0496307677246004
