GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Biological Process	positive regulation of positive chemotaxis	6	GO:0050927	6	9	511	2734	3.57	0.002086409759569752	2.68	A0A8V0YID0 A0A8V0ZFJ4 A0A8V0ZMM6 A0A8V1ABC9 A0A8V0XD22 A0A8V1A6X0	1.835924074254375
Biological Process	regulation of cilium movement	6	GO:0003352	6	9	511	2734	3.57	0.002086409759569752	2.68	A0A1L1RZ23 A0A8V0Z490 A0A8V0ZIS3 A0A8V0XG65 A0A8V0ZUG8 A0A8V1ALJ9	1.835924074254375
Biological Process	regulation of tumor necrosis factor production	6	GO:0032680	11	25	511	2734	2.35	0.0030762206374878457	2.51	A0A3Q3ACS4 P02789 A0A8V0Y2J1 Q5ZMG0 A0A8V0YR09 A0A8V0YUW8 A0A8V1ABC8 A0A1D5P1C0 A0A8V0YVP9 A0A8V0Z1C1 A0A8V1AH71	1.232660756790275
Biological Process	regulation of cilium beat frequency	7	GO:0003356	5	7	511	2734	3.82	0.0033728766771569736	2.47	A0A1L1RZ23 A0A8V0Z490 A0A8V0XG65 A0A8V0ZUG8 A0A8V1ALJ9	1.9335726382610239
Biological Process	regulation of neutrophil chemotaxis	6	GO:0090022	6	10	511	2734	3.21	0.004397719026886274	2.36	A0A8V0XYR2 A0A8V0Y413 A0A8V0Y5N7 A0A8V0YR09 A0A8V0Z8U4 A0A8V0XKR3	1.6825732973475784
Biological Process	protein localization to ciliary transition zone	7	GO:1904491	4	5	511	2734	4.28	0.005145768662921311	2.29	A0A8V0Y606 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V1AB06	2.097610796626422
Biological Process	positive regulation of NLRP3 inflammasome complex assembly	7	GO:1900227	3	3	511	2734	5.35	0.0064981543313401115	2.19	A0A8V0Y2J1 A0A8V0YUW8 A0A8V1ACN6	2.4195388915137843
Biological Process	regulation of calcium-mediated signaling	6	GO:0050848	8	17	511	2734	2.52	0.007017719390909954	2.15	Q5ZIU3 Q03696 A0A8V0ZJE0 A0A8V0XB58 A0A8V0Y5N7 A0A8V0ZWX9 A0A8V1ACN6 A0A8V0XJW9	1.3334237337251917
Biological Process	determination of heart left/right asymmetry	6	GO:0061371	12	30	511	2734	2.14	0.0071374656473530045	2.15	A0A8V0YM05 A0A8V0YVT3 A0A8V0Z490 A0A8V0Z9J4 A0A1D5PJB0 A0A1D5PJE2 A0A8V0XDM2 A0A8V0XKU5 A0A8V0XM58 A0A8V0YGM5 A0A8V0YXI5 A0A8V1ALJ9	1.0976107966264224
Biological Process	inner dynein arm assembly	7	GO:0036159	5	8	511	2734	3.34	0.007618528998425719	2.12	A0A8V0Z490 A0A8V0Z6B9 A0A8V1A6Y8 A0A8V0ZIA4 A0A8V1ALJ9	1.7398481026993275
