GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Molecular Function	oxidoreductase activity, acting on a heme group of donors	3	GO:0016675	9	11	1031	2477	1.97	0.010618900311784083	1.97	P18944 A0A8V1AE54 A0A8V0XW68 A0A8V0YCL9 A0A8V0ZC01 A0A8V0ZU95 A0A8V0X4A3 A0A8V0X6I3 A0A8V0Z6B5	0.9781956296816515
Molecular Function	steroid binding	3	GO:0005496	14	20	1031	2477	1.68	0.011820140002786375	1.93	Q5ZKN2 A0A8V0XCT6 A0A8V0Y9X9 A0A8V0YU84 A0A8V0Z0R7 A0A8V0Z4P8 A0A8V0ZJ84 A0A8V0ZKA8 A0A8V0ZX92 A0A8V1AHJ8 Q5ZLX0 A0A8V0X2T8 A0A8V1A3H7 A0A8V1AI83	0.7484612330040354
Molecular Function	acetyl-CoA C-acyltransferase activity	6	GO:0003988	5	5	1031	2477	2.4	0.012422218419041392	1.91	A0A8V0Y492 A0A8V0YB71 A0A8V0XE68 A0A8V0XH76 A0A8V0Y9E4	1.263034405833794
Molecular Function	C-acyltransferase activity	5	GO:0016408	5	5	1031	2477	2.4	0.012422218419041392	1.91	A0A8V0Y492 A0A8V0YB71 A0A8V0XE68 A0A8V0XH76 A0A8V0Y9E4	1.263034405833794
Molecular Function	proteasome-activating activity	2	GO:0036402	5	5	1031	2477	2.4	0.012422218419041392	1.91	A0A8V0Y2X7 A0A8V0Z3K2 F1NU79 A0A1L1RP66 A0A8V0ZH96	1.263034405833794
Molecular Function	nucleotidyltransferase activity	4	GO:0016779	10	13	1031	2477	1.85	0.01990155015084962	1.7	A0A3Q2TTB3 A0A3Q2U7H6 A0A8V0XIX2 A0A8V0XTM2 A0A8V0Y121 A0A8V0YA67 A0A8V0ZJD3 A0A8V1A4X0 A0A8V0XP52 Q5ZMH8	0.8875252707415875
Molecular Function	TBP-class protein binding	5	GO:0017025	8	10	1031	2477	1.92	0.02052318469428687	1.69	A0A8V0XMI5 A0A8V0Y2X7 A0A8V0YCT6 A0A8V0Z3K2 F1NU79 A0A1L1RP66 A0A8V0YJ12 A0A8V0ZH96	0.9411063109464315
Molecular Function	cytochrome-c oxidase activity	4	GO:0004129	8	10	1031	2477	1.92	0.02052318469428687	1.69	P18944 A0A8V0XW68 A0A8V0YCL9 A0A8V0ZC01 A0A8V0ZU95 A0A8V0X4A3 A0A8V0X6I3 A0A8V0Z6B5	0.9411063109464315
Molecular Function	ribosomal small subunit binding	5	GO:0043024	6	7	1031	2477	2.06	0.023258586153351135	1.63	A0A3Q2U0S7 A0A8V0Y5D3 A0A8V1ACY0 Q5ZLT7 A0A8V0XFV7 A0A8V0ZQ22	1.0426443374084937
Molecular Function	poly(A) binding	7	GO:0008143	6	7	1031	2477	2.06	0.023258586153351135	1.63	A0A3Q2U0S7 A0A8V0X895 A0A8V0YD10 A0A8V0YZ41 A0A8V0Z438 A0A8V0XYP5	1.0426443374084937
