GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Cellular Component	COPI-coated vesicle membrane	6	GO:0030663	11	12	1175	2784	2.17	0.0005438341950911238	3.26	A0A8V1A960 Q5ZIA5 Q5ZL57 A0A8V0XLV1 A0A8V0YHD4 A0A8V1A3D8 A0A8V1A9W4 A0A8V1ACR8 Q5ZLF6 A0A3Q2U652 A0A8V1ANL7	1.1176950426697545
Cellular Component	chaperonin-containing T-complex	4	GO:0005832	8	8	1175	2784	2.37	0.0009930009921841764	3.0	Q5F411 Q5ZMG9 A0A8V0Y814 A0A8V0YCP2 A0A8V0YYI8 A0A8V1AED9 A0A8V1AJS6 Q9I8D6	1.2448870591235344
Cellular Component	COPI vesicle coat	5	GO:0030126	10	11	1175	2784	2.15	0.0011927899483911994	2.92	A0A8V1A960 Q5ZIA5 Q5ZL57 A0A8V0XLV1 A0A8V0YHD4 A0A8V1A3D8 A0A8V1A9W4 A0A8V1ACR8 Q5ZLF6 A0A3Q2U652	1.1043366598147355
Cellular Component	COPI-coated vesicle	8	GO:0030137	13	16	1175	2784	1.93	0.0018136785437323408	2.74	A0A8V1A960 Q5ZIA5 Q5ZL57 A0A8V0XLV1 A0A8V0YHD4 A0A8V0Z794 A0A8V0ZUA4 A0A8V1A3D8 A0A8V1A9W4 A0A8V1ACR8 Q5ZLF6 A0A3Q2U652 A0A8V1ANL7	0.9486008474933557
Cellular Component	eukaryotic translation initiation factor 3 complex, eIF3m	3	GO:0071541	7	7	1175	2784	2.37	0.0023609278726988976	2.63	A0A8V0X4M9 A0A8V0ZC55 F1NCE1 A0A8V0ZBR5 A0A8V0ZW50 A0A8V0X4N2 A0A8V0X7S3	1.2448870591235344
Cellular Component	mitochondrial respiratory chain complex IV	4	GO:0005751	9	10	1175	2784	2.13	0.0025958417992554173	2.59	P18944 A0A8V0XW68 A0A8V0YCL9 A0A8V0Z2Y8 A0A8V0ZC01 A0A8V0ZU95 A0A8V0X6I3 A0A8V0YZL1 R4GGZ2	1.0908534304511135
Cellular Component	zona pellucida receptor complex	2	GO:0002199	9	10	1175	2784	2.13	0.0025958417992554173	2.59	Q5F411 Q5ZMG9 A0A8V0Y814 A0A8V0YCP2 A0A8V0YYI8 A0A8V1AED9 A0A8V1AJS6 Q9I8D6 A0A8V1AA32	1.0908534304511135
Cellular Component	mitochondrial outer membrane	5	GO:0005741	28	43	1175	2784	1.54	0.002789774029628115	2.55	A0A3Q2UHM4 A0A8V0YKJ3 A0A8V0X354 A0A8V0XMJ6 A0A8V0YB71 A0A8V0YLZ8 A0A8V0ZM20 A0A8V1A640 Q5ZJ23 A0A3Q2U0S7 A0A8V0YGN2 A0A8V0YHD4 A0A8V0YYM2 A0A8V0Z4J0 A0A8V0ZEB2 A0A8V0ZHE8 A0A8V0ZSX0 F1NXH1 A0A1D5PGC2 A0A8V0X4A3 A0A8V0XEA4 A0A8V0XL80 A0A8V0XMV0 A0A8V0YXU7 A0A8V0ZLT9 A0A8V0ZS72 A0A8V0ZTA0 A0A8V0ZTA5	0.6229303509201767
Cellular Component	proton-transporting ATP synthase complex	4	GO:0045259	11	13	1175	2784	2.0	0.002966603042770956	2.53	Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5PN54 A0A8V0Y9X9 A0A8V0YWL6 A0A8V0ZI98 A0A8V1A4N7 A0A8V1A624 E1C658 F1NIL3	1.0
Cellular Component	mitochondrial proton-transporting ATP synthase complex	4	GO:0005753	11	13	1175	2784	2.0	0.002966603042770956	2.53	Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5PN54 A0A8V0Y9X9 A0A8V0YWL6 A0A8V0ZI98 A0A8V1A4N7 A0A8V1A624 E1C658 F1NIL3	1.0
