GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Cellular Component	respiratory chain complex	3	GO:0098803	31	44	647	2784	3.03	2.7814827592915754e-11	10.56	P18944 A0A1D5PIF0 A0A1D5P179 A0A1D5P4B1 A0A1D5PI06 A0A1D5PNM0 A0A8V0X535 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1AA37 A0A8V1AEY5 A0A8V1AH40 A0A3Q2UJ64 A0A8V0X6I3 A0A8V0YZL1 A0A8V0ZPD6 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.5993177936982261
Cellular Component	mitochondrial respirasome	3	GO:0005746	31	44	647	2784	3.03	2.7814827592915754e-11	10.56	P18944 A0A1D5PIF0 A0A1D5P179 A0A1D5P4B1 A0A1D5PI06 A0A1D5PNM0 A0A8V0X535 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1AA37 A0A8V1AEY5 A0A8V1AH40 A0A3Q2UJ64 A0A8V0X6I3 A0A8V0YZL1 A0A8V0ZPD6 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.5993177936982261
Cellular Component	respirasome	2	GO:0070469	31	45	647	2784	2.96	7.001295863463447e-11	10.15	P18944 A0A1D5PIF0 A0A1D5P179 A0A1D5P4B1 A0A1D5PI06 A0A1D5PNM0 A0A8V0X535 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1AA37 A0A8V1AEY5 A0A8V1AH40 A0A3Q2UJ64 A0A8V0X6I3 A0A8V0YZL1 A0A8V0ZPD6 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.565597175854225
Cellular Component	mitochondrial matrix	5	GO:0005759	61	129	647	2784	2.03	7.968220174035799e-10	9.1	Q5ZL72 A0A8V0Y4M6 A0A1D5P8I7 A0A8V0X3M7 A0A8V0Y492 A0A8V0Y9V8 A0A8V0YB71 A0A8V0ZAK3 A0A8V0ZTF7 E1BTT8 E1BVT3 P84172 Q5F3B9 A0A1D5NT61 A0A1D5NW93 A0A1D5NYK3 A0A1D5P0U8 A0A1D5P1U2 A0A1D5PBY3 A0A1D5PC99 A0A1D5PEH3 A0A1D5PN54 A0A1D5PQV3 A0A8V0XE68 A0A8V0XHY2 A0A8V0XIM8 A0A8V0XVT5 A0A8V0Y121 A0A8V0Y9B0 A0A8V0YU17 A0A8V0ZF10 A0A8V0ZHE8 A0A8V0ZJT8 A0A8V0ZRW5 A0A8V0ZT56 A0A8V0ZVS5 A0A8V0ZWH3 A0A8V1A0C2 A0A8V1A102 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AAU9 A0A8V1ABW1 A0A8V1AED0 A0A8V1AEY5 A0A8V1AH40 F1NJF9 F1NZ86 Q5F3M8 Q5ZHV6 A0A8V0X2T8 A0A8V0X9K8 A0A8V0XUY8 A0A8V0YGM0 A0A8V0YQE8 A0A8V0YR19 A0A8V0YYX3 A0A8V0ZPD6 A0A8V0ZRZ8 A0A8V1A3B4	1.0214797274104515
Cellular Component	oxidoreductase complex	3	GO:1990204	32	51	647	2784	2.7	1.3405695490393078e-09	8.87	A0A1D5PIF0 A0A1D5P179 A0A1D5P1U2 A0A1D5P4B1 A0A1D5PC99 A0A1D5PEH3 A0A1D5PI06 A0A1D5PNM0 A0A1D5PQV3 A0A8V0X535 A0A8V0XCD2 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YFF3 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZRW5 A0A8V0ZVA2 A0A8V0ZWH3 A0A8V1A102 A0A8V1AA37 A0A8V1AEY5 A0A8V1AH40 F1NCA2 A0A3Q2UJ64 A0A8V0YZL1 A0A8V0ZPD6 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.4329594072761063
Cellular Component	cytosolic ribosome	6	GO:0022626	33	55	647	2784	2.58	3.8655033079561236e-09	8.41	F1NPA9 P50890 F1NN16 P41125 P84175 Q6ITC7 A0A1D5P3B1 A0A1D5PMT8 A0A1D5PR40 A0A1L1S0X5 A0A3Q2TV39 A0A3Q3A7P6 A0A8V0X2S3 A0A8V0XJK4 A0A8V0XXX0 A0A8V0Y9Y9 A0A8V0YR80 A0A8V0YU84 A0A8V0Z1Z1 A0A8V0Z891 A0A8V0ZGP2 A0A8V0ZJP1 A0A8V0ZL98 A0A8V0ZUX8 A0A8V1AAB0 A0A8V1AH32 F1NH93 P32429 R4GGJ0 A0A8V0XRE7 A0A8V0YV66 A0A8V1A8R2 A0A8V1A9M2	1.3673710656485294
Cellular Component	catalytic complex	2	GO:1902494	103	269	647	2784	1.65	5.232089483395146e-09	8.28	A0A1L1RKB7 A0A3S5ZPN3 A0A1D5PIF0 A0A8V0XHN0 A0A8V0ZAK3 A0A8V1A640 Q5F3B9 Q5ZLA7 Q7ZT63 A0A1D5NTY5 A0A1D5P179 A0A1D5P1U2 A0A1D5P4B1 A0A1D5P6T3 A0A1D5PC99 A0A1D5PEH3 A0A1D5PI06 A0A1D5PJW4 A0A1D5PNM0 A0A1D5PQV3 A0A1D5PSI3 A0A1D6UPS9 A0A8V0X2S3 A0A8V0X535 A0A8V0XB52 A0A8V0XCD2 A0A8V0XRD5 A0A8V0XTC5 A0A8V0XTH6 A0A8V0XTM2 A0A8V0Y2X7 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCT6 A0A8V0YD10 A0A8V0YFF3 A0A8V0YGG7 A0A8V0YQY8 A0A8V0YRF1 A0A8V0YVZ8 A0A8V0YYY4 A0A8V0YZ41 A0A8V0Z382 A0A8V0Z3K2 A0A8V0Z5C6 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZBT6 A0A8V0ZEY1 A0A8V0ZHZ7 A0A8V0ZI24 A0A8V0ZNX9 A0A8V0ZRW5 A0A8V0ZVA2 A0A8V0ZWH3 A0A8V0ZWY9 A0A8V0ZX92 A0A8V0ZY42 A0A8V1A102 A0A8V1A582 A0A8V1A8C9 A0A8V1A8S1 A0A8V1A936 A0A8V1AA37 A0A8V1ABH8 A0A8V1ACT0 A0A8V1AEY5 A0A8V1AH40 F1NAC8 F1NC02 F1NCA2 F1NU79 Q5ZLI2 R4GLB3 A0A1D5NXL7 A0A1L1RP66 A0A3Q2U3U3 A0A3Q2UJ64 A0A8V0WZH6 A0A8V0X2T8 A0A8V0X7I3 A0A8V0XKW4 A0A8V0XY82 A0A8V0XYP5 A0A8V0YGA1 A0A8V0YJ12 A0A8V0YUR4 A0A8V0YVH2 A0A8V0YZL1 A0A8V0ZEP8 A0A8V0ZH27 A0A8V0ZH96 A0A8V0ZNG1 A0A8V0ZNG4 A0A8V0ZPD6 A0A8V0ZRK8 A0A8V0ZRZ8 A0A8V1A3B4 A0A8V1AF05 A0A8V1AFZ6 F1NR71 R4GGZ2	0.722466024471091
Cellular Component	ribosome	5	GO:0005840	37	66	647	2784	2.41	5.9594417632718896e-09	8.22	F1NPA9 P50890 F1NN16 P41125 P84175 Q6ITC7 A0A1D5P3B1 A0A1D5PMT8 A0A1D5PR40 A0A1L1S0X5 A0A3Q2TV39 A0A3Q3A7P6 A0A8V0X2S3 A0A8V0X7H3 A0A8V0XJK4 A0A8V0XXX0 A0A8V0Y5D3 A0A8V0Y9Y9 A0A8V0YR80 A0A8V0YU84 A0A8V0Z1Z1 A0A8V0Z891 A0A8V0ZCS2 A0A8V0ZGP2 A0A8V0ZJP1 A0A8V0ZL98 A0A8V0ZUX8 A0A8V1AAB0 A0A8V1AH32 A0A8V1APZ6 F1NH93 P32429 R4GGJ0 A0A8V0XRE7 A0A8V0YV66 A0A8V1A8R2 A0A8V1A9M2	1.2690331464552371
Cellular Component	ribosomal subunit	3	GO:0044391	33	57	647	2784	2.49	1.3706750738016895e-08	7.86	F1NPA9 P50890 F1NN16 P41125 P84175 Q6ITC7 A0A1D5P3B1 A0A1D5PMT8 A0A1D5PR40 A0A1L1S0X5 A0A3Q2TV39 A0A3Q3A7P6 A0A8V0X7H3 A0A8V0XJK4 A0A8V0XXX0 A0A8V0Y5D3 A0A8V0Y9Y9 A0A8V0YR80 A0A8V0Z1Z1 A0A8V0Z891 A0A8V0ZGP2 A0A8V0ZJP1 A0A8V0ZL98 A0A8V0ZUX8 A0A8V1AAB0 A0A8V1AH32 F1NH93 P32429 R4GGJ0 A0A8V0XRE7 A0A8V0YV66 A0A8V1A8R2 A0A8V1A9M2	1.3161457422933562
Cellular Component	myelin sheath	2	GO:0043209	56	125	647	2784	1.93	5.393165757889183e-08	7.27	Q5ZL72 Q5ZLN1 A0A8V0YLZ8 E1BVT3 F1NBW2 P84172 Q5F3B9 Q5F411 Q5ZJ23 Q5ZMG9 A0A1D5NTY5 A0A1D5P0U8 A0A1D5PBY3 A0A1D5PEH3 A0A1D5PI06 A0A1D5PN54 A0A1D5PQV3 A0A8V0XBW1 A0A8V0XTC5 A0A8V0Y9K6 A0A8V0Y9X9 A0A8V0YCP2 A0A8V0YFF3 A0A8V0YWL6 A0A8V0Z6R7 A0A8V0Z794 A0A8V0Z7V7 A0A8V0ZC01 A0A8V0ZHE8 A0A8V0ZJT8 A0A8V0ZRW5 A0A8V0ZU95 A0A8V0ZWH3 A0A8V0ZX92 A0A8V0ZZU2 A0A8V0ZZZ5 A0A8V1A4N7 A0A8V1A624 A0A8V1A9H2 A0A8V1AA37 A0A8V1AAF2 A0A8V1ABS2 A0A8V1AJS6 A0A8V1AKZ9 E1C658 F1NZ86 A0A1D5NV75 A0A1D5NW68 A0A8V0XJ14 A0A8V0Y579 A0A8V0YC02 A0A8V0YGM0 A0A8V0YZL1 A0A8V0ZPD6 A0A8V0ZS72 A0A8V1A3B4	0.9486008474933557
