Source	Target
A0A8V0YQR1	A0A8V0XN99
A0A8V0YQR1	A0A8V0ZPQ4
A0A8V0YQR1	A0A8V1ADP5
A0A8V0YQR1	A0A8V1ABR7
A0A8V0YQR1	A0A8V0ZDX0
A0A8V0YQR1	A0A8V0XI38
A0A8V0ZER3	A0A8V1A4X0
E1BRR9	A0A8V1AEX3
A0A8V1AEU4	A0A8V0YSF6
A0A8V0ZHL4	P09102
A0A8V0ZHL4	A0A8V0X6I8
A0A8V0ZHL4	A0A8V1AIR0
A0A1D5P8H7	A0A1D5NYE8
A0A1D5P8H7	A0A8V0ZRP2
A0A1D5P8H7	A0A8V0Z9Z7
A0A1D5P8H7	A0A8V0YJ41
A0A8V0ZEG2	A0A1L1RWS8
A0A8V0ZI98	E1C658
A0A8V0ZI98	A0A8V0ZC01
A0A8V0ZI98	F1NIL3
A0A8V0ZI98	A0A1D5NW93
A0A8V0ZI98	Q9YH14
A0A8V0ZI98	A0A8V0Z863
A0A8V0ZI98	A0A8V0Y9X9
A0A8V0ZI98	A0A8V0Y9V7
A0A8V0ZI98	A0A8V1A624
A0A8V0ZI98	A0A8V0XCD2
F1NQ70	A0A8V0Y711
F1NQ70	A0A8V0XJW7
F1NQ70	A0A8V0ZG63
F1NQ70	A0A8V0ZIS3
F1NQ70	A0A8V0YKG2
A0A8V0ZTF7	A0A8V0XH76
A0A8V0ZTF7	A0A8V0Y492
A0A8V1ABW1	A0A8V0YGM0
A0A8V1ABW1	A0A8V0Y9B0
A0A8V1ABW1	A0A8V0YBE2
A0A8V0YRG2	A0A8V0X6F7
A0A8V0YRG2	A0A8V0XHT1
A0A8V0YRG2	E1BS97
A0A8V0YRG2	A0A1L1RM08
A0A8V0YRG2	A0A8V1A555
A0A8V0ZIM1	A0A8V1A6X0
A0A8V0ZIM1	A0A8V0Y7A6
A0A8V0ZIM1	A0A8V0ZDV1
A0A8V0ZIM1	R4GFJ0
A0A8V1ACV7	A0A8V0Y2J9
A0A8V1ACV7	P09244
A0A8V1ACV7	A0A8V1AEW4
A0A8V1ACV7	A0A8V0ZBP0
A0A8V1ACV7	A0A8V0Z3U6
A0A8V0YZ32	A0A8V1AG56
A0A8V0YZ32	A0A1D5NYE8
A0A8V0YZ32	Q5ZLR1
A0A8V0YZ32	A0A8V0ZKI8
A0A8V0YZ32	A0A1D5PHP9
A0A8V1A7Y9	E1C2Z5
A0A8V1A7Y9	A0A8V1A7D7
A0A8V0YP15	A0A8V0Y711
A0A8V0ZWM4	A0A8V0X7J6
A0A8V0ZWM4	A0A8V0X9K8
A0A8V0ZWM4	A0A8V0ZSD7
A0A8V0ZWM4	A0A8V0YGM0
A0A8V0ZWM4	A0A8V0Y9B0
A0A8V0ZWM4	A0A1D5NWL4
A0A1D5PXC2	A0A8V0YKG2
F1NIK3	A0A8V0ZCN4
A0A1L1RQ91	A0A8V0YBE2
A0A1L1RQ91	A0A8V0X6I8
A0A1L1RQ91	A0A8V1AIR0
A0A1L1RQ91	A0A1D5NWL4
A0A1L1RQ91	A0A8V1A4P2
A0A1L1RQ91	Q5ZLN1
A0A1L1RQ91	A0A1D5PPP2
A0A1L1RQ91	E1BTT8
A0A1L1RQ91	A0A8V0YGM0
A0A1L1RQ91	A0A8V0Y9B0
A0A1L1RQ91	P00356
A0A8V0ZMG3	A0A8V0ZHE8
A0A8V0ZHE8	A0A8V0Z0Y0
A0A8V0ZHE8	A0A8V0YXU7
A0A8V0ZHE8	A0A8V1A624
A0A8V0ZHE8	A0A8V0ZNG4
A0A8V1A758	A0A8V0ZZC5
A0A8V1A758	A0A8V1A1T7
A0A8V1AH71	A0A8V1A8N2
A0A8V1AH71	A0A8V0ZJW3
A0A8V1AH71	P02789
A0A8V1AH71	A0A8V0ZZN4
A0A8V1AH71	A0A8V0X6Y3
A0A8V1AH71	A0A8V0YIZ9
A0A8V0ZZS6	P15120
A0A8V1A504	P15120
A0A8V0ZZS6	P25155
A0A8V1A504	P25155
A0A8V0ZZS6	A0A8V0ZIS3
A0A8V1A504	A0A8V0ZIS3
A0A8V0ZAP5	A0A8V0XS21
A0A1D5NWL4	A0A8V0Z2F8
A0A1D5NWL4	A0A8V0X9K8
A0A1D5NWL4	A0A1D5P9Z1
A0A1D5NWL4	P00356
A0A1D5NWL4	A0A8V0YGM0
A0A1D5NWL4	A0A8V0Y9B0
A0A1D5NWL4	Q5ZLN1
A0A1D5NWL4	A0A8V0XVT5
A0A1D5NWL4	E1BTT8
A0A1D5NWL4	A0A8V0YBE2
A0A1D5NWL4	A0A8V0X6I8
A0A1D5NWL4	A0A8V1AIR0
A0A1D5NWL4	A0A8V1A4P2
A0A8V0ZIX6	F1NXH1
A0A8V1AGD6	A0A8V0YKG2
A0A8V1AG56	A0A8V0ZKI8
A0A8V1AG56	A0A1D5PHP9
A0A8V1AG56	Q5ZLR1
A0A8V1AG56	A0A1D5NYE8
A0A8V0Z863	A0A8V1A803
A0A8V0Z863	A0A1D5NW93
A0A8V0Z863	F1NIL3
A0A8V0Z863	A0A8V0ZC01
A0A8V0Z863	A0A8V0XCD2
A0A8V0Z863	A0A8V0Y9V7
A0A8V0Z863	A0A8V0Y9X9
A0A8V0Z863	Q9YH14
A0A8V0Z863	A0A8V0ZRZ8
A0A8V0Z863	A0A8V1A3B4
A0A8V0Z863	E1C658
Q92182	A0A8V0ZZC5
Q92182	A0A8V1A1T7
A0A8V0YXB1	A0A1D5NZL7
A0A8V0ZFJ4	P25155
A0A8V0ZFJ4	A0A8V0YID0
Q5ZKR9	A0A3Q2U511
Q5ZKR9	A0A1D5P3W0
Q5ZKR9	A0A8V0XD01
Q5ZKR9	Q5ZIA5
Q5ZKR9	F1NN08
A0A8V0ZNT2	A0A8V0X4Q2
A0A8V1ADP5	A0A8V0XI38
A0A8V1ADP5	A0A8V0XN99
A0A8V1ADP5	A0A8V0Z193
A0A8V1ADP5	A0A8V0ZDX0
A0A8V1ADP5	A0A8V1ABR7
A0A8V1ADP5	A0A8V0ZPQ4
A0A8V1ADP5	A0A1D5PME6
A0A8V1A3B4	A0A8V0Y9X9
A0A8V1A3B4	A0A8V0XCD2
A0A8V1A3B4	F1NIL3
A0A8V1A3B4	A0A1D5PQV3
A0A8V1A3B4	A0A8V0YGM0
A0A8V1A3B4	Q9YH14
A0A8V1A3B4	A0A8V0Z0Y0
A0A8V1A3B4	P18944
A0A8V1A3B4	A0A8V0Y9V7
A0A8V1A3B4	A0A8V0Y3T8
A0A8V1A3B4	A0A8V0ZC01
A0A8V1A3B4	A0A1D5NW93
A0A8V1A3B4	A0A8V1A624
A0A8V1A3B4	E1C658
A0A8V1A3B4	A0A8V0ZRZ8
A0A8V0ZF15	A0A8V0Y0X2
A0A3Q2TZS5	F1P4I3
A0A3Q2TZS5	A0A1D5P5X7
A0A3Q2TZS5	A0A8V0XPM1
A0A3Q2TZS5	A0A8V0X6F7
A0A3Q2TZS5	A0A8V0ZYI9
A0A8V1A3D8	Q5ZJW4
A0A8V1A3D8	A0A1D5PH43
A0A8V1A3D8	Q5ZIA5
A0A8V1A3D8	A0A8V0ZRP2
A0A8V1A3D8	F1NN08
A0A8V0ZXF2	A0A8V0ZZD4
A0A8V0Z0B9	A0A8V0Y9J8
A0A8V0Z535	A0A8V0XZH4
Q5ZIA5	A0A8V0ZNG4
Q5ZIA5	A0A8V1ABN7
Q5ZIA5	Q5ZJW4
Q5ZIA5	A0A8V0XM02
Q5ZIA5	F1NN08
Q5ZIA5	A0A8V0XD01
A0A8V0ZNG4	A0A8V0Z0G8
A0A8V0ZNG4	A0A8V0X4H8
A0A8V0ZNG4	A0A8V0XHF1
A0A8V0ZNG4	A0A8V0ZH96
A0A8V0ZNG4	A0A8V0ZC01
A0A8V0ZNG4	A0A8V0ZNG1
A0A8V0ZNG4	A0A8V0ZY42
A0A8V0ZNG4	A0A8V0XWD4
A0A8V1ABN7	A0A8V0XM02
A0A8V1ABN7	A0A8V0ZBP0
A0A8V1ABN7	Q5ZJW4
A0A8V1ABN7	A0A8V0Z958
A0A8V1ABN7	A0A8V0Y2J9
A0A8V1ABN7	Q5ZLF6
A0A8V1ABN7	A0A8V0XD01
A0A8V0YTC2	Q5ZM47
A0A8V1A803	A0A1D5PGC2
Q6ITC7	F1NIX0
Q6ITC7	A0A1L1S0X5
Q6ITC7	A0A8V0X9X8
Q6ITC7	A0A8V0ZNA1
Q6ITC7	A0A1D5PYQ3
Q6ITC7	E1BTG1
Q6ITC7	A0A8V0XRE7
Q6ITC7	F1NQG5
Q6ITC7	A0A8V0Z865
Q6ITC7	A0A8V0ZUX8
Q6ITC7	A0A8V0XXX0
Q6ITC7	A0A8V1A8R2
Q6ITC7	A0A8V0XUD0
Q6ITC7	A0A8V0XPN5
Q6ITC7	A0A1D5P3B1
Q6ITC7	A0A8V0ZJP1
Q6ITC7	P84172
Q6ITC7	F1NN16
Q6ITC7	A0A8V0YZ41
A0A8V1A134	A0A8V1AAN2
A0A8V0ZIA4	A0A8V0XF39
A0A8V0Z3H8	A0A8V0ZKI8
E1BS97	P08642
E1BS97	A0A8V0ZBX0
E1BS97	A0A1D5NYE8
E1BS97	A0A1L1RPJ2
E1BS97	A0A1L1RM08
P02789	P01012
P02789	P00698
Q5ZM47	A0A8V0YJ41
Q5ZM47	A0A8V1AH61
Q5ZM47	A0A1D5P2H5
Q5ZM47	A0A1D5NYE8
Q5ZM47	A0A8V0ZBD1
A0A8V0Z0Y0	A0A8V0ZRZ8
A0A8V0Z0Y0	A0A8V0YXU7
A0A8V0Z0Y0	A0A8V1A624
A0A8V0Z0Y0	P00356
F1NVZ6	A0A8V0ZBP0
F1NVZ6	A0A8V0ZDX0
F1NVZ6	A0A8V0XI38
F1NVZ6	A0A8V0XN99
F1NVZ6	A0A8V0XK27
A0A1L1RR91	A0A8V0Y1R9
A0A1L1RR91	A0A8V0Z8E9
Q05744	F1NYJ1
Q05744	Q5ZIP7
Q5ZLC7	A0A8V0XJW7
A0A8V0YRQ0	F1NSM7
A0A8V0YSC2	O42273
A0A8V0YSC2	A0A8V0YRT1
A0A8V0YSC2	A0A1D5NYL9
E1C0K5	A0A8V0YVP9
A0A8V1A1T7	A0A8V0Z6S1
A0A8V1A1T7	A0A1D5PGR9
A0A8V1A1T7	A0A8V0ZIN3
A0A8V0ZZC5	A0A8V0Z6S1
A0A8V0ZZC5	A0A1D5PGR9
A0A8V0ZRP2	A0A3Q2U2K2
A0A8V0ZRP2	A0A1D5P5X7
A0A8V0ZRP2	A0A3Q2UHM4
A0A8V0ZRP2	A0A1D5PXH0
A0A8V0ZRP2	A0A8V0ZYI9
P08642	A0A3Q2TU24
P08642	A0A8V0Y2H5
P08642	A0A8V0XHT1
P08642	A0A8V1A9R2
P08642	A0A8V0YJ41
P08642	E1BW98
P08642	A0A8V0ZSN8
P08642	A0A1D5NYE8
P08642	A0A8V1A3N1
P08642	A0A1D5PQI1
P08642	F1NJR9
P08642	A0A1L1RPJ2
P08642	A0A3Q3ACS4
F1NIL3	A0A8V1A624
F1NIL3	E1C658
F1NIL3	A0A8V0ZRZ8
F1NIL3	Q9YH14
F1NIL3	A0A8V0Y9X9
F1NIL3	A0A8V0Y9V7
F1NIL3	R4GGQ4
F1NIL3	A0A8V0XCD2
F1NIL3	A0A8V0ZC01
F1NIL3	A0A1D5NW93
A0A8V1A8L5	A0A8V0X6Y3
A0A8V1AKR7	A0A8V0XW03
A0A8V1AKR7	A0A8V0X6F7
A0A8V1AKR7	H9L0D7
A0A8V0Z8R3	E1BW98
A0A8V0Z8R3	A0A8V0X8M0
A0A8V0ZP32	Q5ZL72
A0A8V0ZZN4	A0A8V1A8N2
A0A8V0ZZN4	A0A8V0X6Y3
A0A8V0ZZN4	A0A8V0YIZ9
A0A8V0ZZN4	A0A8V0ZJW3
A0A8V0ZZN4	A0A8V0YS27
A0A8V1AAN6	A0A8V0ZG81
A0A3Q2U511	F1NN08
A0A3Q2U511	A0A1L1RZ25
A0A8V0ZBP0	Q5ZLG1
A0A8V0ZBP0	A0A8V0XK27
A0A8V0ZBP0	A0A8V0Y2J9
A0A8V0ZBP0	A0A8V0ZDX0
A0A8V0ZBP0	P09244
A0A8V0ZBP0	A0A8V1AEW4
A0A8V0ZBP0	A0A8V0XI38
A0A8V0ZBP0	A0A8V0Z958
A0A1L1RRQ3	A0A8V0XI38
A0A1L1RRQ3	A0A8V0ZDX0
A0A1L1RRQ3	A0A8V0XN99
A0A8V0ZC01	A0A8V0ZRZ8
A0A8V0ZC01	E1C658
A0A8V0ZC01	Q9YH14
A0A8V0ZC01	A0A8V0ZNA1
A0A8V0ZC01	A0A8V0X9X8
A0A8V0ZC01	A0A1D5NW93
A0A8V0ZC01	A0A8V0Y9X9
A0A8V0ZC01	A0A8V0Y9V7
A0A8V0ZC01	P18944
A0A8V0ZC01	A0A8V0XCD2
P09102	P08629
P09102	A0A8V1A624
P09102	A0A8V0XWB1
A0A8V0ZJP1	P00356
A0A8V0ZJP1	A0A8V0ZNA1
A0A8V0ZJP1	A0A8V0X9X8
A0A8V0ZJP1	A0A1L1S0X5
A0A8V0ZJP1	F1NIX0
A0A8V0ZJP1	F1NQG5
A0A8V0ZJP1	E1BTG1
A0A8V0ZJP1	A0A1D5PYQ3
A0A8V0ZJP1	A0A8V0XRE7
A0A8V0ZJP1	A0A8V0ZUX8
A0A8V0ZJP1	A0A8V0Z865
A0A8V0ZJP1	P84172
A0A8V0ZJP1	A0A8V0Z083
A0A8V0ZJP1	A0A8V0YZ41
A0A8V0ZJP1	F1NN16
A0A8V0ZJP1	A0A8V0XUD0
A0A8V0ZJP1	A0A8V1A624
A0A8V0ZJP1	A0A8V0XXX0
A0A8V0ZJP1	A0A8V1A8R2
A0A8V0ZJP1	A0A1D5P3B1
A0A8V0ZJP1	A0A8V0XPN5
A0A1D5P4S3	A0A8V1ABC8
A0A8V0ZCN4	A0A1D5PYQ3
A0A8V0ZCN4	A0A8V0ZSX6
A0A3Q2U1A5	A0A8V0XHT1
A0A3Q2U1A5	A0A3Q2UGT3
A0A3Q2U1A5	A0A3S5ZPV2
A0A3Q2U1A5	A0A8V1A0B4
A0A3Q2U1A5	A0A8V0ZBX0
A0A3Q2U1A5	A0A1D5NYE8
A0A8V0ZCF7	A0A8V0XVV0
A0A8V0ZCF7	A0A8V0ZHF5
A0A8V0ZCF7	A0A8V0Y1A4
A0A1L1RP76	Q5ZJ73
Q5ZLG1	A0A8V0Y2J9
Q5ZLG1	A0A1D5P3W0
A0A8V0ZPQ4	A0A8V0ZDX0
A0A8V0ZPQ4	A0A8V1ABR7
A0A8V0ZPQ4	A0A8V0XI38
A0A8V0ZPQ4	A0A1D5PME6
A0A8V0ZPQ4	A0A8V0XN99
A0A8V0YGL6	A0A8V1ADF6
A0A8V1AJV5	A0A8V1A0B4
A0A8V1AJV5	A0A1D5NZL7
A0A8V1AJV5	A0A1D5NYE8
A0A8V0YFT7	A0A8V0ZSN8
A0A8V0YFT7	A0A8V1A9R2
A0A8V0YFT7	A0A8V1ABC8
A0A8V0YFT7	A0A1L4FLS3
A0A8V0YFT7	A0A8V0XHT1
A0A8V1ALE0	A0A1D5PWK2
A0A8V1ALE0	A0A8V0YZ75
A0A8V1ALE0	A0A8V0X6J8
A0A8V1ALE0	A0A8V0XEJ2
A0A8V1ALE0	A0A8V0YKR2
A0A8V0YSE9	A0A1I7Q421
A0A8V0XEW6	A0A8V0XWB1
A0A8V0XLJ0	A0A8V0XWB1
A0A8V0YG88	A0A8V0ZIN3
A0A8V0YYX3	A0A8V0XIM8
A0A8V0YYX3	A0A8V0Y492
A0A8V0YYX3	A0A8V0X4Q2
A0A8V0YYX3	A0A8V0YB71
A0A8V0WZN3	A0A8V0YZJ3
A0A8V0WZN3	A0A8V0ZI47
A0A8V0WZN3	A0A8V0YHL1
A0A8V1A3I2	A0A1D5P797
A0A8V0ZWH3	A0A1D5NW93
A0A8V0ZWH3	A0A8V0XVT5
A0A8V0ZWH3	A0A8V0YGM0
A0A8V0ZWH3	A0A1D5PQV3
A0A8V0ZWH3	A0A8V1A102
A0A8V0ZWH3	A0A8V0XH76
A0A8V0ZWH3	A0A8V0XE68
E1C658	A0A8V0XCD2
E1C658	A0A1D5PBY3
E1C658	A0A8V0Y9X9
E1C658	A0A8V0Y9V7
E1C658	A0A1D5NW93
E1C658	A0A8V1AC34
E1C658	A0A8V1A624
E1C658	A0A8V0XXX0
E1C658	A0A8V0YGM0
E1C658	A0A8V0XRE7
E1C658	Q9YH14
E1C658	A0A8V0ZRZ8
Q0PVE4	A0A8V0XZH4
A0A8V0Z193	A0A8V1ABR7
A0A8V0Z193	A0A8V0XN99
A0A8V0Z193	A0A8V0XI38
Q5ZL72	A0A8V1A624
Q5ZL72	A0A8V0XXW6
Q5ZL72	A0A1D5PUL6
Q5ZL72	A0A8V0XW93
Q5ZL72	A0A8V0YGQ5
Q5ZL72	A0A8V0Z8E9
Q5ZL72	P00356
A0A1D5P797	A0A8V0XYK6
A0A8V0X354	A0A1D5P2H5
A0A8V0X354	A0A1D5PUL6
A0A8V0ZSD7	A0A1D5P9Z1
A0A8V0X9K8	A0A8V0XVT5
A0A8V0X9K8	A0A8V0YRQ5
A0A8V0X9K8	A0A8V0X7J6
A0A8V0X9K8	A0A8V0Y9B0
A0A8V0X9K8	A0A8V0XIM8
A0A8V0Y466	A0A8V0XTM2
A0A8V0X4D8	A0A8V0YVP9
A0A8V0X4D8	P25155
A0A8V0X4D8	A0A3Q2TU24
F1NXR0	A0A1D5P3W0
A0A8V0YTK5	Q5ZJT7
A0A8V0ZJE0	A0A8V0XB81
A0A8V0ZJE0	A0A8V0YGN2
A0A8V0ZJE0	A0A1D5NT70
A0A8V0ZJE0	A0A8V0X7B2
A0A8V0WZB7	A0A8V0ZG63
A0A8V1AJR8	A0A8V0YRF2
A0A8V0YZM0	A0A1L1RZ25
P09244	A0A8V0XK27
A0A8V1AEW4	A0A8V0XK27
P09244	A0A8V0Y2J9
A0A8V1AEW4	A0A8V0Y2J9
P09244	P02552
A0A8V1AEW4	P02552
A0A8V0Z865	A0A8V0ZUX8
A0A8V0Z865	A0A1D5NW93
A0A8V0Z865	A0A1D5P3B1
A0A8V0Z865	A0A8V0XPN5
A0A8V0Z865	A0A8V0XXX0
A0A8V0Z865	A0A8V1A8R2
A0A8V0Z865	F1NN16
A0A8V0Z865	A0A1L1S0X5
A0A8V0Z865	A0A8V0ZNA1
A0A8V0Z865	A0A8V0XLB9
A0A8V0Z865	A0A8V0XRE7
A0A8V0Z865	E1BTG1
A0A8V0Z865	F1NQG5
A0A8V0Z8Y2	Q90WD0
A0A8V0Z8Y2	A0A8V0X163
A0A8V0Z8Y2	A0A8V0ZIN3
A0A8V0XW03	Q90WD0
A0A8V0XW03	A0A8V0X6F7
A0A8V0XW03	F1NN08
A0A8V0XW03	H9L0D7
A0A8V0XW03	A0A1D5PSI3
A0A8V0XW03	A0A8V0ZIN3
A0A1D5PEW1	A0A1L1RT39
A0A1D5PGR9	A0A8V0YZJ3
A0A1D5PGR9	A0A8V0ZI47
A0A8V0X6F7	A0A8V0Y8B2
A0A8V0X6F7	A0A3Q2U2K2
A0A8V0X6F7	Q90WD0
A0A8V0X6F7	A0A8V0ZIN3
A0A8V0X6F7	A0A8V0XPM1
A0A8V0X6F7	A0A8V0ZYI9
E1BTG1	A0A1D5PYQ3
E1BTG1	A0A8V0XRE7
E1BTG1	F1NQG5
E1BTG1	A0A1L1S0X5
E1BTG1	F1NIX0
E1BTG1	O57535
E1BTG1	A0A8V0ZNA1
E1BTG1	A0A8V0X9X8
E1BTG1	A0A8V0XUD0
E1BTG1	A0A8V1A8R2
E1BTG1	A0A8V0XXX0
E1BTG1	A0A8V0XPN5
E1BTG1	A0A1D5P3B1
E1BTG1	A0A452J806
E1BTG1	P84172
E1BTG1	A0A8V0Z083
E1BTG1	A0A8V0YZ41
E1BTG1	F1NN16
E1BTG1	A0A8V0ZUX8
A0A8V0ZPJ9	A0A8V0YC20
A0A8V0ZPJ9	A0A1D5PQV3
A0A8V0ZPJ9	A0A8V0Y9B0
A0A8V0ZPJ9	A0A8V0YGM0
A0A8V0XCD2	A0A8V0ZRZ8
A0A8V0XCD2	Q9YH14
A0A8V0XCD2	P18944
A0A8V0XCD2	A0A8V0Y9V7
A0A8V0XCD2	A0A8V0Y9X9
A0A8V0XCD2	A0A8V0Z1D6
A0A8V0XCD2	A0A1D5NW93
A0A1D5NZL7	A0A8V0XS64
A0A1D5NZL7	R4GKD1
A0A1D5NZL7	E1BW98
A0A1D5NZL7	A0A8V1A9K7
A0A1D5NZL7	A0A3Q3ACS4
A0A1D5NZL7	A0A1D5P2H5
A0A1D5NZL7	A0A8V0ZZL0
A0A1D5NZL7	A0A8V0XL89
A0A3Q2UAA1	A0A8V0Z8E9
A0A3Q2UAA1	A0A8V0XW93
A0A3Q2UAA1	A0A1D5PUL6
A0A8V1A8Y2	A0A8V0XWG1
A0A8V1A8Y2	A0A8V1AC34
A0A8V1A8Y2	A0A8V0XRZ6
A0A8V1A8Y2	A0A8V0YC20
A0A8V1A8Y2	A0A8V0XC92
A0A8V0ZHX5	A0A8V0XS21
A0A8V0ZHX5	A0A8V0YBT4
E1BW98	A0A8V0X8M0
E1BW98	A0A8V1A9K7
E1BW98	A0A8V0XUJ8
E1BW98	R4GKD1
E1BW98	A0A8V0XS64
E1BW98	A0A8V0XY43
E1BW98	O57535
A0A8V0YS27	A0A8V0ZJW3
A0A8V0YS27	A0A8V0X6Y3
A0A8V0YS27	A0A8V0YIZ9
A0A8V0YS27	P15120
A0A8V0YS27	A0A8V1A8N2
A0A8V0YIZ9	P15120
A0A8V0YIZ9	A0A8V1A8N2
A0A8V0YIZ9	A0A8V0YID0
A0A8V0YIZ9	A0A8V0X6Y3
A0A8V0YIZ9	A0A8V0ZJW3
A0A3S5ZPV2	A0A1D5NYE8
A0A3S5ZPV2	A0A8V0YDU6
A0A1D5PBY3	P08629
A0A8V0XWD4	A0A8V0XUJ8
E1BY06	E1BSI4
A0A8V0XUJ8	A0A8V0XS64
A0A8V0XUJ8	R4GKD1
A0A1D5PBZ8	A0A8V0XYK6
A0A8V0XA55	R4GGQ4
A0A8V0X1D0	A0A1D5P3W0
A0A8V0Z5I7	A0A8V0Y5N7
A0A8V0Z5I7	A0A8V0Y2J1
A0A8V0Z5I7	A0A8V0Y6Z6
A0A8V0Z5I7	A0A8V0Y8W7
A0A8V0Z5I7	Q5ZKN2
A0A8V0Z5I7	P15120
A0A8V0Z5I7	A0A8V0ZCN9
A0A8V0Z5I7	A0A8V0ZJJ7
A0A8V0XZH4	A0A8V0XGF5
A0A8V0XZH4	O57535
A0A8V0ZIN3	P84172
A0A8V0ZIN3	H9L0D7
A0A8V0ZIN3	A0A8V0X163
A0A8V0ZIN3	A0A8V0XMI5
A0A8V0ZIN3	A0A8V1A0B4
A0A8V0ZIN3	A0A8V0Z153
A0A8V0ZIN3	Q90WD0
A0A8V0ZIN3	A0A8V0ZEC1
A0A8V0ZIN3	A0A8V0Y5A6
A0A8V0ZIN3	A0A8V1AH61
A0A8V0ZIN3	A0A8V1AHP5
A0A8V0ZIN3	P01012
A0A8V0ZIN3	A0A1D5NYE8
A0A8V0ZIN3	A0A3Q2TZD8
A0A8V0ZIN3	A0A1D5PQI1
A0A8V0ZIN3	A0A8V1A472
A0A8V0ZIN3	A0A8V0Z8E9
A0A8V0ZIN3	A0A8V0ZTN5
A0A8V0ZIN3	A0A1D5PM19
A0A8V0ZIN3	A0A1D5P2H5
A0A8V0ZIN3	A0A1L1RM08
A0A8V0ZIN3	P00356
A0A8V0ZIN3	A0A1L1RKY9
A0A8V0ZIN3	P17153
A0A8V0ZHF5	A0A8V0Y1A4
A0A8V0ZHF5	A0A8V0Y2J1
A0A8V0ZHF5	A0A8V0ZG81
A0A8V0ZHF5	A0A8V0XVV0
A0A8V0ZHF5	A0A1L1RX77
A0A8V0ZKZ3	A0A8V0YH66
A0A8V0ZDV1	A0A8V1A6X0
A0A8V0XNL0	A0A8V1ABR7
A0A8V0XWB1	A0A1D5P3W0
A0A8V0ZBD1	A0A1D5NYE8
A0A8V0YC89	A0A8V0YZJ3
A0A8V0YC89	A0A8V0ZI47
A0A8V0YC89	F1NTQ2
A0A8V0XKR3	A0A1D5P2H5
A0A1D5PHP9	A0A8V0ZKI8
A0A1D5PHP9	A0A8V0YLZ8
A0A1D5PHP9	A0A1D5NYE8
A0A8V0XM02	A0A1D5P3W0
A0A8V0XM02	A0A8V0X348
A0A8V0XM02	A0A8V0XD01
A0A8V0XM02	Q5ZJW4
A0A8V0XM02	A0A1D5PH43
A0A8V0ZDX0	A0A8V0XK27
A0A8V0ZDX0	A0A8V0XI38
A0A8V0ZDX0	A0A8V1ABR7
A0A8V0ZDX0	A0A8V0XN99
A0A8V0YZG8	A0A8V0X9Y5
A0A1D5P2H5	A0A8V0XY43
A0A1D5P2H5	A0A1L1RKY9
A0A1D5P2H5	A0A8V0Z153
A0A1D5P2H5	A0A8V0ZY91
A0A1D5P2H5	A0A8V0XL89
A0A8V0XXX0	A0A1D5P3B1
A0A8V0XXX0	A0A8V0XPN5
A0A8V0XXX0	A0A8V0XUD0
A0A8V0XXX0	A0A8V1A624
A0A8V0XXX0	A0A8V1A8R2
A0A8V0XXX0	F1NN16
A0A8V0XXX0	P84172
A0A8V0XXX0	A0A8V0ZUX8
A0A8V0XXX0	A0A8V0XRE7
A0A8V0XXX0	A0A8V1A4X0
A0A8V0XXX0	F1NQG5
A0A8V0XXX0	A0A1L1S0X5
A0A8V0XXX0	F1NIX0
A0A8V0XXX0	O57535
A0A8V0XXX0	A0A8V0ZNA1
A0A8V0XXX0	A0A8V0X9X8
A0A8V0XXX0	P00356
A0A8V1A8R2	P00356
A0A8V1A8R2	A0A8V0X9X8
A0A8V1A8R2	A0A8V0ZNA1
A0A8V1A8R2	O57535
A0A8V1A8R2	F1NIX0
A0A8V1A8R2	A0A1L1S0X5
A0A8V1A8R2	F1NQG5
A0A8V1A8R2	A0A1D5PYQ3
A0A8V1A8R2	A0A8V0XRE7
A0A8V1A8R2	A0A8V0ZUX8
A0A8V1A8R2	P84172
A0A8V1A8R2	F1NN16
A0A8V1A8R2	A0A8V0YZ41
A0A8V1A8R2	A0A8V0XUD0
A0A8V1A8R2	A0A8V0XPN5
A0A8V1A8R2	A0A1D5P3B1
A0A8V0Y6D2	A0A8V0ZRU9
A0A1D5PUL6	A0A8V0Z8E9
A0A1D5PUL6	E1C599
A0A1D5PUL6	P00356
A0A1D5PUL6	Q00649
A0A1D5PUL6	A0A8V0XW93
A0A1D5PUL6	A0A8V1A624
A0A1D5PUL6	A0A8V0XMV0
A0A1D5PUL6	A0A8V0XHT1
A0A8V0XW93	E1C599
A0A8V0XVT5	A0A8V0YGM0
A0A8V0XVT5	A0A8V0XIM8
A0A8V0XVT5	A0A8V0YY70
A0A8V0XVT5	Q5ZKQ2
A0A8V0XVT5	A0A8V0XE68
A0A8V0XVT5	A0A8V0XH76
P0CB50	P08629
P0CB50	A0A8V0XLB9
A0A8V0XWJ5	O42273
A0A8V0XWJ5	A0A8V0YRT1
P02552	A0A8V0XK27
A0A8V0XTM2	P84172
A0A8V0ZYI9	A0A3Q2U2K2
A0A8V0ZYI9	A0A1D5P3W0
A0A8V0ZYI9	A0A3Q2UHM4
A0A8V0ZYI9	A0A1D5P5X7
A0A8V1A0D3	A0A8V0YSD6
A0A8V1A0D3	A0A1D5P420
A0A8V1A0D3	A0A1D5PCX2
A0A8V0YY70	A0A3Q3B012
A0A1D5PL45	A0A8V0XC92
A0A1D5PL45	A0A1D5PSI2
A0A1D5PL45	A0A8V0YC20
A0A1D5PL45	A0A8V0XWG1
