GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Cellular Component	dendrite membrane	4	GO:0032590	6	7	864	2784	2.76	0.004543554349363473	2.34	Q03696 Q5ZLR1 A0A1D5P6T3 A0A8V0ZZZ5 A0A1D5PBZ8 A0A8V0Z7E5	1.4646682670034443
Cellular Component	Z disc	2	GO:0030018	23	45	864	2784	1.65	0.005203306171919147	2.28	A0A1D5NYE8 A0A1D5PM19 P00356 P17153 Q00649 A0A8V0X354 O93256 A0A8V0X548 A0A8V0X6I8 A0A8V0XL89 A0A8V0Y5A6 A0A8V0YVI8 A0A8V0ZBD1 A0A8V0ZBX0 A0A8V0ZQC1 A0A8V1AAK7 A0A8V1AHP5 A0A3Q2TVX1 A0A8V0XJW9 A0A8V0XYK6 A0A8V0YQU2 A0A8V1A4P2 A0A8V1A8T0	0.722466024471091
Cellular Component	non-motile cilium	5	GO:0097730	24	48	864	2784	1.61	0.006763080479333838	2.17	Q5ZLC7 A0A1D5NU82 A0A8V0XK27 P08629 A0A1D5P6T3 A0A8V0Z193 A0A8V0ZDX0 A0A8V0ZEG2 A0A8V1A4N7 A0A8V1A624 A0A8V1ABC9 F1NLV4 A0A1D5PJB0 A0A1L1RRD7 A0A1L1RRQ3 A0A8V0WZB7 A0A8V0XI38 A0A8V0XN99 A0A8V0Y0X2 A0A8V0YY70 A0A8V0ZBK5 A0A8V0ZWG8 A0A8V1ADP5 A0A8V1AKB5	0.6870606883398924
Cellular Component	intraciliary transport particle B	2	GO:0030992	11	18	864	2784	1.97	0.009092759925200505	2.04	A0A1D5PME6 A0A8V0XYC7 A0A8V0YQR1 A0A8V0ZPQ4 A0A1D5PJB0 A0A8V0XI38 A0A8V0XN99 A0A8V0XNL0 A0A8V0ZWG8 A0A8V1ABR7 A0A8V1ADP5	0.9781956296816515
Cellular Component	male germ cell nucleus	7	GO:0001673	4	4	864	2784	3.22	0.009231970406852289	2.03	P42558 F1NC02 A0A8V0Z8E9 A0A8V0ZNG4	1.6870606883398924
Cellular Component	dendrite terminus	2	GO:0044292	8	12	864	2784	2.15	0.011685584212765743	1.93	Q03696 A0A1D5PUL6 A0A8V0Y606 A0A1D5PJB0 A0A3Q2U4G6 A0A8V0XN99 A0A8V0YY70 A0A8V1ADP5	1.1043366598147355
Cellular Component	catenin complex	4	GO:0016342	5	6	864	2784	2.69	0.012721697809718865	1.9	A0A1D5NYE8 A0A3Q2U1A5 A0A3Q2UGT3 A0A8V0XTR4 A0A8V0ZBX0	1.4276061727818994
Cellular Component	axolemma	4	GO:0030673	5	6	864	2784	2.69	0.012721697809718865	1.9	Q03696 A0A1D5P797 A0A8V0ZZZ5 A0A1D5PBZ8 A0A8V0Z7E5	1.4276061727818994
Cellular Component	ESCRT III complex	3	GO:0000815	6	8	864	2784	2.42	0.013397565265390115	1.87	A0A1D5PCX2 A0A1D5P420 E1BSI4 Q5ZHP5 A0A8V0YSD6 A0A8V1ADL7	1.2750070474998698
Cellular Component	ciliary membrane	5	GO:0060170	11	19	864	2784	1.87	0.021587109971492612	1.67	F1NGM0 F1NNL1 A0A1D5PWK2 A0A1L1RQ91 A0A8V0ZPQ4 A0A8V1ABC9 F1NLV4 A0A8V0Y0X2 A0A8V0ZU31 A0A8V0ZUG8 A0A8V0ZYI9	0.903038270112912
