GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Biological Process	neuron projection development	6	GO:0031175	42	281	255	2734	1.6	0.0015314286807237036	2.81	Q98938 A0A1D5PZ68 A0A1D5P0D7 A0A8V0X4D8 A0A8V0XBD4 A0A8V0XE48 A0A8V0YLZ8 P33005 Q9W6H0 A0A1D5NTR5 A0A1I7Q3Z0 A0A3Q2UHS2 A0A8V0XDR8 A0A8V0XH99 A0A8V0XMI5 A0A8V0Y070 A0A8V0Y357 A0A8V0Y9F8 A0A8V0YDT5 A0A8V0YDU6 A0A8V0YRG2 A0A8V0Z8V4 A0A8V0ZBR8 A0A8V0ZF83 A0A8V0ZSX6 A0A8V0ZUU4 A0A8V1ABC9 A0A8V1ACD6 A0A8V1ADF6 A0A8V1AG56 Q0PVE4 A0A1D5PBZ8 A0A1D5PT01 A0A8V0XYK6 A0A8V0Y0X2 A0A8V0YE20 A0A8V0YIR4 A0A8V0YRN1 A0A8V0YUF6 A0A8V0YWI5 A0A8V0Z3U6 A0A8V1AAN6	0.6780719051126377
Biological Process	positive regulation of BMP signaling pathway	6	GO:0030513	6	16	255	2734	4.02	0.0022251894184850077	2.65	A0A1D5P0D7 A0A8V0XH99 A0A8V0Y070 A0A8V0ZE58 A0A8V0ZF83 A0A8V0ZFG7	2.0071955014042038
Biological Process	mediolateral intercalation	6	GO:0060031	3	4	255	2734	8.04	0.0029887488271885467	2.52	A0A8V1A9R2 A0A8V0ZSN8 A0A8V1AG56	3.0071955014042038
Biological Process	camera-type eye photoreceptor cell differentiation	7	GO:0060219	4	8	255	2734	5.36	0.0038252964044378497	2.42	Q98938 A0A1D5P0D7 A0A8V0ZZZ5 A0A8V0Y0X2	2.4222330006830477
Biological Process	cellular response to growth hormone stimulus	6	GO:0071378	4	8	255	2734	5.36	0.0038252964044378497	2.42	A0A8V1A9R2 A0A8V0ZSN8 A0A8V1A7R0 A0A8V0Z6E4	2.4222330006830477
Biological Process	glycosphingolipid catabolic process	6	GO:0046479	4	9	255	2734	4.77	0.00638535903261473	2.19	F1NTQ2 A0A8V1ABA3 A0A8V0YC98 A0A8V0Z086	2.2539892662307865
Biological Process	growth hormone receptor signaling pathway via JAK-STAT	7	GO:0060397	3	5	255	2734	6.43	0.006957193348861175	2.16	A0A8V1A9R2 A0A8V0ZSN8 A0A8V1A7R0	2.6848187375532224
Biological Process	regulation of defense response to virus by host	6	GO:0050691	3	5	255	2734	6.43	0.006957193348861175	2.16	K9JA28 A0A8V0YFT7 A0A8V0ZSX6	2.6848187375532224
Biological Process	regulation of delayed rectifier potassium channel activity	7	GO:1902259	2	2	255	2734	10.72	0.008668336361956349	2.06	A0A8V0ZY91 A0A8V0XYK6	3.4222330006830477
Biological Process	activation of Janus kinase activity	7	GO:0042976	2	2	255	2734	10.72	0.008668336361956349	2.06	A0A8V1A9R2 A0A8V0ZSN8	3.4222330006830477
