GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,plasma membrane raft,4,GO:0044853,4,30,257,2784,1.44,0.35196713285435943,0.45,A0A8V0ZKI8 A0A1D5P6T3 A0A1I7Q3Z0 A0A8V0ZJJ7
Cellular Component,lateral plasma membrane,2,GO:0016328,4,30,257,2784,1.44,0.35196713285435943,0.45,A0A8V0YG88 A0A1D5PBZ8 A0A8V0Y699 A0A8V0XYK6
Cellular Component,extracellular vesicle,5,GO:1903561,7,56,257,2784,1.35,0.35264257880674377,0.45,A0A8V1AG56 A0A8V0YQ88 A0A8V0X7P4 A0A8V0Y0X2 A0A8V0YDD6 A0A8V0ZIF0 A0A8V0YLZ8
Cellular Component,intracellular vesicle,5,GO:0097708,56,675,257,2784,0.9,0.35982095842545725,0.44,A0A8V1AG56 A0A8V0X4D8 A0A8V0XBD4 Q98938 F1NBR3 A0A8V0XXM5 A0A8V0XMI5 A0A8V0YC89 A0A8V0YGN2 A0A8V0ZSD7 A0A8V0YDT5 A0A8V0YDL8 A0A8V0YG88 P15120 A0A8V1A0B4 A0A1I7Q3Z0 A0A8V0YMR1 A0A8V0ZH96 A0A8V0ZYI9 A0A8V1ACV0 A0A1D5P6T3 A0A8V0X637 A0A8V0XM02 A0A8V0XZH4 F1NTQ2 A0A8V0ZP32 Q5ZJ73 A0A8V1ADS4 A0A8V0YVB6 A0A8V0YIC3 A0A8V0XA92 A0A1L4FLS3 A0A8V0X7P4 A0A8V0YZJ3 A0A8V0ZY91 A0A8V0ZY42 Q5ZJW4 A0A8V0YPB9 A0A8V0Z086 A0A8V1A6Z0 A0A8V0ZJJ7 A0A8V0YSF6 A0A8V1ALI6 A0A8V0ZRP2 A0A8V0ZKI8 A0A3Q2TU24 A0A8V0XM98 A0A8V0ZTR7 Q05744 A0A8V0ZUA4 A0A8V1AFR2 A0A8V1A9R2 P26652 A0A8V0YBE2 A0A8V0YDD6 A0A8V0YLZ8
Cellular Component,polymeric cytoskeletal fiber,5,GO:0099513,9,135,257,2784,0.72,0.36037221833856203,0.44,A0A8V0XBD4 A0A1D5PBU5 A0A8V0Z3U6 A0A8V1AEJ4 A0A8V0YLI1 A0A1L1RKY9 A0A3Q2UHS2 A0A8V0YG88 A0A1I7Q3Z0
Cellular Component,exocytic vesicle,8,GO:0070382,3,58,257,2784,0.56,0.36318496061793304,0.44,A0A8V0ZRP2 A0A8V0YDT5 A0A8V0ZJJ7
Cellular Component,late endosome,8,GO:0005770,3,60,257,2784,0.54,0.36488899453589846,0.44,A0A1I7Q3Z0 A0A8V0YSF6 A0A8V0ZY91
Cellular Component,clathrin-coated vesicle membrane,6,GO:0030665,5,35,257,2784,1.55,0.36888041552858275,0.43,A0A8V1AG56 A0A8V0X4D8 A0A8V0XBD4 A0A8V0ZRP2 A0A8V0ZYI9
Cellular Component,cell cortex region,4,GO:0099738,5,36,257,2784,1.5,0.3752896045223443,0.43,Q0PVE4 A0A1D5NTR5 A0A8V0XE48 A0A8V0YVB6 A0A8V0ZDW7
Cellular Component,photoreceptor outer segment,2,GO:0001750,2,14,257,2784,1.55,0.37558463960495336,0.43,A0A8V0Y0X2 A0A8V1ABC9
Cellular Component,clathrin vesicle coat,5,GO:0030125,2,14,257,2784,1.55,0.37558463960495336,0.43,A0A8V0ZRP2 A0A8V0ZYI9
Cellular Component,adherens junction,5,GO:0005912,12,101,257,2784,1.29,0.37834533506723167,0.42,A0A8V1A9L3 A0A8V0YDU6 A0A8V0X7P4 A0A1D5PEW1 A0A1D5PT01 A0A8V0YQU2 A0A8V0YDT5 A0A8V0XE48 A0A8V0Y699 A0A1D5PBZ8 A0A8V1A0B4 A0A8V0YVI8
Cellular Component,cytoplasmic vesicle membrane,5,GO:0030659,15,204,257,2784,0.8,0.380659016886872,0.42,A0A8V1AG56 A0A8V0X4D8 A0A8V0XBD4 A0A8V0ZUA4 F1NBR3 A0A8V0ZY91 Q5ZJW4 A0A8V0YGN2 A0A8V0YDT5 A0A8V0ZJJ7 A0A8V1ALI6 P15120 A0A8V0ZRP2 A0A8V1ACV0 A0A8V0ZYI9
Cellular Component,organelle envelope,3,GO:0031967,21,278,257,2784,0.82,0.3815933954479638,0.42,A0A8V0XBD4 A0A8V1A803 A0A8V0ZRZ8 A0A8V0YGN2 R4GGQ4 A0A1I7Q3Z0 A0A8V0YVI8 F1NXR0 A0A8V0XCD2 A0A8V0X535 A0A8V1A7R0 A0A8V0X7P4 A0A8V0Z865 A0A8V0XKW4 A0A1D5PGC2 A0A8V0Y4M6 A0A1D5NT61 A0A8V0Z9Z7 A0A8V0XMV0 A0A8V0YLZ8 A0A8V0YWM3
Cellular Component,envelope,2,GO:0031975,21,278,257,2784,0.82,0.3815933954479638,0.42,A0A8V0XBD4 A0A8V1A803 A0A8V0ZRZ8 A0A8V0YGN2 R4GGQ4 A0A1I7Q3Z0 A0A8V0YVI8 F1NXR0 A0A8V0XCD2 A0A8V0X535 A0A8V1A7R0 A0A8V0X7P4 A0A8V0Z865 A0A8V0XKW4 A0A1D5PGC2 A0A8V0Y4M6 A0A1D5NT61 A0A8V0Z9Z7 A0A8V0XMV0 A0A8V0YLZ8 A0A8V0YWM3
Cellular Component,asymmetric synapse,5,GO:0032279,8,65,257,2784,1.33,0.3827010331782228,0.42,A0A8V1A3S8 A0A3Q2UGW3 A0A1D5PSI3 Q00649 A0A8V0YDT5 A0A1L1RKY9 A0A1I7Q3Z0 A0A8V0ZDW7
