GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Biological Process	ribonucleoside monophosphate biosynthetic process	7	GO:0009156	22	49	596	2734	2.06	0.0003093494467096875	3.51	A0A8V1AC34 P00356 Q5ZLN1 A0A1D5PSI2 A0A1D5PL45 A0A8V0Z310 A0A8V0ZM20 E1BTT8 Q9YH14 A0A1D5NW93 A0A1L1RQ91 A0A8V0X6I8 A0A8V0XA55 A0A8V0Y9X9 A0A8V0Z0S2 A0A8V0Z2Y8 A0A8V0ZI98 A0A8V1A4N7 A0A8V1A624 A0A8V1AIR0 E1C658 F1NIL3	1.0426443374084937
Biological Process	keratinocyte differentiation	6	GO:0030216	15	30	596	2734	2.29	0.0005747091955087395	3.24	A0A1L1RPJ2 F1NJR9 O93256 A0A3Q2U1A5 A0A8V0XYC7 A0A8V0ZBX0 A0A8V0ZQ00 A0A8V0ZQC1 A0A8V0Z0W8 A0A8V0ZA56 A0A8V0ZK24 A0A8V0ZPV0 A0A8V0ZVD2 A0A8V0ZZA5 A0A8V1A8T0	1.1953475983222193
Biological Process	ribonucleoside triphosphate biosynthetic process	7	GO:0009201	20	44	596	2734	2.09	0.0006098361802277571	3.21	P00356 Q5ZLN1 A0A1D5PSI2 O57535 A0A8V0ZM20 E1BTT8 Q9YH14 A0A1D5NW93 A0A1L1RQ91 A0A8V0X6I8 A0A8V0XA55 A0A8V0Y9X9 A0A8V0Z0S2 A0A8V0Z2Y8 A0A8V0ZI98 A0A8V1A4N7 A0A8V1A624 A0A8V1AIR0 E1C658 F1NIL3	1.063502942306158
Biological Process	protein heterooligomerization	7	GO:0051291	19	42	596	2734	2.08	0.000937656658712295	3.03	A0A1D5NYE8 A0A1D5PCX2 P01994 P08642 P84229 A0A1L1RPJ2 A0A3Q2UGT3 A0A8V0XTR4 A0A8V0YSD6 A0A8V0Z8R3 A0A8V0ZBX0 A0A8V0ZZ99 A0A8V1ABP6 A0A8V1AIR0 F1NLV4 A0A8V0XF06 A0A8V0XM21 A0A8V0YHC1 A0A8V1AKB5	1.0565835283663676
Biological Process	gluconeogenesis	6	GO:0006094	10	17	596	2734	2.7	0.0009772323010368584	3.01	P00356 Q5ZLN1 A0A8V0ZCP8 A0A1L1RQ91 A0A8V0X6I8 A0A8V0XA55 A0A8V0Z0S2 A0A8V0ZJT8 A0A8V1AIR0 F1NCA2	1.4329594072761063
Biological Process	NAD metabolic process	6	GO:0019674	16	34	596	2734	2.16	0.0011076582449551467	2.96	F1P5L0 P00356 Q5ZLN1 A0A8V0YHG3 A0A8V0ZM20 A0A8V1AJ89 E1BTT8 A0A1D5PQV3 A0A1L1RQ91 A0A8V0X548 A0A8V0X6I8 A0A8V0XC92 A0A8V0Y5N7 A0A8V0Z0S2 A0A8V1AIR0 F1NCA2	1.1110313123887439
Biological Process	cellular response to interleukin-12	6	GO:0071349	13	26	596	2734	2.29	0.0013451077711476899	2.87	A0A1D5NZL7 P09102 E1BS97 A0A1D5P1T0 A0A8V0ZJE0 A0A8V0XLB9 A0A8V0ZJP1 A0A8V0ZZ99 F1NN08 F1NZ86 A0A1D5NT70 A0A3Q2U3U3 A0A8V0X7B2	1.1953475983222193
Biological Process	peptidyl-cysteine modification	6	GO:0018198	6	8	596	2734	3.44	0.001957103250814657	2.71	A0A8V0Z1D6 P00356 A0A8V0X354 Q1KME6 A0A1D5PBY3 Q5ZLC9	1.782408564927373
Biological Process	regulation of sodium:proton antiporter activity	7	GO:0032415	4	4	596	2734	4.59	0.002240597395161626	2.65	A0A1D5NZL7 Q5ZM44 A0A8V0Y5A6 A0A8V1AJV5	2.1984941536390834
Biological Process	NAD biosynthetic process	7	GO:0009435	10	19	596	2734	2.41	0.003025128925748265	2.52	F1P5L0 P00356 Q5ZLN1 A0A8V0YHG3 A0A8V0ZM20 A0A8V1AJ89 A0A1L1RQ91 A0A8V0X6I8 A0A8V0Z0S2 A0A8V1AIR0	1.2690331464552371
