Protein accession	Protein description	Gene name	Coverage [%]	Peptides	Razor + unique peptides	Unique peptides	Intensity G1	Intensity G2	Intensity G3	G1	G2	G3	G2/G1 Ratio	G3/G1 Ratio	G2/G3 Ratio
A0A8V0ZMU3	Olfactomedin 3 OS=Gallus gallus OX=9031 GN=OLFM3 PE=1 SV=1	OLFM3	14.64	8	8	8.0	135185.0	64761.7	100750.0	1.34871782763163	0.6461165021099333	1.0051656702584364	0.4790598069312424	0.7452749935273884	0.6427960297766749
A0A8V0ZMW1	Tropomodulin 3 OS=Gallus gallus OX=9031 GN=TMOD3 PE=1 SV=1	TMOD3	3.06	1	1	1.0		4620.87			1.0				
A0A8V0ZN13	NADH:ubiquinone oxidoreductase core subunit V1 OS=Gallus gallus OX=9031 GN=NDUFV1 PE=1 SV=1	NDUFV1	13.38	7	7	0.0	12278.6	16460.7		0.854481493982108	1.1455185060178918		1.3406007199517862		
A0A8V0ZNE4	VWFD domain-containing protein OS=Gallus gallus OX=9031 GN=MUC5ACL PE=1 SV=1	MUC5ACL	38.48	73	73	73.0	4867540.0	6088820.0	5196600.0	0.9040213063116606	1.13084289195293	0.9651358017354095	1.2509029201609028	1.0676029370071944	1.171693030058115
A0A8V0ZNE9	Selenoprotein M OS=Gallus gallus OX=9031 GN=SELENOM PE=1 SV=1	SELENOM	10.6	1	1	1.0	12733.6	9879.36	9279.08	1.1978161321759286	0.9293253112688935	0.872858556555178	0.7758497204247031	0.7287082993026323	1.0646917582346527
A0A8V0ZNG1	Proteasome 26S subunit, non-ATPase 14 OS=Gallus gallus OX=9031 GN=PSMD14 PE=1 SV=1	PSMD14	7.67	2	2	2.0	14052.8	32533.5	8763.42	0.7616732297832762	1.763342253583216	0.4749845166335078	2.315090231128316	0.6236066833655927	3.7124204933690272
A0A8V0ZNG4	Proteasome subunit alpha 1 OS=Gallus gallus OX=9031 GN=PSMA1 PE=3 SV=1	PSMA1	32.28	8	8	8.0	47068.5	108419.0	21402.7	0.7982663821964133	1.838750818304236	0.3629827994993505	2.30343010718421	0.4547138744595643	5.065669284716414
A0A8V0ZNR7	KIAA2013 OS=Gallus gallus OX=9031 GN=KIAA2013 PE=1 SV=1	KIAA2013	1.47	1	1	1.0		7364.05			1.0				
A0A8V0ZNT4	Ring finger and SPRY domain containing 1 OS=Gallus gallus OX=9031 GN=RSPRY1 PE=4 SV=1	RSPRY1	1.89	1	1	1.0		15089.7	23162.7		0.7889544185462873	1.2110455814537127			0.6514655027263662
A0A8V0ZNV5	CDK5 regulatory subunit associated protein 3 OS=Gallus gallus OX=9031 GN=CDK5RAP3 PE=1 SV=1	CDK5RAP3	10.06	6	6	6.0	3327.15	9689.29		0.5112227306390995	1.4887772693609005		2.9121891108005347		
A0A8V0ZP08	Calcitonin OS=Gallus gallus OX=9031 GN=CALCA PE=3 SV=1	CALCA	51.95	8	8	8.0	204827.0	290706.0	269282.0	0.8034374325817354	1.1402992880631264	1.056263279355138	1.4192757790720951	1.3146801935291734	1.079559718065077
A0A8V0ZP51	EPS8 like 2 OS=Gallus gallus OX=9031 GN=EPS8L2 PE=1 SV=1	EPS8L2	10.19	6	6	6.0	16304.0	19430.9	14532.8	0.973030395263758	1.1596452592818054	0.867324345454437	1.1917872914622178	0.8913640824337585	1.3370375977100077
A0A8V0ZP75	PATJ crumbs cell polarity complex component OS=Gallus gallus OX=9031 GN=PATJ PE=1 SV=1	PATJ	6.12	10	10	10.0	30832.1	26545.3	33752.2	1.0149973224945572	0.8738752282463658	1.1111274492590772	0.8609630871721357	1.0947097343353194	0.7864761408145248
A0A8V0ZPD6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Gallus gallus OX=9031 GN=NDUFS3 PE=1 SV=1	NDUFS3	31.8	7	7	7.0	21308.1	44997.6		0.6427230238124324	1.3572769761875676		2.1117603164993595		
A0A8V0ZPK2	Angiopoietin like 3 OS=Gallus gallus OX=9031 GN=ANGPTL3 PE=1 SV=1	ANGPTL3	42.33	20	20	20.0	931870.0	1016370.0	1097790.0	0.9177880716867529	1.0010111522210878	1.0812007760921594	1.0906778842542415	1.1780505864551922	0.9258328095537398
A0A8V0ZPK3	DnaJ homolog subfamily C member 10 OS=Gallus gallus OX=9031 GN=DNAJC10 PE=1 SV=1	DNAJC10	26.21	20	20	20.0	66077.1	48342.7	55207.7	1.1686271388778353	0.8549798823893531	0.9763929787328115	0.731610497434058	0.8355042821189186	0.8756514036991218
A0A8V0ZPP3	BCAR3 adaptor protein, NSP family member OS=Gallus gallus OX=9031 GN=BCAR3 PE=4 SV=1	BCAR3	1.2	1	1	1.0	1090.92	2727.4		0.5714136059837834	1.4285863940162165		2.500091665750009		
A0A8V0ZPS9	Vacuolar protein-sorting-associated protein 25 OS=Gallus gallus OX=9031 GN=RAMP2 PE=3 SV=1	RAMP2	9.05	2	2	2.0	43683.9	38797.7	25549.5	1.2130923410018042	1.077403636545402	0.7095040224527936	0.8881464338119992	0.5848722298146456	1.5185306953169337
A0A8V0ZPV0	Keratin 12 OS=Gallus gallus OX=9031 GN=LOC121107692 PE=1 SV=1	LOC121107692	5.38	5	4	3.0	915171.0	447912.0	336332.0	1.6155635910004327	0.7907050367332289	0.5937313722663388	0.48942984425861397	0.36750727459676935	1.3317555272766195
A0A8V0ZQ22	Eukaryotic translation initiation factor 4B OS=Gallus gallus OX=9031 GN=EIF4B PE=1 SV=1	EIF4B	3.76	2	2	2.0	9323.47	2777.2		1.5409840942691604	0.4590159057308397		0.2978719296570912		
A0A8V0ZQ45	Crystallin zeta OS=Gallus gallus OX=9031 GN=CRYZ PE=1 SV=1	CRYZ	3.27	1	1	1.0	5034.26	3137.29		1.2321432286408331	0.7678567713591669		0.6231879163968488		
A0A8V0ZQ48	Alpha-2-macroglobulin-like protein 1 OS=Gallus gallus OX=9031 GN=A2ML1 PE=1 SV=1	A2ML1	39.3	37	37	37.0	2847550.0	205399.0	296713.0	2.5503020901810394	0.1839579635199014	0.26573994629905945	0.07213183262804866	0.10419939948376675	0.6922480646281085
A0A8V0ZQ69	Staufen double-stranded RNA binding protein 1 OS=Gallus gallus OX=9031 GN=STAU1 PE=1 SV=1	STAU1	4.23	2	2	2.0		4539.37	5030.05		0.9487241651009152	1.0512758348990847			0.9024502738541367
A0A8V0ZQE9	Ferric chelate reductase 1 OS=Gallus gallus OX=9031 GN=FRRS1 PE=3 SV=1	FRRS1	1.35	1	1	1.0	2895770.0	793031.0	2107280.0	1.4988248093841339	0.4104657957678645	1.0907093948480016	0.2738584210762595	0.7277097283278713	0.3763292016248434
A0A8V0ZQF6	EF-hand calcium binding domain 14 OS=Gallus gallus OX=9031 GN=EFCAB14 PE=4 SV=1	EFCAB14	6.22	3	3	3.0	29085.2	23442.3	25096.0	1.1240874219791688	0.9060001159442694	0.9699124620765619	0.8059872374953584	0.8628443332003906	0.9341050366592285
A0A8V0ZQH0	Rab geranylgeranyltransferase subunit beta OS=Gallus gallus OX=9031 GN=RABGGTB PE=1 SV=1	RABGGTB	17.42	2	2	0.0		7593.43			1.0				
A0A8V0ZQJ4	Ig-like domain-containing protein OS=Gallus gallus OX=9031 PE=4 SV=1	--	20.35	2	2	2.0	85912.4	16677.2	33262.4	1.897191060860348	0.3682801872626093	0.7345287518770427	0.19411866040292206	0.38716646258281695	0.5013829429024965
A0A8V0ZQR9	Nucleosome assembly protein 1 like 4 OS=Gallus gallus OX=9031 GN=NAP1L4 PE=1 SV=1	NAP1L4	5.9	3	1	1.0	11786.1	9311.24		1.1173067315595235	0.8826932684404764		0.7900187509014857		
A0A8V0ZQS2	Inositol polyphosphate-5-phosphatase D OS=Gallus gallus OX=9031 GN=INPP5D PE=1 SV=1	INPP5D	1.19	1	1	0.0		9505.64	17412.1		0.7062732606823604	1.2937267393176395			0.545921514349217
A0A8V0ZQT1	Heteroous nuclear ribonucleoprotein H3 OS=Gallus gallus OX=9031 GN=HNRNPH3 PE=1 SV=1	HNRNPH3	6.42	2	2	2.0	35690.1	63656.0	14794.4	0.9380570437311908	1.673095877449284	0.388847078819525	1.783575837557194	0.4145239155956414	4.30270913318553
A0A8V0ZQV0	Vesicle amine transport 1 OS=Gallus gallus OX=9031 GN=VAT1 PE=1 SV=1	VAT1	10.48	3	3	3.0	12853.1	14525.4	12595.9	0.964599843900096	1.0901026657060517	0.9452974903938519	1.130108689732438	0.9799892632905679	1.1531847664716297
A0A8V0ZR14	RAB15, member RAS oncogene family OS=Gallus gallus OX=9031 GN=RAB15 PE=3 SV=1	RAB15	6.51	2	2	2.0	700000.0	603520.0	780007.0	1.0079063050298844	0.8689880188737655	1.12310567609635	0.8621714285714286	1.1142957142857142	0.7737366459531774
A0A8V0ZR93	Proline rich acidic protein 1 OS=Gallus gallus OX=9031 GN=PRAP1 PE=1 SV=1	PRAP1	18.85	2	2	2.0	35769.5	38744.3	56229.6	0.8207565353203298	0.8890154302243939	1.2902280344552766	1.0831658256335706	1.5719984903339437	0.6890374464694753
A0A8V0ZRB5	Hydroxylysine kinase OS=Gallus gallus OX=9031 GN=PSMA4 PE=1 SV=1	PSMA4	3.1	1	1	1.0	4086.78	3115.11		1.1349187504946618	0.8650812495053382		0.7622406882680252		
A0A8V0ZRD0	ADP dependent glucokinase OS=Gallus gallus OX=9031 GN=ADPGK PE=1 SV=1	ADPGK	6.73	3	3	3.0	299253.0	377486.0	320289.0	0.9004350930966832	1.135833697749712	0.9637312091536044	1.2614276214440625	1.0702950346362443	1.1785793455285696
A0A8V0ZRE1	Cilia and flagella associated protein 57 OS=Gallus gallus OX=9031 GN=CFAP57 PE=1 SV=1	CFAP57	11.63	14	14	14.0	39687.5	24629.8	37173.0	1.173141669696513	0.7280439608514311	1.098814369452056	0.6205933858267716	0.9366425196850393	0.6625722970973555
A0A8V0ZRF2	Transient receptor potential cation channel subfamily M member 5 OS=Gallus gallus OX=9031 GN=TRPM5 PE=4 SV=1	TRPM5	0.83	1	1	1.0	22691.8		2675.8	1.7890379854617702		0.21096201453822988		0.11791924836284473	
A0A8V0ZRI9	NDRG family member 4 OS=Gallus gallus OX=9031 GN=NDRG4 PE=3 SV=1	NDRG4	8.44	4	4	4.0	25619.6	24593.2	20737.0	1.0832842375877028	1.039884538081855	0.876831224330442	0.9599369232931039	0.8094193508095364	1.185957467328929
A0A8V0ZRJ7	Mucin 6, oligomeric mucus/gel-forming OS=Gallus gallus OX=9031 PE=1 SV=1	--	9.64	17	17	2.0	86103.5			1.0					
A0A8V0ZRK8	Superkiller complex protein 8 OS=Gallus gallus OX=9031 GN=WDR61 PE=3 SV=1	WDR61	3.28	1	1	1.0	4509.84	8886.98	5931.33	0.699990428468322	1.3793839555260072	0.9206256160056704	1.970575452787682	1.3151974349422595	1.498311508548673
A0A8V0ZRM0	Cell division cycle and apoptosis regulator 1 OS=Gallus gallus OX=9031 GN=CCAR1 PE=1 SV=1	CCAR1	0.79	1	1	1.0		8054.38			1.0				
A0A8V0ZRN1	Thrombospondin type 1 domain containing 4 OS=Gallus gallus OX=9031 GN=THSD4 PE=4 SV=1	THSD4	33.75	30	30	30.0	425170.0	269216.0	604313.0	0.9821444383956559	0.6218900607454075	1.3959655008589364	0.6331961333113814	1.4213444034151046	0.4454909955602478
A0A8V0ZRT1	Chitinase domain-containing protein 1 OS=Gallus gallus OX=9031 GN=CHID1 PE=1 SV=1	CHID1	9.92	4	4	4.0	95095.7	60088.7	75950.1	1.23429042397392	0.7799186188128557	0.9857909572132245	0.6318760995502425	0.798670181722202	0.7911602486369339
A0A8V0ZRT5	Dynein cytoplasmic 1 intermediate chain 2 OS=Gallus gallus OX=9031 GN=DYNC1I2 PE=1 SV=1	DYNC1I2	4.79	2	2	2.0	11092.8	11744.6	7495.24	1.0971151868086655	1.1615803965629106	0.7413044166284241	1.058758834559354	0.6756851290927449	1.5669411519844596
A0A8V0ZRU5	Integrin alpha FG-GAP repeat containing 1 OS=Gallus gallus OX=9031 GN=ITFG1 PE=1 SV=1	ITFG1	17.12	9	9	9.0	68795.1	38249.9	49750.8	1.3162680377918288	0.731841669228385	0.9518902929797866	0.5559974474926266	0.7231735981196336	0.7688298479622439
A0A8V0ZRU9	Proprotein convertase subtilisin/kexin type 9 OS=Gallus gallus OX=9031 GN=PCSK9 PE=3 SV=1	PCSK9	8.61	3	3	3.0	16596.5	6145.37	9636.69	1.5377305229139284	0.5693925239417689	0.892876953144303	0.37028108336094956	0.5806459193203386	0.6377054777107076
A0A8V0ZRV9	Mannose receptor C type 2 OS=Gallus gallus OX=9031 GN=MRC2 PE=1 SV=1	MRC2	11.88	17	17	17.0	42242.3	61323.8	72380.1	0.7202593747406878	1.0456116699309221	1.23412895532839	1.4517154605691451	1.7134507354002977	0.847246687970865
A0A8V0ZRZ1	Conserved oligomeric Golgi complex subunit 4 OS=Gallus gallus OX=9031 GN=COG4 PE=1 SV=1	COG4	1.6	1	1	1.0		2340.01			1.0				
A0A8V0ZRZ8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Gallus gallus OX=9031 GN=NDUFA9 PE=1 SV=1	NDUFA9	9.81	4	4	4.0	2389.55	11976.4	5044.43	0.36932043576684226	1.8510302219740158	0.7796493422591417	5.0119897051746145	2.1110376430708713	2.374183009775138
A0A8V0ZS72	Prohibitin OS=Gallus gallus OX=9031 GN=PHB1 PE=1 SV=1	PHB1	40.28	12	12	12.0	22061.6	61316.8	15931.9	0.6664444674922945	1.85227916943157	0.4812763630761362	2.779345106429271	0.7221552380607028	3.848680948286143
A0A8V0ZS94	Family with sequence similarity 81 member A OS=Gallus gallus OX=9031 GN=FAM81A PE=4 SV=1	FAM81A	2.86	1	1	1.0	29186.3	14768.7		1.328008190194517	0.6719918098054829		0.506014808317601		
A0A8V0ZSC7	Large ribosomal subunit protein mL40 OS=Gallus gallus OX=9031 GN=MRPL40 PE=1 SV=1	MRPL40	7.65	1	1	1.0		5496.12			1.0				
A0A8V0ZSE1	Nucleobindin 2 OS=Gallus gallus OX=9031 GN=NUCB2 PE=1 SV=1	NUCB2	56.99	26	26	26.0	1688120.0	1524350.0	1228400.0	1.1403981652243818	1.0297644380493012	0.8298373967263172	0.9029867544961259	0.7276733881477621	1.2409231520677304
A0A8V0ZSF6	Ubiquitin fusion degradation 1 like (yeast) OS=Gallus gallus OX=9031 GN=UFD1L PE=1 SV=1	UFD1L	5.07	1	1	1.0		12784.3			1.0				
A0A8V0ZSI6	Cache domain containing 1 OS=Gallus gallus OX=9031 GN=CACHD1 PE=3 SV=1	CACHD1	12.33	13	13	13.0	91213.4	80133.3	113920.0	0.9592434027525819	0.8427198127226205	1.1980367845247972	0.8785255236620936	1.2489393005852212	0.7034173103932584
A0A8V0ZSK6	IF rod domain-containing protein OS=Gallus gallus OX=9031 GN=LOC100857659 PE=3 SV=1	LOC100857659	7.52	5	1	1.0		4364.96			1.0				
A0A8V0ZSZ9	Leucine rich repeat containing 23 OS=Gallus gallus OX=9031 GN=LRRC23 PE=4 SV=1	LRRC23	13.75	4	4	4.0	95874.6	53436.1	59105.5	1.3800453131762311	0.7691738933921644	0.8507807934316046	0.5573540854407737	0.6164875785661686	0.9040799925556844
A0A8V0ZT34	Selenoprotein F OS=Gallus gallus OX=9031 GN=SELENOF PE=1 SV=1	SELENOF	37.5	6	6	6.0	184137.0	183670.0	177845.0	1.0123870159002442	1.0098194453607794	0.9777935387389765	0.9974638448546462	0.9658297897760906	1.0327532401810566
A0A8V0ZT48	HYDIN, axonemal central pair apparatus protein OS=Gallus gallus OX=9031 GN=HYDIN PE=4 SV=1	HYDIN	2.78	14	14	14.0	24310.7	9996.35	27361.5	1.1826465840367577	0.4862940672352439	1.3310593487279982	0.41119136840979487	1.1254920672790172	0.36534363978583045
A0A8V0ZT74	Transgelin OS=Gallus gallus OX=9031 GN=TAGLN PE=3 SV=1	TAGLN	6.85	2	2	2.0			7323.57			1.0			
A0A8V0ZTA0	Prohibitin-2 OS=Gallus gallus OX=9031 GN=PHB2 PE=3 SV=1	PHB2	27.89	12	12	12.0	27209.5	59960.6	37289.3	0.6558644827148452	1.4453050553031752	0.8988304619819797	2.203664161414212	1.3704514967198955	1.607984059770497
A0A8V0ZTA5	Phosphatidylethanolamine-binding protein 1 OS=Gallus gallus OX=9031 GN=PEBP1 PE=1 SV=1	PEBP1	49.2	6	6	6.0	35598.1	13425.5	34134.4	1.2842336275523702	0.48433704514298087	1.231429327304649	0.3771409148241058	0.958882636994671	0.39331290428424115
A0A8V0ZTN5	Uncharacterized protein OS=Gallus gallus OX=9031 PE=4 SV=1	--	27.27	1	1	1.0	12721.3	10684.4	20210.6	0.8749916888869529	0.734890396480215	1.3901179146328324	0.8398827163890483	1.5887212784856894	0.5286532809515798
A0A8V0ZTR7	Rho GTPase activating protein 1 OS=Gallus gallus OX=9031 GN=ARHGAP1 PE=4 SV=1	ARHGAP1	9.01	4	4	4.0	27586.0	35548.8	43837.7	0.7736380845544416	0.9969515529692211	1.2294103624763373	1.2886536649024867	1.5891285434640758	0.8109184560321369
A0A8V0ZTV7	Reticulocalbin 1 OS=Gallus gallus OX=9031 GN=RCN1 PE=1 SV=1	RCN1	31.05	7	7	7.0	151440.0	110652.0	107414.0	1.2295334852478714	0.8983778341894313	0.8720886805626972	0.7306656101426308	0.7092842049656629	1.0301450462695738
A0A8V0ZTW6	Heparan sulfate 2-O-sulfotransferase 1 OS=Gallus gallus OX=9031 GN=HS2ST1 PE=3 SV=1	HS2ST1	3.65	1	1	1.0		10933.6			1.0				
A0A8V0ZTX8	Ovostatin OS=Gallus gallus OX=9031 GN=OVSTL PE=1 SV=1	OVSTL	37.13	56	56	56.0	2987240.0	659563.0	1698150.0	1.6766695609858497	0.37019764252370413	0.9531327964904462	0.22079344143758117	0.5684678833973835	0.38840090686924006
A0A8V0ZU31	Tectonic family member 2 OS=Gallus gallus OX=9031 GN=TCTN2 PE=3 SV=1	TCTN2	4.79	3	3	3.0	11510.5	11952.4	6947.08	1.1355318221189226	1.1791260632200349	0.6853421146610421	1.0383910342730551	0.6035428521784458	1.7204926386337858
A0A8V0ZU54	FAM20C golgi associated secretory pathway kinase OS=Gallus gallus OX=9031 GN=FAM20C PE=1 SV=1	FAM20C	42.81	23	23	20.0	3656280.0	4551440.0	3555430.0	0.9324747197816912	1.1607707119266524	0.9067545682916566	1.2448280766243285	0.9724173203365168	1.280137704862703
A0A8V0ZU99	Secernin-2 OS=Gallus gallus OX=9031 GN=SCRN2 PE=1 SV=1	SCRN2	3.78	1	1	1.0	4385.83	3422.58		1.1233605817317482	0.8766394182682518		0.7803722442502331		
A0A8V0ZUE7	Cell adhesion associated, oncogene regulated OS=Gallus gallus OX=9031 GN=CDON PE=4 SV=1	CDON	6.05	4	4	4.0	38026.6	34330.3	43639.7	0.9834753777265886	0.8878786102351277	1.1286460120382837	0.9027969894757881	1.1476098310130276	0.7866758937389581
A0A8V0ZUG8	Bardet-Biedl syndrome 2 OS=Gallus gallus OX=9031 GN=BBS2 PE=4 SV=1	BBS2	4.87	4	4	4.0	12298.7	4503.07	6747.5	1.5667619420899246	0.5736572726033545	0.8595807853067207	0.3661419499621911	0.5486352216087879	0.6673686550574287
A0A8V0ZUK3	Spermatogenesis associated 6 OS=Gallus gallus OX=9031 GN=SPATA6 PE=1 SV=1	SPATA6	3.51	1	1	1.0	8648.51	6651.37		1.1305330499324178	0.8694669500675821		0.7690769855154239		
A0A8V0ZV62	Sortilin 1 OS=Gallus gallus OX=9031 GN=SORT1 PE=4 SV=1	SORT1	20.97	13	13	13.0	742868.0	759564.0	827399.0	0.9565517842281264	0.9780503392735352	1.0653978764983383	1.022475056133795	1.1137900676836263	0.918014162453665
A0A8V0ZVA9	Granulins domain-containing protein OS=Gallus gallus OX=9031 PE=3 SV=1	--	27.81	10	10	10.0	4000750.0	2891860.0	3209690.0	1.1880710333290438	0.8587727547192223	0.9531562119517337	0.7228294694744736	0.8022720739861275	0.9009779760662244
A0A8V0ZVB2	Golgi reassembly stacking protein 2 OS=Gallus gallus OX=9031 GN=GORASP2 PE=1 SV=1	GORASP2	7.0	3	3	3.0		11208.9			1.0				
A0A8V0ZVC1	Rhophilin-2 OS=Gallus gallus OX=9031 GN=RHPN2 PE=1 SV=1	RHPN2	14.8	10	10	0.0	40328.0	33199.1	30009.8	1.1685109366805457	0.9619497976083887	0.8695392657110652	0.8232270382860543	0.7441430271771473	1.10627528340742
A0A8V0ZVD2	Keratin 18 OS=Gallus gallus OX=9031 GN=KRT18 PE=1 SV=1	KRT18	56.48	26	26	25.0	1334340.0	3662430.0	466225.0	0.7327519062345839	2.0112209511449306	0.25602714262048565	2.7447502135887403	0.3494049492633062	7.855498954367526
A0A8V0ZVL4	Immunoglobulin V-set domain-containing protein OS=Gallus gallus OX=9031 PE=4 SV=1	--	17.16	1	1	1.0		21284.4			1.0				
A0A8V0ZVP0	Ig-like domain-containing protein OS=Gallus gallus OX=9031 PE=1 SV=1	--	20.86	4	3	3.0	376869.0	220166.0	414797.0	1.1173860878090434	0.6527743736114296	1.229839538579527	0.5841976920362248	1.1006397448450258	0.5307801165389335
A0A8V0ZW02	IF rod domain-containing protein OS=Gallus gallus OX=9031 GN=KRT75L4 PE=3 SV=1	KRT75L4	4.07	4	1	1.0	1671400.0	404173.0	541343.0	1.9160722010182978	0.4633389073244995	0.6205888916572025	0.24181703960751466	0.32388596386263013	0.746611667648792
A0A8V0ZW33	Timeless circadian regulator OS=Gallus gallus OX=9031 GN=TIMELESS PE=4 SV=1	TIMELESS	0.72	1	1	1.0	25450.6	15448.7	35630.2	0.997678019587218	0.6055978413552944	1.3967241390574876	0.607007300417279	1.3999748532451102	0.43358443118478146
A0A8V0ZW56	Enoyl-CoA hydratase domain containing 2 OS=Gallus gallus OX=9031 GN=ECHDC2 PE=1 SV=1	ECHDC2	4.12	1	1	1.0		11715.6			1.0				
A0A8V0ZWB6	Pleckstrin homology domain containing B2 OS=Gallus gallus OX=9031 GN=PLEKHB2 PE=1 SV=1	PLEKHB2	19.76	5	5	5.0	48033.3	36922.9	54318.5	1.0346452011743699	0.7953253534202551	1.170029445405375	0.7686938020081902	1.1308508888625182	0.6797481521028749
A0A8V0ZWC9	MGAT4 family member C OS=Gallus gallus OX=9031 GN=MGAT4C PE=4 SV=1	MGAT4C	8.94	3	3	0.0	18229.9	10059.5	17992.9	1.1816547578663983	0.6520527285809046	1.1662925135526974	0.5518132299134937	0.9869993801392218	0.5590816377571153
A0A8V0ZWG8	Intraflagellar transport 81 OS=Gallus gallus OX=9031 GN=IFT81 PE=1 SV=1	IFT81	30.62	18	18	18.0	81558.3	53528.4	53202.2	1.2994653428853213	0.8528659947559308	0.8476686623587475	0.6563206932954708	0.652321100366241	1.0061313253963182
A0A8V0ZWT8	Beta-microseminoprotein OS=Gallus gallus OX=9031 GN=MSMB PE=3 SV=1	MSMB	9.57	1	1	1.0		18840.8	51804.0		0.5333952392815889	1.466604760718411			0.3636939232491699
A0A8V0ZX10	Ubiquitin conjugating enzyme E2 L3 OS=Gallus gallus OX=9031 GN=UBE2L3 PE=1 SV=1	UBE2L3	19.19	2	2	0.0	6309.2	7951.35		0.8848466573869872	1.115153342613013		1.2602786407151463		
A0A8V0ZX20	Poly(rC) binding protein 2 OS=Gallus gallus OX=9031 GN=PCBP2 PE=1 SV=1	PCBP2	37.07	9	9	5.0	38936.5	74713.5	28334.1	0.8226942312554716	1.5786309875542401	0.5986747811902882	1.9188550588779165	0.727700229861441	2.6368757080690757
A0A8V0ZX84	Ras homolog family member F, filopodia associated OS=Gallus gallus OX=9031 GN=RHOF PE=4 SV=1	RHOF	13.66	3	3	3.0	27250.8	20567.2	26066.8	1.1064846896790679	0.8351054614751614	1.0584098488457707	0.7547374755970468	0.9565517342610126	0.7890189820000921
A0A8V0ZXA7	Glutamate rich 3 OS=Gallus gallus OX=9031 GN=ERICH3 PE=1 SV=1	ERICH3	12.64	14	14	14.0	137384.0	75386.8	81333.8	1.4013789651708952	0.7689794719293749	0.8296415628997303	0.5487305654224655	0.5920179933616724	0.9268815670729758
A0A8V0ZXC9	Exostosin like glycosyltransferase 2 OS=Gallus gallus OX=9031 GN=EXTL2 PE=1 SV=1	EXTL2	30.63	9	9	9.0	332983.0	375451.0	622305.0	0.7506723707654168	0.8464116554786475	1.4029159737559356	1.127538042482649	1.8688791920308243	0.6033231293336868
A0A8V0ZXD4	Transmembrane serine protease 13 OS=Gallus gallus OX=9031 GN=TMPRSS13 PE=4 SV=1	TMPRSS13	30.28	16	16	15.0	345627.0	270220.0	290983.0	1.143412767552904	0.8939492517891997	0.9626379806578961	0.7818254939573587	0.8418989257205021	0.9286453160493913
A0A8V0ZXE7	Trichohyalin-plectin-homology domain-containing protein OS=Gallus gallus OX=9031 GN=CCDC173L PE=1 SV=1	CCDC173L	21.0	11	11	11.0	39713.5	28084.4	32573.9	1.1869917646191461	0.8394110696430672	0.9735971657377871	0.7071751419542474	0.8202223425283595	0.8621749314635336
A0A8V0ZXE8	Matrix AAA peptidase interacting protein 1 OS=Gallus gallus OX=9031 GN=MAIP1 PE=1 SV=1	MAIP1	10.44	2	2	2.0		10296.6			1.0				
A0A8V0ZXF2	Immunoglobulin lambda-like polypeptide 1 OS=Gallus gallus OX=9031 GN=IGLL1 PE=4 SV=1	IGLL1	33.48	7	7	1.0	4585710.0	3077870.0	2946990.0	1.2965495727373741	0.8702275184085304	0.8332229088540956	0.6711872316391573	0.6426463949966309	1.044411416394355
A0A8V0ZXI1	Sushi, nidogen and EGF like domains 1 OS=Gallus gallus OX=9031 GN=SNED1 PE=4 SV=1	SNED1	9.21	13	13	13.0	60649.5	41338.4	77222.6	1.0152781226546435	0.6920085597663084	1.2927133175790482	0.6815950667359172	1.2732602906866506	0.5353147912657693
A0A8V0ZXR4	ATP binding cassette subfamily F member 2 OS=Gallus gallus OX=9031 GN=ABCF2 PE=1 SV=1	ABCF2	4.58	2	2	2.0		6089.52			1.0				
A0A8V0ZXT4	Ig-like domain-containing protein OS=Gallus gallus OX=9031 PE=1 SV=1	--	18.4	2	2	2.0	39357.2	18148.3	20463.5	1.5143403147404737	0.6982890636022008	0.7873706216573253	0.46111766080920386	0.519942983748844	0.8868619737581547
A0A8V0ZXV8	deoxyribonuclease II OS=Gallus gallus OX=9031 GN=DNASE2B PE=1 SV=1	DNASE2B	23.41	8	8	8.0	195465.0	261606.0	181057.0	0.9189300579194143	1.2298755108692927	0.851194431211293	1.3383777146803775	0.9262885938659094	1.4448819984866645
A0A8V0ZXW3	Ras-related protein Rab-8B OS=Gallus gallus OX=9031 GN=RAB8B PE=1 SV=1	RAB8B	21.31	7	4	4.0	89505.0	53296.9	69699.2	1.263593459045624	0.7524229286342519	0.9839836123201244	0.5954628233059606	0.7787185073459582	0.7646701827280659
A0A8V0ZXY6	Bardet-Biedl syndrome 5 OS=Gallus gallus OX=9031 GN=BBS5 PE=3 SV=1	BBS5	3.17	3	3	3.0	1093820.0	1271670.0	1202460.0	0.9197045922728737	1.0692442438935523	1.0110511638335737	1.1625953081859906	1.0993216434148214	1.0575570081333268
