Protein accession	Gene name	ratio	type
A0A8V0XJW9	SRI	1.0496764196518094	None
A0A8V0XJQ3	IGFBP7	0.8794512358689405	None
A0A8V0ZUG8	BBS2	0.6673686550574287	None
A0A8V0XJ43	UPF2	0.7676934954351003	None
A0A8V0XI38	IFT88	1.0785242015546808	None
A0A8V0XHW9	COCH	0.8267480361955859	None
A0A8V0ZV62	SORT1	0.918014162453665	None
A0A8V0XHQ1	OLFM4	1.0689792114543508	None
A0A8V0ZVA9	--	0.9009779760662244	None
A0A8V0ZVC1	RHPN2	1.1062752834074199	None
A0A8V0XGY1	NDNF	1.488522616557964	None
A0A8V0XGW1	NHLRC3	1.2519143413367944	None
A0A8V0XGU8	HPCAL1	1.1404897239821083	None
A0A8V0XGN9	DNAJC3	0.9218723817083389	None
A0A8V0ZW02	KRT75L4	0.7466116676487919	None
A0A8V0XGK6	LOC107052453	1.1422870230824145	None
A0A8V0XG65	ARMC4	0.8268368338658333	None
A0A8V0XG62	COPS5	1.4009256802409396	None
A0A8V0ZXV8	DNASE2B	1.4448819984866643	None
A0A8V0XB81	GSTA4	1.101571000888136	None
A0A8V0XB23	THSD7A	0.7167111309262708	None
A0A8V0XAL2	PGLYRP2	1.005874492195852	None
A0A8V0X7B2	LOC100859645	1.2595965330529664	None
A0A8V0X779	TWSG1	1.4657270133484674	None
A0A8V0X745	TSPAN7	1.1524481912120117	None
A0A8V0X6L6	TBC1D10A	1.0819266070055462	None
A0A8V0X6K8	ATP6AP1	1.1336085438733792	None
A0A8V0X6K0	DOCK1	1.1744381390795933	None
A0A8V0ZYU1	--	1.2418985501519315	None
A0A8V0X6J8	IQUB	0.7231545078848248	None
A0A8V0X6F7	WASL	1.2288889035780624	None
A0A8V0X6F2	LOC107051160	1.2617590720442693	None
A0A8V0X6E6	--	0.8444869008299623	None
A0A8V0ZZ91	RCN2	1.184303725981166	None
A0A8V0X6B8	TCTN3	0.7778302790370986	None
A0A8V0X4Q2	SEC14L2	1.049229152331063	None
A0A8V0X4Q1	PTX3	0.7059993942359218	None
A0A8V0X4C5	CIB1	1.0297787941670549	None
A0A8V0X3W5	LMO7	1.062429469279495	None
A0A8V0X348	NAPG	1.4020966578504448	None
A0A8V0X2V3	RASAL1	0.7825904084641401	None
A0A8V0X7E5	SH3KBP1	0.7796687493801449	None
A0A8V0XKJ6	ACIN1	1.0060513104493491	None
A0A8V0ZYI9	EPS15	0.906558362970828	None
A0A8V0X7P4	SDCBP	1.1052642427240498	None
A0A8V0XAL0	MATN3	1.2724633288883502	None
A0A8V0XAE6	SPINK2	0.846717314861359	None
A0A8V0XAD3	--	1.0313375897072603	None
A0A8V0XAC3	FAM3C	1.182721609301952	None
A0A8V0XAA5	LINC00954	1.1190882090486527	None
A0A8V0XA93	LOC121108916	0.7581097619323418	None
A0A8V0Z862	NBL1	1.0167747098839537	None
A0A8V0XA58	MEPE	0.9670537800483149	None
A0A8V0ZXW3	RAB8B	0.7646701827280659	None
A0A8V0ZXY6	BBS5	1.0575570081333268	None
A0A8V0ZY02	CD63	0.9089562081930848	None
A0A8V0X9X5	ELOB	0.8427301983614167	None
A0A8V0ZY06	PTTG1IP	1.3603050566108648	None
A0A8V0X9L0	COL21A1	0.676934536206246	None
A0A8V0X9H5	PPM1L	0.9326698251796148	None
A0A8V0X997	--	0.969028230346282	None
A0A8V0X945	LOC101750376	0.7512098485298224	None
A0A8V0X8E4	--	0.9878752214655996	None
A0A8V0X830	WWC3	1.4520034798934505	None
A0A8V0X7G8	DNAJB9	0.8248185727279026	None
A0A8V0ZMG3	COMTD1	1.2771297362395944	None
A0A8V0ZU54	FAM20C	1.280137704862703	None
A0A8V0XKX9	TMEM150C	1.3908532238751727	None
A0A8V0XY45	CREG1	0.8263202499678981	None
A0A8V0XXZ4	CRIM1	0.9207169671077532	None
A0A8V0ZQ69	STAU1	0.9024502738541368	None
A0A8V0ZQF6	EFCAB14	0.9341050366592284	None
A0A8V0XXJ7	SPOCK3	0.945938733912975	None
A0A8V0ZQV0	VAT1	1.1531847664716297	None
A0A8V0ZR14	RAB15	0.7737366459531774	None
A0A8V0XWY0	GPIHBP1	0.7041753949219265	None
A0A8V0ZQ48	A2ML1	0.6922480646281085	None
A0A8V0XWV1	C4H2orf81	1.1869533983008498	None
A0A8V0ZR93	PRAP1	0.6890374464694753	None
A0A8V0XWM0	CREBRF	1.2763982944569852	None
A0A8V0XWJ5	YLPM1	1.07603609918514	None
A0A8V0ZRD0	ADPGK	1.1785793455285696	None
A0A8V0XWD4	CTSO	0.6733459207781809	None
A0A8V0XVV0	THSD7B	1.097393283857045	None
A0A8V0XUW3	COL15A1	0.8662866776775257	None
A0A8V0ZRI9	NDRG4	1.185957467328929	None
A0A8V0XWT5	LRRTM3	1.162298828965155	None
A0A8V0XY69	ADM2	1.4698678745856593	None
A0A8V0ZPV0	LOC121107692	1.3317555272766195	None
A0A8V0XYB6	--	0.8809256017942354	None
A0A8V0Y1E4	IFT172	0.7988295797127151	None
A0A8V0Y1B1	--	1.0864587236522878	None
A0A8V0Y0Y4	GOLM1	1.2698722346604685	None
A0A8V0Y0X2	PROM1	0.8267997098274612	None
A0A8V0ZMN2	CCDC60	1.1339496745572888	None
A0A8V0Y0W0	DRC1	0.8416835173756493	None
A0A8V0Y0V5	LMAN1L	0.8701302922452551	None
A0A8V0Y0L8	--	1.1622744294129084	None
A0A8V0ZNE4	MUC5ACL	1.171693030058115	None
A0A8V0ZNE9	SELENOM	1.064691758234653	None
A0A8V0XZW7	ANKRD42	1.1590666730331536	None
A0A8V0ZP08	CALCA	1.0795597180650771	None
A0A8V0XZJ3	ERP44	1.1216072012191038	None
A0A8V0ZP51	EPS8L2	1.3370375977100075	None
A0A8V0XZH4	LRGUK	0.9318451049043094	None
A0A8V0ZP75	PATJ	0.7864761408145248	None
A0A8V0ZPK2	ANGPTL3	0.9258328095537398	None
A0A8V0ZPK3	DNAJC10	0.8756514036991218	None
A0A8V0XYP6	STARD13	0.9287584913428328	None
A0A8V0XUH6	EFHC1	0.7163998811733638	None
A0A8V0XUD3	DPY30	0.8545487793727713	None
A0A8V0XU90	LANCL2	0.8121951696708322	None
A0A8V0XTN8	CHMP2B	1.2359105525372736	None
A0A8V0XNM8	CYP51A1	0.8419606389856968	None
A0A8V0XNL0	RABL2A	1.214762533233871	None
A0A8V0XNK1	ROBO2	0.8345081024854923	None
A0A8V0XNH0	ARMC3	1.0270292755250907	None
A0A8V0XNG8	CFAP97	0.8813399633003098	None
A0A8V0XNB1	LRP2BP	0.7989669970106299	None
A0A8V0ZSE1	NUCB2	1.2409231520677304	None
A0A8V0XN99	IFT57	1.3463770061452178	None
A0A8V0ZSI6	CACHD1	0.7034173103932584	None
A0A8V0XMV0	TOMM70	1.2509078748322282	None
A0A8V0ZSZ9	LRRC23	0.9040799925556844	None
A0A8V0ZT34	SELENOF	1.0327532401810566	None
A0A8V0XM98	LRBA	0.9377866468240544	None
A0A8V0XM84	LOC101748084	0.7973521472636618	None
A0A8V0XLP0	CSPP1	0.8105196303424285	None
A0A8V0XLJ0	ENKUR	1.0621198303569055	None
A0A8V0XL80	SPG20	0.6958009689447844	None
A0A8V0ZTR7	ARHGAP1	0.8109184560321369	None
A0A8V0ZTV7	RCN1	1.0301450462695738	None
A0A8V0XP52	--	0.6803069497304154	None
A0A8V0XKW4	HTRA2	0.7063564891368209	None
A0A8V0XPA4	FAM98A	0.8126693962285914	None
A0A8V0ZRV9	MRC2	0.8472466879708649	None
A0A8V0XTG9	TLDC1	1.1183232935024667	None
A0A8V0ZRK8	WDR61	1.4983115085486731	None
A0A8V0XTA2	ADPRH	1.3463000232991371	None
A0A8V0XSP0	LSAMP	0.6924645931834509	None
A0A8V0XSN0	LSAMP	0.8286455796315793	None
A0A8V0XSL8	ARHGEF37	0.7084022687444647	None
A0A8V0XS33	--	0.934902856330444	None
A0A8V0XRZ6	NTPCR	1.4253686569829622	None
A0A8V0XRY6	UBL3	1.4726816599653396	None
A0A8V0XRT4	MPZL1	0.7025674046518791	None
A0A8V0XRL7	EFR3A	0.8361554153092691	None
A0A8V0XR95	DCDC2	0.9840925682581401	None
A0A8V0XR59	SELENOOL	0.7746504109957222	None
A0A8V0ZRT1	CHID1	0.7911602486369339	None
A0A8V0XQV4	RAB39A	0.976092584625371	None
A0A8V0ZRU5	ITFG1	0.7688298479622439	None
A0A8V0XQI4	LOC428417	0.945311714682053	None
A0A8V0XQE6	ABCE1	1.2846966784773437	None
A0A8V0XQ82	ITIH5	0.7324159950219272	None
A0A8V0XPG2	HSPA13	0.9430024946307928	None
A0A8V0XA79	--	1.1502427352651279	None
A0A1D5NW85	EXFABP	0.7392925562928617	None
A0A8V0ZSQ0	TTC25	1.31916165952103	None
A0A3Q2UHS2	NCKAP1	1.265467861827722	None
A0A3Q2UGT3	CDH2	0.9520278634013736	None
A0A3Q2U1D7	DNM1	0.9765863270183509	None
A0A3Q2TZS5	FNBP1L	1.4165560342102648	None
A0A3Q2TZM7	PACSIN3	0.9460595239145309	None
A0A3Q2TRY2	TAOK3	1.1190944869398132	None
A0A1L4FLS3	TLR3	0.9418531995810392	None
A0A1L1RWI9	CAMK4	0.8435780647581027	None
A0A1L1RW56	CHPF2	0.7101035082106136	None
A0A1L1RV27	SPAST	1.0608791559166195	None
A0A3Q2ULJ9	PLAT	0.7795844482031034	None
A0A1L1RTK2	TOR1B	1.045335290340336	None
A0A1L1RRM0	VTA1	0.7899893112651396	None
A0A1L1RR91	DNAJB11	1.0783258220664331	None
A0A1L1RQ91	GPI	0.963695594076286	None
A0A1L1RMP9	ARL1	1.0129662262510293	None
A0A1I7Q3Z0	SRC	0.7477051961331103	None
A0A1D5PXI1	ALDH4A1	0.9030485537958212	None
A0A1D5PWK2	CRYBG3	0.6848672928286921	None
A0A1D5PVS5	NT5C3A	1.3753743401917484	None
A0A1D5PVG8	PRCP	0.8993863194132615	None
A0A1D5PV96	PIP4K2B	0.9515336237668028	None
A0A1L1RT94	RPL31	0.8183018988434084	None
A0A1D5PTT4	CHST13	0.8420010946423341	None
A0A3Q3A7D8	TFPI2	0.7339863750203006	None
A0A3Q3B012	LZTFL1	1.2240299666931904	None
A0A8V0XC92	NT5E	1.338229054797608	None
A0A8V0XAS6	GAR1	1.2831798267375112	None
A0A8V0X9Y5	ADGRL3	1.1476341466843112	None
A0A8V0X9Y3	TMX3	1.3307651398415448	None
A0A8V0X9D4	ADAM17	0.7560775894553949	None
A0A8V0X8R4	SPP1	0.9200934797849964	None
A0A8V0X8Q3	LOC417067	0.6940381238738997	None
A0A8V0X8D9	LOC107050649	1.0009234463015977	None
A0A8V0X7X5	ADGRG2	1.4146015191021426	None
A0A8V0ZSR5	ENO4	0.856210419042535	None
A0A3Q3AWM4	CSNK1G1	0.7787054929736181	None
A0A8V0X7D0	PLBD2	0.693722823057197	None
A0A8V0X638	CDC37	1.098034473492265	None
A0A8V0X522	LOC107050717	1.272009697999103	None
A0A8V0X4Y4	IQCD	0.6894482249733541	None
A0A8V0X4N3	PLXNB2	1.3800797293082523	None
A0A8V0X4I2	PPT2	1.1845085734731509	None
A0A8V0X4B9	MAN2A2	1.0089869835880023	None
A0A8V0X381	DCHS1	1.0807418479329742	None
A0A8V0X1T8	BCHE	0.961340786878023	None
A0A8V0X163	PFN2	1.4301952263588016	None
A0A8V0X091	LOC107050559	1.4625733060735129	None
A0A8V0X6N8	LOC121108808	0.6711989099223963	None
A0A8V0XCS0	PRKG2	0.6775612626803115	None
A0A1D5PTH8	PTPRF	0.7885652928172096	None
A0A1D5PSK2	ARHGAP18	1.399598059076718	None
A0A1D5NYA8	DNAJA4	1.3848772185752491	None
A0A1D5NWY3	MYO1C	0.6667873818534664	None
A0A1D5NWR3	RAB4A	0.7304667678987427	None
A0A1D5NVI1	RPL9	1.3861695837651231	None
A0A1D5NV94	AP2A2	1.1197340090518946	None
A0A1D5NTY7	FMOD	0.8048927312028351	None
A0A1D5NTC1	PLA2G4A	1.341142173650053	None
A0A142EGP7	SLC7A5	0.8041652150663955	None
R4GH41	ASAH1	1.1725834073188897	None
Q9W6H0	OGN	0.9195794919413676	None
A0A1D5NYK3	GCDH	1.2582261271254422	None
Q92074	CKI	1.1580397346583768	None
Q5ZLR1	WLS	0.9500577830123472	None
Q5ZJL1	GALNT1	0.735907542363185	None
Q5ZIY4	SBDS	0.8121175275822285	None
Q5ZHP5	CHMP4B	1.189623409089951	None
Q5R2I8	APCDD1	0.8673261378022875	None
Q08393	--	0.8805651691546293	None
P41366	VMO1	1.017081762342237	None
P08629	TXN	1.3874503055463094	None
O12945	VTN	0.955309255169022	None
F1NXR0	CKMT1B	0.7195698909005821	None
Q8UWG6	MAPK3	1.4917647842523356	None
A0A1D5PT95	KRAS	1.4429323404801644	None
A0A1D5P2W2	ESYT2	1.3038700862786936	None
A0A1D5P480	IGFBP4	0.9424186984281072	None
A0A1D5PSI3	HNRNPKL	1.0350832929210847	None
A0A1D5PRJ2	NEDD4L	1.4039452894329445	None
A0A1D5PMF8	SEMA6D	0.8585178792253518	None
A0A1D5PLV3	PRKACB	1.058482534688039	None
A0A1D5PLH7	PRDX4	0.9903933660808664	None
A0A1D5PKC2	DTYMK	1.2243813380090742	None
A0A1D5PIN1	PCMT1L	0.9535150980163556	None
A0A1D5PHP4	PLCG2	0.7083299435947499	None
A0A1D5PGR9	B3GNT5	1.278931857174455	None
A0A1D5PF65	MARK1	1.3810337324008184	None
A0A1D5P3Q1	CHST7	0.7764973754649424	None
A0A1D5PE96	PLS3	1.2628944449216273	None
A0A1D5PCD1	FLOT2	0.9408544891163	None
A0A1D5PAR5	TUBA5	0.939723980996552	None
A0A1D5P9A5	CPSF6	1.2552178176215156	None
A0A1D5P952	SLC44A5	0.8738059622694636	None
A0A1D5P7B8	CHIA	0.7133550029261	None
A0A1D5P774	TPP2	1.4345385491386209	None
A0A1D5P6T3	INSR	1.114006211283425	None
A0A1D5P6Q1	PTPN21	0.96222922388891	None
A0A1D5P5T7	GDPD2	0.710815162367927	None
A0A1D5P4S3	IL1RAP	1.2249200817209471	None
A0A1D5PDG4	GNAS	0.8201061861197101	None
A0A8V0XD63	AGA	0.8514085256514519	None
A0A8V0XDA1	VPS36	0.8817448712194698	None
A0A8V0XDG0	EGFL6	0.7493005527615423	None
A0A8V0Y4G2	CTSB	1.2401779853895134	None
A0A8V0Y3T8	PLBD1	0.8130781524109962	None
A0A8V0Y3L3	SOD3	1.1578279675154082	None
A0A8V0Y357	NID1	0.9502302579069272	None
A0A8V0Y2M4	ADGRA3	1.0694514750238873	None
A0A8V0Y2F6	SIL1	0.8915529987106322	None
A0A8V0Y2C2	SLIT3	1.2267271578705563	None
A0A8V0Y2A2	SLC34A2	1.099864846801622	None
A0A8V0Y248	QSOX1	0.9698312438449664	None
A0A8V0Y1K0	CHST6	1.114449924429242	None
A0A8V0Y4T8	CDHR3	0.7620403552147864	None
A0A8V0Y124	ERO1B	1.1048192534766492	None
A0A8V0Y0K8	SLIT2	0.7190351406901824	None
A0A8V0Y0J2	CLU	1.235478981465767	None
A0A8V0Y0H9	TENM4	0.8784351256860486	None
A0A8V0Y064	IGFBP1	1.016874581581262	None
A0A8V0XZI4	ADGRF5	0.7062051394359635	None
A0A8V0XYC7	IFT74	1.2646659326719398	None
A0A8V0XXX2	IST1	1.384307656104338	None
A0A8V0XX42	NPNT	0.6812830109296384	None
A0A8V0XWS5	DYNC1LI2	0.9027339918077594	None
A0A8V0XWR3	VPS4A	0.8553999214556879	None
A0A8V0Y0T2	CDH1	0.8383698230102774	None
A0A8V0XWG1	APRT	1.2504961737842508	None
A0A8V0Y5N7	BST1	1.4648404370484476	None
A0A8V0Y644	LOC101748756	0.7448028811894536	None
A0A8V0YC34	FN1	0.9996602213266004	None
A0A8V0YBD5	CPQ	0.816969125618666	None
A0A8V0YBA0	IL6ST	0.9168368824298204	None
A0A8V0YAW2	SOD1	0.6720588827580651	None
A0A8V0YAH7	SMPDL3B	1.0122963124347388	None
A0A8V0YA89	SPP2	1.3716856605025671	None
A0A8V0YA55	FRZB	1.2545296750529793	None
A0A8V0Y9U8	MAN2B2	0.7000932696686639	None
A0A8V0Y9S1	RAP1B	0.959325663161504	None
A0A8V0Y9M5	MDM1	0.8181396146398384	None
A0A8V0Y606	TGFB1	0.8977753045044143	None
A0A8V0Y9B0	FH	0.9716012967988826	None
A0A8V0Y950	COL6A3	1.1346009853055044	None
A0A8V0Y927	DCBLD1	1.097519096572523	None
A0A8V0Y7K5	POFUT2	0.9577663051552516	None
A0A8V0Y727	TOR1AIP2	1.110559490717022	None
A0A8V0Y726	TXNDC5	0.8680687000597062	None
A0A8V0Y6Z6	ATP6V1C1	1.1318903562961709	None
A0A8V0Y6Y0	GAS8	1.062563251995952	None
A0A8V0Y6I4	AP2S1	1.3701510943289152	None
A0A8V0Y6D2	VLDLR	0.898001545024015	None
A0A8V0Y6A4	VPS4B	1.1441831577872688	None
A0A8V0Y952	NARS	1.288514813624548	None
A0A8V0XWB1	CLGN	1.2004522791783818	None
A0A8V0XVC0	IGF2R	0.8161270182482041	None
A0A8V0XUU1	C11orf70	0.7972241063679263	None
A0A8V0XJ30	ASNS	1.050700359732344	None
A0A8V0XIV7	LAMA3	1.202764812451473	None
A0A8V0XHZ0	RP2	0.8606215322993086	None
A0A8V0XHT1	YES1	1.2481345421455294	None
A0A8V0XHA8	ST3GAL6	0.9620531265498332	None
A0A8V0XH99	GPC5	0.8312724092366758	None
A0A8V0XH76	ACAT2	0.7000875057068938	None
A0A8V0XH13	RAB2A	1.2200722766876129	None
A0A8V0XGT8	SOSTDC1	0.8727289391493173	None
A0A8V0XGN8	DSG2	0.8849252400088234	None
A0A8V0XJL5	ATP6V1H	0.8107636781050982	None
A0A8V0XGF5	NME7	1.119363553369478	None
A0A8V0XFV9	NGLY1	0.9276481762234912	None
A0A8V0XFN7	FREM2	0.7208815203178753	None
A0A8V0XFE5	ASPH	1.2023877011645996	None
A0A8V0XEY5	PRSS35	1.1863012628189176	None
A0A8V0XEP9	SULT1B1	1.4549803813588489	None
A0A8V0XEP8	TPP1	0.7998096964944952	None
A0A8V0XDX7	PTPRK	1.2692084365395784	None
A0A8V0XDS4	LYN	0.9552502949603909	None
A0A8V0XDR8	LAMA2	1.001232937583317	None
A0A8V0XDJ1	PXDN	0.7092838362846019	None
A0A8V0XGC2	ATP6V1C2	0.8018139189954813	None
A0A8V0XJP9	ADAMTS3	0.8528343510426949	None
A0A8V0XK08	ATG3	1.304879010967002	None
A0A8V0XK52	CCDC181	1.220143855322647	None
A0A8V0XUH8	TSTA3	1.2243385595296423	None
A0A8V0XUB8	--	0.9542926315458504	None
A0A8V0XTH6	SEL1L	1.36128885884412	None
A0A8V0XTF5	ATP2C2	1.019837135628176	None
A0A8V0XTE7	RDX	0.9334328736798412	None
A0A8V0XTE5	LOC107056139	1.009643417806683	None
A0A8V0XS91	LOC100859549	0.9589639417460604	None
A0A8V0XRT2	EXOC4	0.8887371382530479	None
A0A8V0XR45	LAMA3	1.0475501988757372	None
A0A8V0XQS1	MIA2	1.1310040230201779	None
A0A8V0XPZ5	PROS1	1.3026780813343222	None
A0A8V0XPN3	EZR	0.716061745450888	None
A0A8V0XPM1	SNX9	1.147597422942153	None
A0A8V0XNJ1	FOLH1	1.4699363622909576	None
A0A8V0XMI5	HMGB1	1.210852856296095	None
A0A8V0XMH2	TM9SF2	0.952748246884658	None
A0A8V0XLB9	SOD2	0.9242654545991176	None
A0A8V0XL89	PPP3CA	1.2856141680918207	None
A0A8V0XKZ0	ISM2	1.006898799679095	None
A0A8V0XKY0	CUL5	1.092939212572778	None
A0A8V0XKI5	TMED10	1.2601747528167393	None
A0A8V0XKI2	THBS2	1.4916761647428478	None
A0A8V0XKB2	MOGS	0.83158308956349	None
F1NX30	TMEM30A	1.0462962603280903	None
F1NV24	SDC1	1.2746449994754865	None
F1NU53	XYLT2	0.7197707302640178	None
F1NQL9	ROS1	0.7637700966441139	None
P08267	FTH	0.9996671502944441	None
O93510	GSN	0.8941823740206103	None
O57535	--	1.3969615689511006	None
K9JA28	IFNLR1	1.0409650756904378	None
F1P4I3	VAMP3	1.3327113883948962	None
F1ND88	IGFBP5	1.2231694433428093	None
E1C3A1	KIF5B	1.0115807407753168	None
E1C0F3	RAB7A	0.97144527616799	None
A0A8V1AKE3	AGPAT2	0.767835008238938	None
A0A8V1ABA3	LOC107050229	0.8053520137408767	None
P09531	TGFB1	1.3224385310003963	None
A0A8V1A6F4	LOC107050229	0.9038265572218344	None
A0A8V0ZRM7	MINPP1	1.1973607779319886	None
A0A8V0YRQ5	AKR1E2	1.4920406652238296	None
A0A8V0YR94	ST8SIA1	1.2471545345744035	None
A0A8V0YAY1	APP	1.372026176215246	None
A0A8V0XRV3	KATNAL1	1.2021399652978602	None
A0A8V0XI05	FUT9	1.0124842658974795	None
A0A8V0X9Y7	CFTR	0.7365617074536412	None
A0A3Q2UDW1	KATNA1	0.8939643976185067	None
A0A3Q2UBA5	PLTP	1.228311170420315	None
A0A1D5PZ68	SEMA3C	0.7619914800831803	None
A0A8V1A4L8	B4GALT3	1.17792264830856	None
A0A1D5PYU1	COL1A1	1.0448083622520026	None
P09987	--	0.8537065010962694	None
P26652	TIMP3	0.7226787398162086	None
A0A1D5P1T0	RALA	0.9871062468264212	None
A0A1D5NYS2	SLC4A4	0.9423423631656804	None
A0A1D5NWT4	RPS6KA3	0.9960768572974296	None
A0A1D5NUH3	LOC769000	1.1501503344173776	None
A0A140T8F8	RFNG	0.8199077359829667	None
A0A0A0MQ32	LOXL2	0.6931132632163559	None
Q9DD78	TLR2-1	0.8662041003991725	None
Q98TQ8	CCN2	0.7441003975779229	None
Q98932	RAB5C	1.3197182429006082	None
Q90773	--	1.2530104928326518	None
P15120	PLAU	0.8323869393858909	None
Q8AXV0	SH3GL1	0.9608459673356547	None
Q5ZMP2	STX7	0.8258515027444155	None
Q5ZKE7	CMPK	1.3820859736256208	None
Q5ZJW4	SEC22B	1.2784084656084655	None
Q5ZIV5	PDCD10	1.2902165840954638	None
Q5F352	NRAS	1.1852098434600244	None
Q07460	EIF5A2	0.9801173027071856	None
Q03696	--	1.138983389367864	None
Q02391	GLG1	1.2703827093889215	None
Q00546	TNR	1.4935965243672082	None
P50147	GNAI2	1.481029522071583	None
Q76LW2	HS6ST2	1.0261787479274318	None
A0A1D5P420	CHMP4C	1.1856457273495915	None
A0A1D5P0J0	ADCY6	0.8135320109369999	None
A0A1D5NYP8	SHC1	1.1937245694118337	None
P01994	HBAA	0.7728925488080054	None
P01012	SERPINB14	1.101898033256	None
P00940	TPI1	0.9429963006152238	None
P00698	LYZ	1.4850820478764584	None
P00504	GOT1	0.8380432838490433	None
O73755	GREM1	0.8854671914984469	None
F1P5L0	SLC5A8	0.9030403908712328	None
F1NTQ2	HEXB	0.6875685205715694	None
F1NN44	ALPL	0.8176105950634927	None
E1C1L6	ENTPD5	0.7457019232000136	None
P02552	TUBA1A	1.4445181964680156	None
A0A8V1AKX1	FASN	1.2210883716749197	None
A0A8V0YZN0	TGM2	1.1584861144150496	None
A0A8V0Y9P9	ALDH9A1	1.256673011234371	None
A0A8V0XL48	PTGR1	1.1112434668587363	None
A0A3Q3ACS4	PIK3R1	1.0421940604395183	None
A0A3Q2U7N5	PM20D1	1.0718678263799677	None
A0A1D5PUP4	RECK	0.7862769935755416	None
A0A1D5PPP7	CASP6	1.4488589549306845	None
A0A1D5PCX2	CHMP2A	1.1681610005284482	None
A0A1D5NZL7	PLCB1	1.2340022627905194	None
A0A1D5NYK7	MSN	0.7515864936865131	None
A0A8V0ZSC5	PLA2G15	1.1359980827498846	None
P02701	AVD	1.1090807965706224	None
P02789	--	1.0245856723615154	None
P02845	VTG2	1.1601197448913183	None
Q98SR2	cldn3	1.042428542723665	None
Q92182	ST6GAL1	0.8075650663987956	None
Q90W23	PDGF-B	1.1735340689043086	None
Q90694	CDC42	0.6948266555627526	None
Q90611	MMP2	0.7483425458005017	None
Q90593	HSPA5	1.0952215098023694	None
Q8JG64	PDIA3	1.2338831310239142	None
Q8AV58	SDK1	0.9746351845229267	None
Q71RI7	GNA11	1.232423127003205	None
Q5ZIU3	DYRK2	0.6733589483320152	None
Q5ZIP7	RAB5A	1.211501936009782	None
Q5F470	RAB8A	0.6754700938552602	None
Q5F3B5	GNAQ	1.2913278186916106	None
P49339	WNT11	0.8201324367332271	None
P31696	AGRN	0.7807928315994799	None
P27093	INHBB	0.9067259319123144	None
P26990	ARF6	1.052242350710091	None
P24802	PLOD1	0.7066123848832951	None
P23614	BASP1	1.061481210751902	None
P21611	B2M	1.4407750274115632	None
P17153	ANXA5	1.3860673401702608	None
P10288	CDH2	1.498949237246781	None
P09102	P4HB	1.4269526450988417	None
A0A1D5P9Q8	--	0.7942090791351355	None
A0A8V0YC89	GNS	0.8269978555475472	None
A0A1D5PB24	LGR4	0.9992082282165728	None
A0A1D5PH43	YKT6	1.1907165822831591	None
A0A8V0ZMM1	SCNN1A	0.7905000877173475	None
A0A8V0ZLV8	ST3GAL2	0.9943902117530298	None
A0A8V0ZJJ7	SLC2A14	0.6899510675970381	None
A0A8V0ZJE0	GSTO2	0.6986909556938851	None
A0A8V0ZJD2	MGAT2	1.4635949092840324	None
A0A8V0ZIZ0	KATNB1	1.1219068187356362	None
A0A8V0ZI80	VCL	1.2305179918029896	None
A0A8V0ZHT0	MMP15	0.7855961806389085	None
A0A8V0ZE99	PLA2G10	0.7305848612106935	None
A0A8V0ZD93	HEXA	1.156398522844573	None
A0A8V0ZQT9	PKN2	0.7986281709808384	None
A0A8V0ZCB9	MPP5	1.0003078527272276	None
A0A8V0Z776	PRKCE	0.9724744173231826	None
A0A8V0Z6S4	NME3	0.9538744201875868	None
A0A8V0Z5X2	PSAP	0.9564854688029906	None
A0A8V0Z2U6	ST3GAL5	1.1203646956455944	None
A0A8V0Z0I1	ANPEP	1.4986825613632602	None
A0A8V0YYZ7	FGFR3	1.1923017470116162	None
A0A8V0YSD2	FUCA1	0.9908317772723654	None
A0A8V0YQH7	MAN1A1	0.7774052432827238	None
A0A8V0YLZ8	MYOC	1.1644233748528228	None
A0A8V0YK18	CDC42BPB	1.2199790179371053	None
A0A8V0Z938	XYLT1	0.7490118135733268	None
A0A8V0YJE5	TFRC	0.9966043741333671	None
A0A8V0ZUQ1	SUOX	0.8542535023735094	None
A0A8V1A2G9	ADAM10	1.021088646411984	None
F1NNL1	TMEM231	1.1976155203590335	None
F1NMU4	TUBB3	0.6722514162981374	None
F1NL64	CSNK1A1	0.8415102160890029	None
F1NJR9	EREG	1.226013202500884	None
F1NGM0	EHD3	1.1658578809515268	None
F1NAX3	PGP	1.2801477229143725	None
F1NAB7	C1R	1.1115985130111523	None
F1N8Y0	NUS1	1.0478221775241732	None
E1C937	AGR2	1.2184212095423426	None
E1C652	PENK	1.047204728553672	None
A0A8V0ZZX4	NRP2	0.6985494701176006	None
E1C4N7	SNX18	0.8381607852078591	None
E1BYQ4	NDST2	0.6770481961767184	None
E1BXS2	GNAI1	1.1428591893305062	None
A0A8V1AJZ1	AK8	1.0059856853150213	None
A0A8V1AJ89	APOA1BP	1.1607727060289763	None
A0A8V1ABV1	MAN1B1	0.9864749556488316	None
A0A8V1A9Z8	RAB14	1.3403059126615258	None
A0A8V1A8Z2	TOR1A	0.9500747509786392	None
A0A8V1A8D4	DAG1	0.9974234716252959	None
A0A8V1A640	PPP1CC	1.1197013894760577	None
A0A8V1A464	SORL1	0.8572757786492614	None
E1BZH7	SNF8	0.8404538612944309	None
A0A8V0YDL8	PCSK1	0.7811275750410828	None
A0A8V0YDJ1	NOTCH2	1.1029880560558076	None
