Protein accession	Gene name	ratio	type
A0A8V0ZG00	RAB35	0.8440566333617098	None
A0A8V0ZFZ6	METTL9	0.814592209635143	None
A0A8V0ZFW0	TXNDC11	0.7695125464089104	None
A0A8V0ZHK9	RPGRIP1L	0.9363972096840376	None
A0A8V0Z9Y2	SNRPB2	0.7242844399931143	None
A0A8V1A0T5	VILL	0.6759908411795036	None
A0A8V1A114	DNAJB6	0.6767015922506732	None
A0A8V1AM71	C5	1.281032258064516	None
A0A8V1ALJ9	CCDC40	0.6997977824787353	None
A0A8V1ALA7	WSCD1	0.8558656485230576	None
A0A8V1AL54	GPRC5C	0.8617668778683354	None
A0A8V1AKQ0	GLOD4	0.8181148022993099	None
A0A8V1AKM7	LOC107055082	0.8885640479391191	None
A0A8V1AKH4	C8G	1.0335059199049847	None
A0A8V1AK00	SERPINF1	1.0297738200112505	None
A0A8V1AJT2	MYDGF	0.7121730254659531	None
A0A8V1AJ90	TRIM25	0.949846396288722	None
A0A8V1AJ84	SCPEP1	0.8747763760872649	None
A0A8V1AJ19	NPTX1	0.9348511215005736	None
A0A8V1AIF3	LOC121107580	0.8138638629224894	None
A0A8V1AI83	LOC107050492	0.8051191338992142	None
A0A8V1AI10	FAM129B	1.0104678533216611	None
A0A8V1AHK4	YWHAE	0.6673587106578343	None
A0A8V1AHD9	SGSH	1.4425453482753332	None
A0A8V1AHB3	RAB2B	0.8622882773199186	None
A0A8V1AFY1	GIMAP7L5	0.7460686966226475	None
A0A8V1AFR7	CPAMD8	0.8103303129709086	None
A0A8V1AFH9	STOM	1.2268093895045415	None
A0A8V1AFC3	WBP2	1.1755341514059678	None
A0A8V1AF87	CFAP45	0.7322871158120641	None
A0A8V1AMH6	SERPINF2	0.6715040696573916	None
A0A8V1AMW1	CANT1	1.0185496192845327	None
A0A8V1AP07	LOC123575613	0.8942563950262209	None
A0A8V1APV6	GRB2	0.7166822608032714	None
R4GLT1	--	0.6828354571408676	None
R4GH52	P3H4	1.2616131550948086	None
R4GGZ2	NDUFA4	0.8776713946162213	None
R4GGX2	TSC22D1	0.9017951091385216	None
Q5ZMH8	NANS	0.7608428693499653	None
Q5ZKV5	ARRDC1	1.1524238905894235	None
Q5ZJ70	PDCD6IP	0.8454006343952557	None
Q5ZIW8	RRAS	0.6721087278645518	None
Q5ZIB0	SDF2L1	0.9379007686201436	None
Q5F482	FAM26E	0.9863938070537784	None
Q25QX5	BNAS1	1.3415811308903989	None
A0A8V1AEW1	--	0.6707022411079527	None
F1P3K5	RASL10A	0.7561325334758424	None
F1NR71	PSMD7	1.3650558785642166	None
F1NMY1	YWHAG	1.226652694138836	None
F1NCU8	DNAJC25	0.7148030087313686	None
E1C852	PDLIM1	0.7209700565584941	None
E1C7Q5	SMIM5	0.7218176953540465	None
E1C123	AHSA1	0.8285904797184663	None
E1BZV4	REG4	0.9755085564540678	None
E1BXC9	KCTD4	1.4575867539774734	None
E1BWW2	UEVLD	1.0033418901182312	None
E1BSH4	C1GALT1C1	0.9082955227396368	None
E1BQB4	LCA5	0.836464937300332	None
F1NYK5	C6orf120	0.7685859159761158	None
A0A8V1A106	CNPY2	0.9796272705362722	None
A0A8V1AEU3	APOA2	0.7824168437306055	None
A0A8V1AE66	--	1.3071989899466652	None
A0A8V1A5N0	TTC21B	0.913541796437025	None
A0A8V1A5K2	CAB39	0.7462451409605725	None
A0A8V1A5E6	OLFML2A	0.9142466237090652	None
A0A8V1A583	RPESL	1.047578452824112	None
A0A8V1A545	FAM120C	1.020968742521897	None
A0A8V1A4P1	KRT75L2	0.75724737735879	None
A0A8V1A4K1	UFC1	0.6895963006224299	None
A0A8V1A4I0	HSPB11	0.7726134846461948	None
A0A8V1A4A8	TCTEX1D4	0.8607902584710692	None
A0A8V1A3Y6	MAATS1	0.8522092279469445	None
A0A8V1A3Y5	EIF2S2	1.0339056996901077	None
A0A8V1A3Y0	MUC5L	0.7962010427821568	None
A0A8V1A3D7	--	1.3919371366047668	None
A0A8V1A3B5	--	0.952852176403953	None
A0A8V1A2X4	UBXN6	0.7736371122036279	None
A0A8V1A2W0	LAMB3	0.9159201198649284	None
A0A8V1A2R2	GAL3ST2	1.2963720912472212	None
A0A8V1A2Q9	C4BPM	0.7176079946361865	None
A0A8V1A2Q3	MAB21L3	1.2529404345221204	None
A0A8V1A1U8	CLIP1	1.4855898395509015	None
A0A8V1A1S6	AHCYL1	0.8495749471628076	None
A0A8V1A1I9	TOLLIP	0.7068131835583167	None
A0A8V1A1B7	DAB1	0.6687830080540785	None
A0A8V1A5Q4	SERPING1	1.0311423005843865	None
A0A8V1A5Z6	PODN	0.7809051785677864	None
A0A8V1A643	MORN5	0.8372485813102314	None
A0A8V1A657	PBXIP1	0.8230596175478064	None
A0A8V1ADW0	CRLF1	1.1072955242250084	None
A0A8V1ADN3	IL6R	0.9654270416573948	None
A0A8V1ADH4	RSPH14	0.7556503466311064	None
A0A8V1AD22	QRICH2	0.7190596488677257	None
A0A8V1ACU1	POLDIP2	1.327248899043688	None
A0A8V1AC93	OAF	1.2225234440383117	None
A0A8V1AC48	SEMA3G	1.0693323285721352	None
A0A8V1ABY0	PTBP1	1.250187720884908	None
A0A8V1ABI4	TOM1L1	0.7970819774383272	None
A0A8V1AB26	DCXR	0.9536352552856168	None
A0A8V1AB07	RTN4RL2	0.8311931406489008	None
A0A8V1AER0	SUMO2	1.2785746872836072	None
A0A8V1AB06	TCTN1	0.9206233228518368	None
A0A8V1AA91	CFAP77	0.6756267911898511	None
A0A8V1AA32	C4BPS	1.4989244517192184	None
A0A8V1A9A6	ADAMTSL5	1.2468939399818408	None
A0A8V1A929	--	1.127620320721749	None
A0A8V1A8Y7	--	1.0166116122474909	None
A0A8V1A8U2	LOC121112063	1.1329702705115614	None
A0A8V1A843	LRIG2	0.8552223703217792	None
A0A8V1A7W6	GLMP	0.7855718923047547	None
A0A8V1A7K6	C4BPG	1.0240010206414094	None
A0A8V1A724	GLT8D1	0.8946100725497188	None
A0A8V1A685	YWHAH	0.7438323101421116	None
A0A8V1AAP7	AKR1A1	0.7973642141381058	None
A0A8V0Z9W5	TMC7	1.1121757481223211	None
A0A8V0Z9G8	LRIG1	1.2257487307377164	None
A0A8V0Z994	CFAP161	0.927013369888785	None
A0A8V0Y7Y9	GABARAPL2	1.228837562848213	None
A0A8V0Y7M5	WBP2NL	1.4742297043189865	None
A0A8V0Y7G8	LMAN2	1.1967954665959704	None
A0A8V0Y795	ISOC1	1.0443843020239756	None
A0A8V0Y722	TTC26	0.6714108092885318	None
A0A8V0Y6D7	SPAG16	0.7093677574858627	None
A0A8V0Y664	--	0.7896281988236215	None
A0A8V0Y5K2	FGFBP1	0.7749935776674088	None
A0A8V0Y563	MYL1	0.6987314290164924	None
A0A8V0Y4R7	CD99L2	1.1436452628843488	None
A0A8V0Y4K2	--	0.7159401888513597	None
A0A8V0Y4B7	DSP	0.7230333401428328	None
A0A8V0Y498	CRMP1	1.1460232950498694	None
A0A8V0Y456	CCDC146	0.8460427947300416	None
A0A8V0Y414	CPNE8	0.7588401813034871	None
A0A8V0Y3V2	EPB41L4A	0.977570321587538	None
A0A8V0Y3Q1	RSPH1	0.7553434202235147	None
A0A8V0Y380	LAMB1	0.8678398277882022	None
A0A8V0Y2I7	CD2AP	1.0865707388828119	None
A0A8V0Y218	LOC121108177	1.2162202661753116	None
A0A8V0Y1N7	DNAI1	0.8375025635811204	None
A0A8V0Y1I1	SH3BP4	0.8352364409096118	None
A0A8V0Y1E4	IFT172	0.8771875243058256	None
A0A8V0Y879	TNPO1	0.6733125652026923	None
A0A8V0Y8A2	ARFGAP3	0.8701973001038421	None
A0A8V0Y8L6	EXT1	1.2258622165169022	None
A0A8V0Y8S2	ECI2	0.6924558142568317	None
A0A8V0YEM7	TMEM5	0.7734114694878569	None
A0A8V0YDZ6	CCDC96	0.7364622710982375	None
A0A8V0YDH5	RIBC1	0.8117336702088134	None
A0A8V0YDB7	SCUBE1	0.9644527479371008	None
A0A8V0YCY1	SERPINC1	0.97285122903852	None
A0A8V0YCM7	KIAA1549	1.0043384022569326	None
A0A8V0YC49	LGR5	0.8175741441435634	None
A0A8V0YC02	NDRG1	0.9226167124362494	None
A0A8V0YBZ4	MTMR9	0.9493809641154628	None
A0A8V0YBZ0	SERPINB10A	1.0008922383232293	None
A0A8V0YBC6	RELL2	1.204397242407304	None
A0A8V0Y195	CC2D2A	0.9046070372391992	None
A0A8V0YB27	LAMC1	0.9255523799351136	None
A0A8V0YAR4	LY86	1.005750469990336	None
A0A8V0YAK0	EPS8	0.7679331092120146	None
A0A8V0YA97	COL10A1	1.0246134833485667	None
A0A8V0Y9Q3	EFHC2	0.7276129154225536	None
A0A8V0Y9P2	MGAT3	0.9361921882145168	None
A0A8V0Y9M6	LAMC2	0.7195137592452722	None
A0A8V0Y9L5	PKP2	1.1012528800834789	None
A0A8V0Y9K5	AvBD10	0.7035474566056485	None
A0A8V0Y9I2	TOR3A	1.2009477361866558	None
A0A8V0Y969	--	1.149378019284931	None
A0A8V0Y907	RGS22	0.7657104864154036	None
A0A8V0YAR8	LY86	1.2654128076753115	None
A0A8V0YEQ1	WDR19	0.9287848955769636	None
A0A8V0Y0Y4	GOLM1	0.93044689183909	None
A0A8V0Y0V5	LMAN1L	1.1443838604143948	None
A0A8V0XSN0	LSAMP	0.9858109887386342	None
A0A8V0XSL8	ARHGEF37	1.0046228286713816	None
A0A8V0XSE9	EXOC3	0.7815373047609283	None
A0A8V0XS33	--	1.1602668192526382	None
A0A8V0XRT4	MPZL1	0.8108873902698224	None
A0A8V0XRL7	EFR3A	0.8562421326262317	None
A0A8V0XR95	DCDC2	1.1478322076790293	None
A0A8V0XR59	SELENOOL	0.9394432482097392	None
A0A8V0XR23	FNDC1	0.7201097852688634	None
A0A8V0XQV4	RAB39A	0.7157384969206786	None
A0A8V0XQS7	UGGT2	0.9921247030492372	None
A0A8V0XQI4	LOC428417	0.8876496227921855	None
A0A8V0XQE6	ABCE1	1.066373738630485	None
A0A8V0XQ96	ITIH2	0.9029673228190082	None
A0A8V0XPG2	HSPA13	1.008734239092187	None
A0A8V0XPA4	FAM98A	0.9657119626657458	None
A0A8V0XP52	--	0.92492374118526	None
A0A8V0XP09	IPO5	0.9803374268334673	None
A0A8V0XNM8	CYP51A1	0.818256013884274	None
A0A8V0XNK1	ROBO2	1.2474645723066415	None
A0A8V0XNH0	ARMC3	0.8106036156243526	None
A0A8V0XNG8	CFAP97	0.8553086443988573	None
A0A8V0XNB1	LRP2BP	0.7696547177585497	None
A0A8V0XSP0	LSAMP	1.3391384248724003	None
A0A8V0XT17	TTC29	0.7385789997599927	None
A0A8V0XTA2	ADPRH	1.0159798374917255	None
A0A8V0XTN8	CHMP2B	0.8584149775108301	None
A0A8V0Y0L8	--	1.0764119200929978	None
A0A8V0Y0I0	LOC107050955	0.8338088207772764	None
A0A8V0Y079	AP1G1	0.8392162871315573	None
A0A8V0XZV7	IGSF3	1.0298933825183318	None
A0A8V0XZS5	SCCPDH	1.0396392717372809	None
A0A8V0XZQ1	NEB	0.9309370681220392	None
A0A8V0XZJ3	ERP44	1.0074100813601543	None
A0A8V0XYZ6	--	0.7716995994435787	None
A0A8V0XYP5	HNRNPU	1.255834955933593	None
A0A8V0XYB6	--	1.0874621853604876	None
A0A8V0XY82	LOC107050662	0.9865717155447776	None
A0A8V0Y0W0	DRC1	0.6850029607888571	None
A0A8V0XY69	ADM2	0.8669075507014261	None
A0A8V0XXJ7	SPOCK3	0.8694799746579681	None
A0A8V0XX49	DMXL1	1.2853483039456002	None
A0A8V0XX21	--	0.8031519255791079	None
A0A8V0XWZ8	ENPP2	0.8741833625274876	None
A0A8V0XWY0	GPIHBP1	1.176666011752728	None
A0A8V0XWT5	LRRTM3	0.8547510087160048	None
A0A8V0XUW3	COL15A1	1.0826839861295725	None
A0A8V0XUK6	LOC107055489	0.94940561871716	None
A0A8V0XUH6	EFHC1	0.7646484485301038	None
A0A8V0XUD3	DPY30	0.6984630449591279	None
A0A8V0XTY8	ELAPOR2	1.065812623128707	None
A0A8V0XY45	CREG1	1.1257562703703916	None
A0A8V0YFA7	--	0.6968816660519481	None
A0A8V0YFB1	NPTXR	0.7580569835638259	None
A0A8V0YFK4	TMPRSS2	0.8831081584399889	None
A0A8V0Z0N6	CAPN7	1.0694591561938958	None
A0A8V0Z0L4	IFT140	1.1404625357820908	None
A0A8V0Z0D4	DHRS7	1.2343747666854146	None
A0A8V0YZN6	MIA3	1.0152838694701347	None
A0A8V0YZM7	CCDC78	0.9352959835656997	None
A0A8V0YZL1	UQCRC2	1.031132237200966	None
A0A8V0YZB6	RIN2	0.7658261436521053	None
A0A8V0YZ83	JMJD8	1.0112943060256552	None
A0A8V0YZ82	VWA3B	1.029495657238792	None
A0A8V0YZ76	SYTL4	0.8438735502075235	None
A0A8V0YYQ7	CFAP70	0.7621663676142313	None
A0A8V0YYD5	CFAP65	0.9780900321543408	None
A0A8V0YYB4	TC2N	1.266775507599366	None
A0A8V0YXU6	GNRHR	1.104409230287159	None
A0A8V0YXI9	FBLN7	0.9156518035721024	None
A0A8V0YXI5	CLUAP1	0.7205666538370807	None
A0A8V0YXE7	LRPAP1	1.1072989625154033	None
A0A8V0YXD0	TRAP1	1.1930781992290114	None
A0A8V0YWS5	ROGDI	0.943149991382282	None
A0A8V0YW75	VWA1	0.9496666062519676	None
A0A8V0YW34	RASGRF1	0.9863632711073612	None
A0A8V0YV77	F12	1.0456984560547065	None
A0A8V0YV67	CDCP1	0.9126591480303512	None
A0A8V0Z0Z7	DCDC2B	0.7455018489170631	None
A0A8V0Z150	CRTAP	0.8249332281590346	None
A0A8V0Z1E6	SPIA1	0.7164389111138441	None
A0A8V0Z1X8	YBX1	0.7235456827547009	None
A0A8V0Z986	ANXA8L1	0.9181043636332747	None
A0A8V0Z8P7	C16orf89	1.0965150774246128	None
A0A8V0Z8K3	ACPP	1.2277431494766553	None
A0A8V0Z894	MSLN	0.8539407312236406	None
A0A8V0Z888	MDGA2	0.9066202559882822	None
A0A8V0Z862	NBL1	0.924343638340842	None
A0A8V0Z857	RGMA	0.9360167750369986	None
A0A8V0Z7T9	BMERB1	1.231153992325516	None
A0A8V0Z7J9	--	1.1685346116593691	None
A0A8V0Z734	FAM174B	0.88757750933772	None
A0A8V0Z6Z2	LRRN4	0.9971589656675696	None
A0A8V0YV66	RPS4Y1	1.0574761980404153	None
A0A8V0Z6X2	GXYLT2	1.095848518745715	None
A0A8V0Z6K3	OSCP1	0.7105657469137041	None
A0A8V0Z6G7	L3HYPDH	1.4421181716833893	None
A0A8V0Z6B6	--	0.6897375921152733	None
A0A8V0Z697	LRFN5	1.4365832732450414	None
A0A8V0Z5N7	FAM173A	1.2108706428365208	None
A0A8V0Z5B9	ANKEF1	0.7299938559994722	None
A0A8V0Z4U8	RPL4	0.8944494498593932	None
A0A8V0Z419	BPIL3	1.0066919356946806	None
A0A8V0Z2K8	CNPY3	1.0300225205463427	None
A0A8V0Z2J4	FGFRL1	1.2376810198118355	None
A0A8V0Z249	SLC22A7	1.1941375868536903	None
A0A8V0Z6L1	CFAP61	0.8426922983783086	None
A0A8V0YV00	EIF4G1	0.6942329549541771	None
A0A8V0YUY5	FETUB	0.8359217650928596	None
A0A8V0YUT8	AHSG	0.6886149272486266	None
A0A8V0YMU6	PPIL6	0.6777892394388616	None
A0A8V0YMR4	COL18A1	0.8532204835360427	None
A0A8V0YMM6	CHRD	1.338027379862914	None
A0A8V0YLY1	PCOLCE2	1.021340661709236	None
A0A8V0YLU2	SH3BGRL3	0.7018697397384436	None
A0A8V0YLR6	PCM1	1.0319094810692646	None
A0A8V0YLN5	ARSB	1.363791910674072	None
A0A8V0YLF7	AK7	0.6712941148816641	None
A0A8V0YLA5	KIAA0319L	1.374996818958615	None
A0A8V0YKJ1	PGM2	0.8091075946227492	None
A0A8V0YKG1	IDUA	0.9001737823493493	None
A0A8V0YN36	SDCBP2	0.8010505207027778	None
A0A8V0YKA1	AKR1B10	0.8584138350227183	None
A0A8V0YIT7	TCTEX1D2	0.7801604845176013	None
A0A8V0YIE9	SPEF2	0.740862927074324	None
A0A8V0YIC4	COL5A2	0.7826588862682607	None
A0A8V0YI20	UBE2V1	1.3051734727399982	None
A0A8V0YHH6	--	1.1863898663981642	None
A0A8V0YGM4	AKAP14	0.8247941982535559	None
A0A8V0YGH2	RNF128	0.7809236123450587	None
A0A8V0YGA1	HNRNPR	0.8125505963409998	None
A0A8V0YG12	RANGAP1	0.7015418655218167	None
A0A8V0YFX5	CBY1	1.192982534476715	None
A0A8V0YFU9	IQCA1	1.201974499071662	None
A0A8V0YJM8	ATF6B	0.6886663476655958	None
A0A8V0XMA2	B3GLCT	1.0742897608154824	None
A0A8V0YNC1	LOC101748060	1.2519663683211282	None
A0A8V0YNG3	G3BP1	0.9857198128803067	None
A0A8V0YUR4	SNRPN	1.3116460941921544	None
A0A8V0YU35	CEP78	1.007606954930222	None
A0A8V0YTT8	C5orf15	0.7242251006738846	None
A0A8V0YTI4	SPOCK1	1.351713792379753	None
A0A8V0YTH9	--	1.4100157253399652	None
A0A8V0YTE6	--	0.8083285053086572	None
A0A8V0YT67	PLS1	0.9158018225788368	None
A0A8V0YSI0	--	1.438293228070634	None
A0A8V0YSF0	PLSCR1	0.8057215519263364	None
A0A8V0YSE6	LOC107049033	0.6833576933297901	None
A0A8V0YS42	MGAT4B	1.3372261529281393	None
A0A8V0YNC4	KNG1	0.8052136538643745	None
A0A8V0YRQ7	TJP2	0.9326552486943829	None
A0A8V0YR69	DTHD1	1.0658975328448754	None
A0A8V0YR31	CEP135	0.8189962519425906	None
A0A8V0YR19	HSPE1	1.1814616084596317	None
A0A8V0YQK2	LPP	0.7121540488564929	None
A0A8V0YPQ6	DNAI7	1.0747109651949731	None
A0A8V0YPP2	GPX3	0.6873873508394718	None
A0A8V0YPJ7	AK9	0.8432094533940492	None
A0A8V0YPA6	LOC101749216	0.8061927411123463	None
A0A8V0YP44	SEC63	1.0441032932869	None
A0A8V0YNU8	COL6A2	1.4501369554931778	None
A0A8V0YNP1	MX1	1.3555715741204482	None
A0A8V0YRE3	LRRC34	1.0766171699357845	None
E1C0R9	EMC7	1.0651599402680079	None
A0A8V1A7Z6	--	0.9709939292632834	None
E1BZ37	TFF3	1.0917919683187922	None
A0A3Q2UGR5	SEC24C	0.8086097581518819	None
A0A3Q2UEL1	PPCS	1.1179984796315343	None
A0A3Q2UDI2	HIST1H2B5L	0.7573108904202582	None
A0A3Q2UAP0	TMSB4Y	0.8389818047623029	None
A0A3Q2U9U9	OXSR1	0.7086382824075368	None
A0A3Q2U9P1	FKBP4	0.9252961186477776	None
A0A3Q2U7H6	PTGES3	0.8077268184814271	None
A0A3Q2U211	TNFRSF11B	0.669442021891964	None
A0A3Q2U1D7	DNM1	0.9447509875438104	None
A0A3Q2U0S7	DDX3X	0.7902024280244332	None
A0A3Q2U035	DIP2B	1.0515035765786578	None
A0A3Q2TZM7	PACSIN3	0.8476943076300252	None
A0A3Q2TYT2	RAB3B	1.1089678699814285	None
A0A3Q2TRY2	TAOK3	0.8697018464065273	None
A0A1L1RZ23	CFAP20	0.7140920453990858	None
A0A1L1RWX8	VPS35	1.2406014350627992	None
A0A1L1RWR0	LOC112531842	0.8581437002671992	None
A0A1L1RW56	CHPF2	1.2141112094497482	None
A0A1L1RV27	SPAST	0.9429035969016027	None
A0A1L1RTK2	TOR1B	0.9011503906831252	None
A0A1L1RT94	RPL31	1.0225870778124413	None
A0A1L1RSD2	GUSB	1.2186565311120894	None
A0A1L1RRY6	THUMPD3	0.7662206417591769	None
A0A1L1RRM0	VTA1	0.869930061951648	None
A0A1L1RMP9	ARL1	0.8008195963641965	None
A0A3Q2UHG8	GDA	0.7733561946831217	None
A0A3Q2ULJ9	PLAT	1.358959614890846	None
A0A3Q3A7D8	TFPI2	0.6839019314408642	None
A0A3Q3A7P6	RPS15A	1.2816735620309625	None
A0A8V0XAF8	WDR35	1.0518055597971088	None
A0A8V0XAE5	LOC121108470	1.4049421400673126	None
A0A8V0X9Y3	TMX3	0.8677922377603758	None
A0A8V0X9D4	ADAM17	1.1317761727692086	None
A0A8V0X8R4	SPP1	0.8425531388219728	None
A0A8V0X8P6	TNX	1.0393131968800713	None
A0A8V0X8D9	LOC107050649	0.9416094543914832	None
A0A8V0X868	GGH	0.9674607622487316	None
A0A8V0X852	SCIN	0.7727155316277516	None
A0A8V0X829	LOC107051305	1.1614927675307165	None
A0A8V0X7H3	RACK1	0.6977496709997343	None
A0A8V0X783	TCN2	1.2246889746889746	None
A0A1L1RIY4	ASL	0.8397557922816029	None
A0A8V0X6S4	VAPA	0.9015155426481658	None
A0A8V0X643	PPME1	0.9111806016917012	None
A0A8V0X638	CDC37	0.8165293193864981	None
A0A8V0X5G9	OTUB1	0.7684006332359695	None
A0A8V0X522	LOC107050717	0.7008795225688923	None
A0A8V0X4Y4	IQCD	0.6939829397520164	None
A0A8V0X4N3	PLXNB2	0.8505831943713716	None
A0A8V0X4I2	PPT2	0.8735705419693387	None
A0A8V0X4B9	MAN2A2	1.1386629892642188	None
A0A8V0X370	DNAH5	1.0976477628780312	None
A0A8V0X1T8	BCHE	1.1090574655199938	None
A0A8V0X091	LOC107050559	0.7128740035411517	None
A0A3Q3AWM4	CSNK1G1	0.7552546967595511	None
A0A8V0X6N8	LOC121108808	1.1294833348745656	None
A0A1I7Q422	TTR	0.8339694843023028	None
A0A1D5PXH4	GFPT1	1.072466750389614	None
A0A1D5PVS5	NT5C3A	0.7726690083401307	None
A0A1D5PC23	TALDO1	1.4868702587045324	None
A0A1D5PAR5	TUBA5	1.0570591799636435	None
A0A1D5PAN7	LOC121112081	0.7449232910995144	None
A0A1D5PA74	CHPF	1.1364056563402127	None
A0A1D5PA08	STK3	0.7548524936005537	None
A0A1D5P952	SLC44A5	0.8388296773050693	None
A0A1D5P7B8	CHIA	1.0929821248983715	None
A0A1D5P774	TPP2	1.2180595051855612	None
A0A1D5P1W7	KPNB1	0.9597982427595184	None
A0A1D5P179	NDUFA13	0.7932981027586181	None
A0A1D5P0X0	MYO1A	0.9982008872010464	None
A0A1D5P0U8	ATP5C1	1.0420142037923288	None
A0A1D5PCD1	FLOT2	1.0179332124823486	None
A0A1D5NYK3	GCDH	1.3771091850383264	None
A0A1D5NWY3	MYO1C	0.9520679994051764	None
A0A1D5NWR5	FAM110B	0.9030190050288454	None
A0A1D5NVM6	MVB12A	1.0026435783436878	None
A0A1D5NV94	AP2A2	0.8871785142524483	None
A0A1D5NTY7	FMOD	1.2510758422003538	None
A0A1D5NTY5	LOC430766	0.7671201354206836	None
A0A1D5NTV7	ZBTB26	0.9162748357294714	None
A0A142EGP7	SLC7A5	0.7451161499082392	None
R4GH41	ASAH1	0.9561703137761364	None
Q92074	CKI	0.8540163107090559	None
Q90YI1	--	0.8215379126668713	None
Q8UWG6	MAPK3	0.6953022776484756	None
A0A1D5NYG2	TENM3	1.097795751582362	None
A0A8V0XAV4	ESD	0.8496293462145489	None
A0A1D5PD64	MAP2K3	0.7386197501624924	None
A0A1D5PDG4	GNAS	0.8223870357821115	None
A0A1D5PVG8	PRCP	0.9100869084639426	None
A0A1D5PV96	PIP4K2B	0.913786922131736	None
A0A1D5PTT4	CHST13	1.4160645085528631	None
A0A1D5PTH8	PTPRF	1.2377067841419722	None
A0A1D5PT95	KRAS	0.9060689318990064	None
A0A1D5PT25	BPIFCB	1.0113271312647392	None
A0A1D5PSK2	ARHGAP18	0.901313973255583	None
A0A1D5PS29	EEF2	0.691986357699192	None
A0A1D5PRJ2	NEDD4L	0.8371525962693085	None
A0A1D5PPF8	HSPA4	1.1745863762683384	None
A0A1D5PNM0	NDUFB9	1.0833090878099385	None
A0A1D5PN54	ATP5F1AZ	0.8588948841194821	None
A0A1D5PD70	GMDS	0.8549550656462824	None
A0A1D5PMT8	RPLP2	0.9536727156362086	None
A0A1D5PLV3	PRKACB	0.8148773188634802	None
A0A1D5PLH7	PRDX4	0.7419714718304248	None
A0A1D5PL88	CLTB	0.72464856124604	None
A0A1D5PKI0	LOC121111746	0.7871552580977772	None
A0A1D5PJW4	PSMA7	0.8600080907871485	None
A0A1D5PJE0	GALNT7	0.9426749416217562	None
A0A1D5PIZ8	IQGAP3	0.7209361744598034	None
A0A1D5PHW5	NRK	1.4512829020128293	None
A0A1D5PHP4	PLCG2	1.0940525946886115	None
A0A1D5PF65	MARK1	0.7450364136177402	None
A0A1D5PEH3	PDHA2	0.7456823651364246	None
A0A1D5PE96	PLS3	1.0945698877411407	None
A0A1D5PMF8	SEMA6D	0.9145555975190972	None
Q8AWB4	POFUT1	1.1588463528888102	None
A0A8V0XB52	PSMB5	1.1543684072593854	None
A0A8V0XB82	SEC31A	0.6833545188947219	None
A0A8V0Y2F6	SIL1	0.8554502502794928	None
A0A8V0Y2E5	HAS2	0.8371568313488019	None
A0A8V0Y2C2	SLIT3	0.8457497186986472	None
A0A8V0Y2A2	SLC34A2	0.6823840012567112	None
A0A8V0Y248	QSOX1	1.1225023780704324	None
A0A8V0Y207	DARS	0.7444733228585884	None
A0A8V0Y1K0	CHST6	0.7526868844115798	None
A0A8V0Y124	ERO1B	0.7640159105310931	None
A0A8V0Y0V1	SEMA4D	1.1357047141161307	None
A0A8V0Y0T2	CDH1	0.7841902089565667	None
A0A8V0Y0K8	SLIT2	1.1510863396062778	None
A0A8V0Y0J2	CLU	1.1578879605347865	None
A0A8V0Y0H9	TENM4	1.249528163743451	None
A0A8V0Y064	IGFBP1	0.9647717870350044	None
A0A8V0XZQ2	PDIA4	0.7289867807748147	None
A0A8V0XZI4	ADGRF5	1.0220327228019297	None
A0A8V0XZ63	DHX15	0.7631947765556089	None
A0A8V0XYR2	EDN1	0.6902943109156621	None
A0A8V0XYL0	MAT2B	0.9085213585465068	None
A0A8V0XX42	NPNT	1.2447724089926002	None
A0A8V0XWS5	DYNC1LI2	0.9132694582931552	None
A0A8V0XWR3	VPS4A	0.8486881940239641	None
A0A8V0XWE1	GDI1	0.7162026161866653	None
A0A8V0XWA8	PSMB1	0.6743369276286142	None
A0A8V0XW68	COX4I1	0.8294692677564214	None
A0A8V0Y2X7	PSMC2	1.0503945216598956	None
A0A8V0Y413	THBS4	0.9536220429112412	None
A0A8V0Y4G2	CTSB	1.4161737366908906	None
A0A8V0Y4G8	LRFN1	1.1754676495989032	None
A0A8V0YBA0	IL6ST	0.8104976055310646	None
A0A8V0YB43	RAB10	0.9218962843655492	None
A0A8V0YB32	CRHBP	1.2687661226470512	None
A0A8V0YAW2	SOD1	1.0622838739626221	None
A0A8V0YAH7	SMPDL3B	0.8734822041922727	None
A0A8V0YA89	SPP2	0.7687977188405284	None
A0A8V0YA04	LOC107050560	0.7911780014149605	None
A0A8V0Y9U8	MAN2B2	1.1438518670169813	None
A0A8V0Y9S1	RAP1B	1.0274370486562292	None
A0A8V0Y9M5	MDM1	0.6837252528333541	None
A0A8V0Y9L1	EIF3L	0.9560810359424212	None
A0A8V0Y9K6	SLC25A3	1.3981014923515043	None
A0A8V0XVC0	IGF2R	1.0388843731783215	None
A0A8V0Y952	NARS	0.7785230860831093	None
A0A8V0Y8G8	DNAH7	1.2537310899768128	None
A0A8V0Y8B8	CTSEAL	1.0852194942996545	None
A0A8V0Y814	CCT8	0.7955284891966297	None
A0A8V0Y7K5	POFUT2	1.1583852134218486	None
A0A8V0Y7C8	MAN2A1	1.3553792513101028	None
A0A8V0Y6Y7	TOR1AIP1	1.097347192621311	None
A0A8V0Y6X8	NDUFA12	0.7007463991073177	None
A0A8V0Y6I4	AP2S1	0.9340812248975514	None
A0A8V0Y6A4	VPS4B	0.8225883209226806	None
